Index Name ,Date ,P/E ,P/B ,Div Yield% 
NIFTY AUTO,01-JAN-2016,41.84,6.34,0.78
NIFTY AUTO,04-JAN-2016,40.91,6.2,0.8
NIFTY AUTO,04-JAN-2016,40.91,6.2,0.8
NIFTY AUTO,05-JAN-2016,40.82,6.18,0.8
NIFTY AUTO,06-JAN-2016,40.32,6.11,0.81
NIFTY AUTO,07-JAN-2016,38.81,5.88,0.84
NIFTY AUTO,08-JAN-2016,38.91,5.89,0.84
NIFTY AUTO,11-JAN-2016,38.95,5.9,0.84
NIFTY AUTO,12-JAN-2016,38.79,5.88,0.84
NIFTY AUTO,13-JAN-2016,39.17,5.93,0.83
NIFTY AUTO,14-JAN-2016,38.61,5.85,0.85
NIFTY AUTO,15-JAN-2016,37.9,5.74,0.86
NIFTY AUTO,18-JAN-2016,37.34,5.66,0.87
NIFTY AUTO,19-JAN-2016,37.81,5.73,0.86
NIFTY AUTO,20-JAN-2016,37.19,5.63,0.88
NIFTY AUTO,21-JAN-2016,36.47,5.52,0.9
NIFTY AUTO,22-JAN-2016,37.9,5.74,0.86
NIFTY AUTO,25-JAN-2016,37.62,5.7,0.87
NIFTY AUTO,27-JAN-2016,37.48,5.7,0.87
NIFTY AUTO,28-JAN-2016,37.32,5.68,0.87
NIFTY AUTO,29-JAN-2016,38.05,5.79,0.85
NIFTY AUTO,01-FEB-2016,37.84,5.76,0.86
NIFTY AUTO,02-FEB-2016,37.26,5.69,0.87
NIFTY AUTO,03-FEB-2016,36.63,5.59,0.89
NIFTY AUTO,04-FEB-2016,36.73,5.61,0.88
NIFTY AUTO,05-FEB-2016,37.32,5.71,0.87
NIFTY AUTO,08-FEB-2016,36.61,5.65,0.88
NIFTY AUTO,09-FEB-2016,35.98,5.55,0.89
NIFTY AUTO,10-FEB-2016,35.52,5.48,0.9
NIFTY AUTO,11-FEB-2016,34.34,5.29,0.94
NIFTY AUTO,12-FEB-2016,34.87,5.38,0.92
NIFTY AUTO,15-FEB-2016,31.3,5.63,0.88
NIFTY AUTO,16-FEB-2016,30.7,5.52,0.9
NIFTY AUTO,17-FEB-2016,31,5.57,0.89
NIFTY AUTO,18-FEB-2016,31.23,5.61,0.88
NIFTY AUTO,19-FEB-2016,31.46,5.66,0.87
NIFTY AUTO,22-FEB-2016,31.56,5.68,0.87
NIFTY AUTO,23-FEB-2016,31.08,5.6,0.88
NIFTY AUTO,24-FEB-2016,30.69,5.53,0.9
NIFTY AUTO,25-FEB-2016,30.33,5.46,0.91
NIFTY AUTO,26-FEB-2016,30.19,5.46,0.91
NIFTY AUTO,29-FEB-2016,29.88,5.4,0.92
NIFTY AUTO,01-MAR-2016,31.16,5.64,0.88
NIFTY AUTO,02-MAR-2016,31.32,5.67,0.88
NIFTY AUTO,03-MAR-2016,31.94,5.78,0.86
NIFTY AUTO,04-MAR-2016,31.98,5.78,0.86
NIFTY AUTO,08-MAR-2016,32,5.79,0.86
NIFTY AUTO,09-MAR-2016,32.4,5.86,0.85
NIFTY AUTO,10-MAR-2016,32.39,5.86,0.85
NIFTY AUTO,11-MAR-2016,32.54,5.89,0.85
NIFTY AUTO,14-MAR-2016,32.76,5.93,0.84
NIFTY AUTO,15-MAR-2016,32.49,5.88,0.85
NIFTY AUTO,16-MAR-2016,32.32,5.85,0.85
NIFTY AUTO,17-MAR-2016,32.28,5.84,0.85
NIFTY AUTO,18-MAR-2016,32.72,5.92,0.84
NIFTY AUTO,21-MAR-2016,33.15,5.99,0.83
NIFTY AUTO,22-MAR-2016,33.48,6.06,0.82
NIFTY AUTO,23-MAR-2016,33.66,6.09,0.82
NIFTY AUTO,28-MAR-2016,33.18,6,0.83
NIFTY AUTO,29-MAR-2016,33.51,6.06,0.82
NIFTY AUTO,30-MAR-2016,34.06,6.16,0.81
NIFTY AUTO,31-MAR-2016,34.07,6.16,0.81
NIFTY AUTO,01-APR-2016,35.49,6.36,0.78
NIFTY AUTO,01-APR-2016,35.49,6.36,0.78
NIFTY AUTO,04-APR-2016,35.91,6.44,0.77
NIFTY AUTO,05-APR-2016,34.84,6.25,0.8
NIFTY AUTO,06-APR-2016,35,6.27,0.79
NIFTY AUTO,07-APR-2016,34.63,6.21,0.8
NIFTY AUTO,08-APR-2016,34.57,6.2,0.8
NIFTY AUTO,11-APR-2016,35.33,6.33,0.79
NIFTY AUTO,12-APR-2016,35.87,6.43,0.78
NIFTY AUTO,13-APR-2016,37.12,6.65,0.75
NIFTY AUTO,18-APR-2016,36.96,6.64,0.75
NIFTY AUTO,20-APR-2016,36.77,6.61,0.75
