Index Name ,Date ,P/E ,P/B ,Div Yield% 
NIFTY SMALLCAP 50,01-JAN-2026,31.89,3.81,0.77
NIFTY SMALLCAP 50,02-JAN-2026,32.09,3.84,0.77
NIFTY SMALLCAP 50,05-JAN-2026,32.23,3.85,0.77
NIFTY SMALLCAP 50,06-JAN-2026,32.27,3.86,0.76
NIFTY SMALLCAP 50,07-JAN-2026,32.53,3.89,0.76
NIFTY SMALLCAP 50,08-JAN-2026,31.9,3.81,0.77
NIFTY SMALLCAP 50,09-JAN-2026,31.27,3.74,0.79
NIFTY SMALLCAP 50,12-JAN-2026,31.04,3.71,0.79
NIFTY SMALLCAP 50,13-JAN-2026,31.2,3.74,0.79
NIFTY SMALLCAP 50,14-JAN-2026,31.47,3.78,0.78
NIFTY SMALLCAP 50,16-JAN-2026,31.42,3.77,0.74
NIFTY SMALLCAP 50,19-JAN-2026,31.14,3.73,0.75
NIFTY SMALLCAP 50,20-JAN-2026,30.16,3.63,0.77
NIFTY SMALLCAP 50,21-JAN-2026,29.77,3.58,0.79
NIFTY SMALLCAP 50,22-JAN-2026,29.94,3.61,0.79
NIFTY SMALLCAP 50,23-JAN-2026,29.36,3.54,0.8
NIFTY SMALLCAP 50,27-JAN-2026,29.42,3.56,0.8
NIFTY SMALLCAP 50,28-JAN-2026,29.56,3.63,0.78
NIFTY SMALLCAP 50,29-JAN-2026,29.51,3.62,0.8
NIFTY SMALLCAP 50,30-JAN-2026,29.53,3.63,0.81
NIFTY SMALLCAP 50,01-FEB-2026,28.97,3.53,0.81
NIFTY SMALLCAP 50,02-FEB-2026,29.17,3.56,0.81
NIFTY SMALLCAP 50,03-FEB-2026,30.05,3.66,0.79
NIFTY SMALLCAP 50,04-FEB-2026,30.52,3.73,0.79
NIFTY SMALLCAP 50,05-FEB-2026,30.11,3.67,0.8
NIFTY SMALLCAP 50,06-FEB-2026,30.03,3.66,0.81
NIFTY SMALLCAP 50,09-FEB-2026,30.81,3.76,0.76
NIFTY SMALLCAP 50,10-FEB-2026,30.94,3.78,0.75
NIFTY SMALLCAP 50,11-FEB-2026,30.55,3.77,0.76
NIFTY SMALLCAP 50,12-FEB-2026,30.45,3.76,0.77
NIFTY SMALLCAP 50,13-FEB-2026,29.85,3.69,0.78
NIFTY SMALLCAP 50,16-FEB-2026,30.13,3.71,0.78
NIFTY SMALLCAP 50,17-FEB-2026,30.28,3.73,0.77
NIFTY SMALLCAP 50,18-FEB-2026,30.46,3.75,0.76
NIFTY SMALLCAP 50,19-FEB-2026,30.02,3.69,0.77
NIFTY SMALLCAP 50,20-FEB-2026,30.01,3.69,0.8
NIFTY SMALLCAP 50,23-FEB-2026,30.13,3.71,0.77
NIFTY SMALLCAP 50,24-FEB-2026,30.02,3.69,0.77
NIFTY SMALLCAP 50,25-FEB-2026,30.32,3.73,0.77
NIFTY SMALLCAP 50,26-FEB-2026,30.29,3.73,0.77
NIFTY SMALLCAP 50,27-FEB-2026,29.9,3.68,0.78
NIFTY SMALLCAP 50,02-MAR-2026,29.42,3.62,0.79
NIFTY SMALLCAP 50,04-MAR-2026,28.78,3.54,0.81
NIFTY SMALLCAP 50,05-MAR-2026,29.31,3.61,0.79
NIFTY SMALLCAP 50,06-MAR-2026,29.14,3.59,0.8
NIFTY SMALLCAP 50,09-MAR-2026,28.55,3.51,0.81
NIFTY SMALLCAP 50,10-MAR-2026,29.17,3.59,0.8
NIFTY SMALLCAP 50,11-MAR-2026,29.01,3.57,0.8
NIFTY SMALLCAP 50,12-MAR-2026,28.76,3.54,0.81
NIFTY SMALLCAP 50,13-MAR-2026,28.06,3.45,0.83
NIFTY SMALLCAP 50,16-MAR-2026,27.96,3.44,0.83
NIFTY SMALLCAP 50,17-MAR-2026,28.14,3.46,0.83
NIFTY SMALLCAP 50,18-MAR-2026,28.6,3.52,0.75
NIFTY SMALLCAP 50,19-MAR-2026,27.72,3.41,0.77
NIFTY SMALLCAP 50,20-MAR-2026,27.67,3.41,0.76
NIFTY SMALLCAP 50,23-MAR-2026,26.64,3.28,0.79
NIFTY SMALLCAP 50,24-MAR-2026,27.36,3.37,0.77
NIFTY SMALLCAP 50,25-MAR-2026,28.1,3.46,0.75
NIFTY SMALLCAP 50,27-MAR-2026,27.57,3.39,0.78
NIFTY SMALLCAP 50,30-MAR-2026,24.26,2.82,0.81
NIFTY SMALLCAP 50,01-APR-2026,24.92,2.9,0.78
NIFTY SMALLCAP 50,02-APR-2026,24.79,2.88,0.8
