Index Name ,Date ,P/E ,P/B ,Div Yield% 
NIFTY AUTO,02-JAN-2017,33.06,5.99,0.81
NIFTY AUTO,03-JAN-2017,32.96,5.98,0.81
NIFTY AUTO,04-JAN-2017,33.14,6,0.81
NIFTY AUTO,05-JAN-2017,33.82,6.12,0.79
NIFTY AUTO,06-JAN-2017,33.76,6.11,0.79
NIFTY AUTO,09-JAN-2017,33.73,6.1,0.79
NIFTY AUTO,10-JAN-2017,34.15,6.18,0.78
NIFTY AUTO,11-JAN-2017,34.1,6.24,0.78
NIFTY AUTO,12-JAN-2017,34,6.22,0.78
NIFTY AUTO,13-JAN-2017,33.74,6.17,0.78
NIFTY AUTO,16-JAN-2017,33.91,6.2,0.78
NIFTY AUTO,17-JAN-2017,33.88,6.2,0.78
NIFTY AUTO,18-JAN-2017,33.89,6.2,0.78
NIFTY AUTO,19-JAN-2017,34.12,6.24,0.77
NIFTY AUTO,20-JAN-2017,33.74,6.17,0.78
NIFTY AUTO,23-JAN-2017,33.99,6.21,0.78
NIFTY AUTO,24-JAN-2017,34.56,6.32,0.77
NIFTY AUTO,25-JAN-2017,35.05,6.41,0.75
NIFTY AUTO,27-JAN-2017,34.38,6.44,0.75
NIFTY AUTO,30-JAN-2017,34.09,6.38,0.76
NIFTY AUTO,31-JAN-2017,33.77,6.32,0.76
NIFTY AUTO,01-FEB-2017,34.98,6.55,0.74
NIFTY AUTO,02-FEB-2017,34.5,6.47,0.75
NIFTY AUTO,03-FEB-2017,34.23,6.41,0.75
NIFTY AUTO,06-FEB-2017,34.21,6.45,0.75
NIFTY AUTO,07-FEB-2017,33.87,6.38,0.76
NIFTY AUTO,08-FEB-2017,34.09,6.42,0.75
NIFTY AUTO,09-FEB-2017,34.2,6.45,0.75
NIFTY AUTO,10-FEB-2017,34.1,6.42,0.75
NIFTY AUTO,13-FEB-2017,34.1,6.41,0.75
NIFTY AUTO,14-FEB-2017,33.58,6.31,0.77
NIFTY AUTO,15-FEB-2017,32.57,6.12,0.79
NIFTY AUTO,16-FEB-2017,34.64,6.23,0.78
NIFTY AUTO,17-FEB-2017,34.63,6.22,0.78
NIFTY AUTO,20-FEB-2017,34.76,6.26,0.77
NIFTY AUTO,21-FEB-2017,34.81,6.27,0.77
NIFTY AUTO,22-FEB-2017,35,6.28,0.77
NIFTY AUTO,23-FEB-2017,34.97,6.27,0.77
NIFTY AUTO,27-FEB-2017,34.36,6.2,0.78
NIFTY AUTO,28-FEB-2017,33.73,6.2,0.78
NIFTY AUTO,01-MAR-2017,33.79,6.21,0.78
NIFTY AUTO,02-MAR-2017,33.91,6.23,0.78
NIFTY AUTO,03-MAR-2017,33.83,6.21,0.78
NIFTY AUTO,06-MAR-2017,34.24,6.29,0.77
NIFTY AUTO,07-MAR-2017,34.08,6.26,0.78
NIFTY AUTO,08-MAR-2017,33.9,6.23,0.78
NIFTY AUTO,09-MAR-2017,34.08,6.26,0.78
NIFTY AUTO,10-MAR-2017,34.17,6.28,0.77
NIFTY AUTO,14-MAR-2017,34.63,6.36,0.76
NIFTY AUTO,15-MAR-2017,34.9,6.41,0.76
NIFTY AUTO,16-MAR-2017,35.14,6.45,0.75
NIFTY AUTO,17-MAR-2017,34.97,6.42,0.76
NIFTY AUTO,20-MAR-2017,34.97,6.42,0.76
NIFTY AUTO,21-MAR-2017,34.81,6.4,0.76
NIFTY AUTO,22-MAR-2017,34.26,6.29,0.77
NIFTY AUTO,23-MAR-2017,34.58,6.35,0.76
NIFTY AUTO,24-MAR-2017,34.52,6.34,0.77
NIFTY AUTO,27-MAR-2017,34.27,6.3,0.77
NIFTY AUTO,28-MAR-2017,34.55,6.35,0.77
NIFTY AUTO,29-MAR-2017,34.4,6.32,0.77
NIFTY AUTO,30-MAR-2017,34.45,6.33,0.77
NIFTY AUTO,31-MAR-2017,34.52,6.34,0.77
NIFTY AUTO,03-APR-2017,34.67,6.37,0.76
NIFTY AUTO,05-APR-2017,35.06,6.44,0.75
NIFTY AUTO,06-APR-2017,35.06,6.44,0.75
NIFTY AUTO,07-APR-2017,34.92,6.41,0.76
NIFTY AUTO,10-APR-2017,35.05,6.44,0.75
NIFTY AUTO,11-APR-2017,35.08,6.44,0.75
NIFTY AUTO,12-APR-2017,34.9,6.41,0.76
NIFTY AUTO,13-APR-2017,34.62,6.36,0.76
NIFTY AUTO,17-APR-2017,34.56,6.35,0.77
NIFTY AUTO,18-APR-2017,34.29,6.3,0.77
