Index Name ,Date ,P/E ,P/B ,Div Yield% 
NIFTY 50,01-JAN-2020,28.33,3.76,1.24
NIFTY 50,02-JAN-2020,28.56,3.79,1.23
NIFTY 50,03-JAN-2020,28.44,3.77,1.23
NIFTY 50,06-JAN-2020,27.89,3.7,1.26
NIFTY 50,07-JAN-2020,28.03,3.72,1.25
NIFTY 50,08-JAN-2020,27.97,3.71,1.25
NIFTY 50,09-JAN-2020,28.41,3.77,1.23
NIFTY 50,10-JAN-2020,28.51,3.78,1.23
NIFTY 50,13-JAN-2020,28.67,3.8,1.22
NIFTY 50,14-JAN-2020,28.67,3.81,1.22
NIFTY 50,15-JAN-2020,28.63,3.81,1.22
NIFTY 50,16-JAN-2020,28.62,3.68,1.24
NIFTY 50,17-JAN-2020,28.61,3.67,1.24
NIFTY 50,20-JAN-2020,28,3.63,1.25
NIFTY 50,21-JAN-2020,27.84,3.45,1.25
NIFTY 50,22-JAN-2020,27.73,3.42,1.26
NIFTY 50,23-JAN-2020,27.88,3.43,1.25
NIFTY 50,24-JAN-2020,28.1,3.45,1.24
NIFTY 50,27-JAN-2020,27.73,3.42,1.25
NIFTY 50,28-JAN-2020,26.65,3.4,1.26
NIFTY 50,29-JAN-2020,26.81,3.42,1.26
NIFTY 50,30-JAN-2020,26.57,3.39,1.27
NIFTY 50,31-JAN-2020,26.41,3.37,1.27
NIFTY 50,01-FEB-2020,25.75,3.28,1.31
NIFTY 50,03-FEB-2020,25.9,3.3,1.3
NIFTY 50,04-FEB-2020,26.57,3.37,1.27
NIFTY 50,05-FEB-2020,27.05,3.4,1.26
NIFTY 50,06-FEB-2020,27.16,3.42,1.26
NIFTY 50,07-FEB-2020,27.03,3.41,1.26
NIFTY 50,10-FEB-2020,26.89,3.39,1.27
NIFTY 50,11-FEB-2020,27.21,3.41,1.26
NIFTY 50,12-FEB-2020,27.65,3.44,1.25
NIFTY 50,13-FEB-2020,27.59,3.43,1.25
NIFTY 50,14-FEB-2020,27.45,3.41,1.26
NIFTY 50,17-FEB-2020,27.42,3.39,1.27
NIFTY 50,18-FEB-2020,27.29,3.38,1.27
NIFTY 50,19-FEB-2020,27.6,3.41,1.26
NIFTY 50,20-FEB-2020,27.5,3.4,1.26
NIFTY 50,24-FEB-2020,26.92,3.33,1.29
NIFTY 50,25-FEB-2020,26.85,3.32,1.29
NIFTY 50,26-FEB-2020,26.58,3.29,1.3
NIFTY 50,27-FEB-2020,26.48,3.27,1.31
NIFTY 50,28-FEB-2020,25.49,3.15,1.36
NIFTY 50,02-MAR-2020,25.34,3.13,1.37
NIFTY 50,03-MAR-2020,25.73,3.18,1.35
NIFTY 50,04-MAR-2020,25.61,3.17,1.35
NIFTY 50,05-MAR-2020,25.65,3.17,1.35
NIFTY 50,06-MAR-2020,25.01,3.09,1.39
NIFTY 50,09-MAR-2020,23.79,2.94,1.46
NIFTY 50,11-MAR-2020,23.8,2.94,1.46
NIFTY 50,12-MAR-2020,21.83,2.7,1.59
NIFTY 50,13-MAR-2020,22.66,2.8,1.53
NIFTY 50,16-MAR-2020,20.93,2.59,1.66
NIFTY 50,17-MAR-2020,20.41,2.52,1.7
NIFTY 50,17-MAR-2020,20.41,2.52,1.7
NIFTY 50,18-MAR-2020,19.27,2.38,1.8
NIFTY 50,19-MAR-2020,18.63,2.36,1.84
NIFTY 50,20-MAR-2020,19.72,2.49,1.74
NIFTY 50,23-MAR-2020,17.15,2.17,2
NIFTY 50,25-MAR-2020,18.74,2.37,1.83
NIFTY 50,26-MAR-2020,19.47,2.46,1.76
NIFTY 50,27-MAR-2020,19.52,2.47,1.76
NIFTY 50,30-MAR-2020,18.66,2.36,1.84
NIFTY 50,31-MAR-2020,19.38,2.45,1.77
NIFTY 50,01-APR-2020,18.6,2.35,1.84
NIFTY 50,03-APR-2020,18.22,2.3,1.88
NIFTY 50,07-APR-2020,19.81,2.51,1.73
NIFTY 50,08-APR-2020,19.72,2.49,1.74
NIFTY 50,09-APR-2020,20.53,2.6,1.67
NIFTY 50,13-APR-2020,20.27,2.56,1.69
NIFTY 50,15-APR-2020,20.11,2.54,1.7
NIFTY 50,16-APR-2020,20.25,2.56,1.69
NIFTY 50,17-APR-2020,20.85,2.64,1.64
NIFTY 50,20-APR-2020,20.75,2.64,1.64
NIFTY 50,21-APR-2020,20.1,2.56,1.69
NIFTY 50,22-APR-2020,20.56,2.62,1.66
NIFTY 50,23-APR-2020,20.84,2.65,1.63
NIFTY 50,24-APR-2020,20.48,2.61,1.66
NIFTY 50,27-APR-2020,20.77,2.65,1.64
NIFTY 50,28-APR-2020,21,2.67,1.62
NIFTY 50,29-APR-2020,21.65,2.72,1.59
NIFTY 50,30-APR-2020,22.35,2.81,1.54
NIFTY 50,04-MAY-2020,21.39,2.65,1.64
NIFTY 50,05-MAY-2020,21.19,2.62,1.65
NIFTY 50,06-MAY-2020,21.34,2.64,1.64
NIFTY 50,07-MAY-2020,21.18,2.62,1.65
NIFTY 50,08-MAY-2020,21.28,2.64,1.64
NIFTY 50,11-MAY-2020,21.21,2.63,1.65
NIFTY 50,12-MAY-2020,21.11,2.62,1.65
NIFTY 50,13-MAY-2020,21.51,2.67,1.62
NIFTY 50,14-MAY-2020,21,2.6,1.67
NIFTY 50,15-MAY-2020,20.98,2.6,1.67
NIFTY 50,19-MAY-2020,20.39,2.53,1.72
NIFTY 50,20-MAY-2020,21.16,2.58,1.68
NIFTY 50,21-MAY-2020,21.14,2.59,1.67
NIFTY 50,22-MAY-2020,20.97,2.57,1.69
NIFTY 50,26-MAY-2020,21.1,2.57,1.69
NIFTY 50,27-MAY-2020,21.77,2.65,1.64
NIFTY 50,28-MAY-2020,22.17,2.7,1.61
NIFTY 50,29-MAY-2020,22.38,2.73,1.59
NIFTY 50,01-JUN-2020,22.96,2.8,1.55
NIFTY 50,02-JUN-2020,23.31,2.84,1.53
NIFTY 50,03-JUN-2020,23.5,2.86,1.51
NIFTY 50,04-JUN-2020,23.42,2.85,1.52
NIFTY 50,05-JUN-2020,23.91,2.89,1.5
NIFTY 50,08-JUN-2020,23.97,2.89,1.5
NIFTY 50,09-JUN-2020,24.25,2.86,1.52
