Index Name ,Date ,P/E ,P/B ,Div Yield% 
NIFTY MIDCAP 50,01-JAN-2021,205.4,2.26,1.57
NIFTY MIDCAP 50,04-JAN-2021,209.55,2.3,1.54
NIFTY MIDCAP 50,05-JAN-2021,211.45,2.32,1.53
NIFTY MIDCAP 50,06-JAN-2021,213.18,2.34,1.51
NIFTY MIDCAP 50,07-JAN-2021,217.62,2.39,1.48
NIFTY MIDCAP 50,08-JAN-2021,220,2.42,1.47
NIFTY MIDCAP 50,11-JAN-2021,219.21,2.41,1.47
NIFTY MIDCAP 50,12-JAN-2021,221.55,2.43,1.46
NIFTY MIDCAP 50,13-JAN-2021,220.09,2.42,1.47
NIFTY MIDCAP 50,14-JAN-2021,220.28,2.42,1.46
NIFTY MIDCAP 50,15-JAN-2021,218.13,2.4,1.48
NIFTY MIDCAP 50,18-JAN-2021,212.48,2.33,1.52
NIFTY MIDCAP 50,19-JAN-2021,218.84,2.4,1.47
NIFTY MIDCAP 50,20-JAN-2021,218.54,2.44,1.45
NIFTY MIDCAP 50,21-JAN-2021,215.32,2.4,1.48
NIFTY MIDCAP 50,22-JAN-2021,215.34,2.37,1.5
NIFTY MIDCAP 50,25-JAN-2021,162.59,2.36,1.5
NIFTY MIDCAP 50,27-JAN-2021,159.58,2.32,1.53
NIFTY MIDCAP 50,28-JAN-2021,158.98,2.31,1.54
NIFTY MIDCAP 50,29-JAN-2021,152.74,2.29,1.55
NIFTY MIDCAP 50,01-FEB-2021,173.54,2.4,1.48
NIFTY MIDCAP 50,02-FEB-2021,120.04,2.44,1.43
NIFTY MIDCAP 50,03-FEB-2021,122.19,2.48,1.41
NIFTY MIDCAP 50,04-FEB-2021,123.66,2.52,1.38
NIFTY MIDCAP 50,05-FEB-2021,117.78,2.48,1.41
NIFTY MIDCAP 50,08-FEB-2021,106.15,2.52,1.38
NIFTY MIDCAP 50,09-FEB-2021,108.57,2.52,1.39
NIFTY MIDCAP 50,10-FEB-2021,108.63,2.54,1.37
NIFTY MIDCAP 50,11-FEB-2021,109.71,2.55,1.37
NIFTY MIDCAP 50,12-FEB-2021,108.62,2.54,1.38
NIFTY MIDCAP 50,15-FEB-2021,108.39,2.59,1.35
NIFTY MIDCAP 50,16-FEB-2021,109.3,2.6,1.35
NIFTY MIDCAP 50,17-FEB-2021,109.65,2.6,1.34
NIFTY MIDCAP 50,18-FEB-2021,109.96,2.61,1.34
NIFTY MIDCAP 50,19-FEB-2021,107.43,2.55,1.37
NIFTY MIDCAP 50,22-FEB-2021,105.81,2.51,1.39
NIFTY MIDCAP 50,23-FEB-2021,107.36,2.55,1.37
NIFTY MIDCAP 50,24-FEB-2021,108.19,2.57,1.36
NIFTY MIDCAP 50,25-FEB-2021,110.48,2.62,1.33
NIFTY MIDCAP 50,26-FEB-2021,107.89,2.56,1.36
NIFTY MIDCAP 50,01-MAR-2021,109.75,2.61,1.34
NIFTY MIDCAP 50,02-MAR-2021,111.64,2.65,1.32
NIFTY MIDCAP 50,03-MAR-2021,113.52,2.7,1.3
NIFTY MIDCAP 50,04-MAR-2021,113.74,2.7,1.29
NIFTY MIDCAP 50,05-MAR-2021,110.56,2.62,1.33
NIFTY MIDCAP 50,08-MAR-2021,110.76,2.63,1.33
NIFTY MIDCAP 50,09-MAR-2021,110.03,2.61,1.34
NIFTY MIDCAP 50,10-MAR-2021,111.07,2.64,1.32
NIFTY MIDCAP 50,12-MAR-2021,110.56,2.62,1.33
NIFTY MIDCAP 50,15-MAR-2021,109.96,2.61,1.34
NIFTY MIDCAP 50,16-MAR-2021,110.12,2.61,1.34
NIFTY MIDCAP 50,17-MAR-2021,107.02,2.54,1.38
NIFTY MIDCAP 50,18-MAR-2021,105.57,2.51,1.39
NIFTY MIDCAP 50,19-MAR-2021,107.2,2.55,1.37
NIFTY MIDCAP 50,22-MAR-2021,107.9,2.56,1.36
NIFTY MIDCAP 50,23-MAR-2021,108.94,2.59,1.35
NIFTY MIDCAP 50,24-MAR-2021,106.27,2.52,1.38
NIFTY MIDCAP 50,25-MAR-2021,103.99,2.47,1.42
NIFTY MIDCAP 50,26-MAR-2021,106.06,2.52,1.39
NIFTY MIDCAP 50,30-MAR-2021,107.34,2.55,1.37
NIFTY MIDCAP 50,31-MAR-2021,48.42,2.16,0.86
