Index Name ,Date ,P/E ,P/B ,Div Yield% 
NIFTY BANK,02-JAN-2017,26.98,2.29,0.84
NIFTY BANK,03-JAN-2017,27.08,2.3,0.84
NIFTY BANK,04-JAN-2017,26.86,2.28,0.84
NIFTY BANK,05-JAN-2017,27.2,2.31,0.83
NIFTY BANK,06-JAN-2017,27.42,2.33,0.83
NIFTY BANK,09-JAN-2017,27.46,2.33,0.83
NIFTY BANK,10-JAN-2017,27.64,2.35,0.82
NIFTY BANK,11-JAN-2017,28.13,2.4,0.8
NIFTY BANK,12-JAN-2017,28.2,2.41,0.8
NIFTY BANK,13-JAN-2017,28.25,2.41,0.8
NIFTY BANK,16-JAN-2017,28.53,2.44,0.79
NIFTY BANK,17-JAN-2017,28.48,2.43,0.79
NIFTY BANK,18-JAN-2017,28.63,2.45,0.79
NIFTY BANK,19-JAN-2017,28.57,2.44,0.79
NIFTY BANK,20-JAN-2017,29.07,2.4,0.8
NIFTY BANK,23-JAN-2017,29.02,2.41,0.8
NIFTY BANK,24-JAN-2017,28.87,2.43,0.79
NIFTY BANK,25-JAN-2017,29.56,2.49,0.78
NIFTY BANK,27-JAN-2017,29.74,2.52,0.77
NIFTY BANK,30-JAN-2017,29.56,2.5,0.77
NIFTY BANK,31-JAN-2017,29.45,2.49,0.77
NIFTY BANK,01-FEB-2017,30.22,2.56,0.75
NIFTY BANK,02-FEB-2017,30.93,2.56,0.75
NIFTY BANK,03-FEB-2017,31.12,2.58,0.75
NIFTY BANK,06-FEB-2017,31.39,2.6,0.74
NIFTY BANK,07-FEB-2017,31.32,2.59,0.74
NIFTY BANK,08-FEB-2017,31.2,2.58,0.75
NIFTY BANK,09-FEB-2017,31.05,2.57,0.75
NIFTY BANK,10-FEB-2017,31.15,2.58,0.75
NIFTY BANK,13-FEB-2017,29.26,2.59,0.75
NIFTY BANK,14-FEB-2017,29.26,2.59,0.75
NIFTY BANK,15-FEB-2017,29.13,2.57,0.75
NIFTY BANK,16-FEB-2017,29.24,2.58,0.75
NIFTY BANK,17-FEB-2017,29.11,2.62,0.73
NIFTY BANK,20-FEB-2017,29.23,2.64,0.73
NIFTY BANK,21-FEB-2017,29.49,2.66,0.72
NIFTY BANK,22-FEB-2017,29.5,2.67,0.72
NIFTY BANK,23-FEB-2017,29.51,2.67,0.72
NIFTY BANK,27-FEB-2017,29.26,2.64,0.73
NIFTY BANK,28-FEB-2017,29.25,2.64,0.73
NIFTY BANK,01-MAR-2017,29.5,2.67,0.72
NIFTY BANK,02-MAR-2017,29.19,2.64,0.73
NIFTY BANK,03-MAR-2017,29.09,2.63,0.73
NIFTY BANK,06-MAR-2017,29.33,2.65,0.73
NIFTY BANK,07-MAR-2017,29.28,2.65,0.73
NIFTY BANK,08-MAR-2017,29.35,2.65,0.73
NIFTY BANK,09-MAR-2017,29.41,2.66,0.73
NIFTY BANK,10-MAR-2017,29.42,2.66,0.73
NIFTY BANK,14-MAR-2017,29.96,2.71,0.71
NIFTY BANK,15-MAR-2017,30.03,2.71,0.71
NIFTY BANK,16-MAR-2017,30.16,2.72,0.71
NIFTY BANK,17-MAR-2017,30.06,2.72,0.71
NIFTY BANK,20-MAR-2017,29.97,2.71,0.71
NIFTY BANK,21-MAR-2017,29.84,2.7,0.72
NIFTY BANK,22-MAR-2017,29.5,2.66,0.72
NIFTY BANK,23-MAR-2017,29.66,2.68,0.72
NIFTY BANK,24-MAR-2017,29.98,2.71,0.71
NIFTY BANK,27-MAR-2017,29.89,2.7,0.71
NIFTY BANK,28-MAR-2017,30.13,2.72,0.71
NIFTY BANK,29-MAR-2017,30.37,2.74,0.7
NIFTY BANK,30-MAR-2017,30.69,2.77,0.7
NIFTY BANK,31-MAR-2017,29.32,2.77,0.7
NIFTY BANK,03-APR-2017,29.47,2.78,0.7
NIFTY BANK,05-APR-2017,29.61,2.79,0.69
NIFTY BANK,06-APR-2017,29.57,2.79,0.7
NIFTY BANK,07-APR-2017,29.31,2.77,0.7
NIFTY BANK,10-APR-2017,29.43,2.78,0.7
NIFTY BANK,11-APR-2017,29.72,2.81,0.69
NIFTY BANK,12-APR-2017,29.63,2.8,0.69
NIFTY BANK,13-APR-2017,29.66,2.8,0.69
NIFTY BANK,17-APR-2017,29.6,2.79,0.7
NIFTY BANK,18-APR-2017,29.64,2.8,0.69
NIFTY BANK,18-APR-2017,29.64,2.8,0.69
NIFTY BANK,19-APR-2017,29.48,2.78,0.7
NIFTY BANK,20-APR-2017,29.39,2.77,0.7
NIFTY BANK,21-APR-2017,29.47,2.78,0.7
NIFTY BANK,24-APR-2017,30.01,2.84,0.69
NIFTY BANK,25-APR-2017,30.28,2.86,0.68
NIFTY BANK,26-APR-2017,30.53,2.89,0.67
NIFTY BANK,27-APR-2017,30.65,2.9,0.67
NIFTY BANK,28-APR-2017,30.69,2.9,0.67
NIFTY BANK,02-MAY-2017,30.67,2.9,0.67
NIFTY BANK,03-MAY-2017,30.62,2.89,0.67
NIFTY BANK,04-MAY-2017,31.19,2.95,0.66
NIFTY BANK,05-MAY-2017,31.03,2.93,0.66
NIFTY BANK,08-MAY-2017,31.25,2.95,0.66
NIFTY BANK,09-MAY-2017,31.17,2.95,0.66
NIFTY BANK,10-MAY-2017,31.34,2.96,0.66
NIFTY BANK,11-MAY-2017,31.32,2.96,0.66
NIFTY BANK,12-MAY-2017,31.12,2.94,0.66
NIFTY BANK,15-MAY-2017,31.33,2.96,0.66
NIFTY BANK,16-MAY-2017,31.48,2.97,0.65
NIFTY BANK,17-MAY-2017,30.58,2.98,0.65
NIFTY BANK,18-MAY-2017,30.27,2.94,0.66
NIFTY BANK,19-MAY-2017,30.36,2.95,0.66
NIFTY BANK,22-MAY-2017,30.2,2.94,0.66
NIFTY BANK,23-MAY-2017,30.11,2.93,0.66
NIFTY BANK,24-MAY-2017,30.05,2.92,0.66
NIFTY BANK,25-MAY-2017,29.64,3.01,0.65
NIFTY BANK,26-MAY-2017,29.9,2.99,0.6
NIFTY BANK,29-MAY-2017,29.15,2.97,0.61
NIFTY BANK,30-MAY-2017,29.3,2.98,0.61
NIFTY BANK,31-MAY-2017,29.45,2.98,0.6
