Index Name ,Date ,P/E ,P/B ,Div Yield% 
NIFTY IT,01-JAN-2016,19.44,5.92,2.61
NIFTY IT,04-JAN-2016,19.19,5.85,2.64
NIFTY IT,04-JAN-2016,19.19,5.85,2.64
NIFTY IT,05-JAN-2016,19.14,5.83,2.65
NIFTY IT,06-JAN-2016,19.17,5.84,2.64
NIFTY IT,07-JAN-2016,18.9,5.76,2.68
NIFTY IT,08-JAN-2016,19.12,5.83,2.65
NIFTY IT,11-JAN-2016,18.85,5.72,2.69
NIFTY IT,12-JAN-2016,18.79,5.7,2.7
NIFTY IT,13-JAN-2016,18.88,5.73,2.69
NIFTY IT,14-JAN-2016,19.12,5.81,2.65
NIFTY IT,15-JAN-2016,19.15,5.81,2.65
NIFTY IT,18-JAN-2016,19.03,5.81,2.65
NIFTY IT,19-JAN-2016,18.99,5.8,2.66
NIFTY IT,20-JAN-2016,18.9,5.77,2.67
NIFTY IT,21-JAN-2016,18.94,5.78,2.66
NIFTY IT,22-JAN-2016,19.07,5.82,2.65
NIFTY IT,25-JAN-2016,19.1,5.83,2.64
NIFTY IT,27-JAN-2016,19.11,5.83,2.64
NIFTY IT,28-JAN-2016,19.06,5.82,2.65
NIFTY IT,29-JAN-2016,19.47,5.94,2.59
NIFTY IT,01-FEB-2016,19.6,5.98,2.58
NIFTY IT,02-FEB-2016,19.49,5.94,2.59
NIFTY IT,03-FEB-2016,19.28,5.88,2.62
NIFTY IT,04-FEB-2016,19.44,5.93,2.6
NIFTY IT,05-FEB-2016,19.47,5.94,2.59
NIFTY IT,08-FEB-2016,19.07,5.82,2.65
NIFTY IT,09-FEB-2016,18.41,5.61,2.74
NIFTY IT,10-FEB-2016,18.39,5.6,2.75
NIFTY IT,11-FEB-2016,17.89,5.45,2.82
NIFTY IT,12-FEB-2016,17.91,5.46,2.82
NIFTY IT,15-FEB-2016,18.2,5.55,2.78
NIFTY IT,16-FEB-2016,18.07,5.51,2.8
NIFTY IT,17-FEB-2016,18.22,5.55,2.77
NIFTY IT,18-FEB-2016,18.57,5.66,2.72
NIFTY IT,19-FEB-2016,18.74,5.69,2.71
NIFTY IT,22-FEB-2016,18.65,5.67,2.72
NIFTY IT,23-FEB-2016,18.44,5.61,2.75
NIFTY IT,24-FEB-2016,18.21,5.53,2.78
NIFTY IT,25-FEB-2016,18.1,5.5,2.8
NIFTY IT,26-FEB-2016,18.24,5.52,2.8
NIFTY IT,29-FEB-2016,17.92,5.42,2.85
NIFTY IT,01-MAR-2016,18.54,5.61,2.75
NIFTY IT,02-MAR-2016,18.99,5.75,2.69
NIFTY IT,03-MAR-2016,19.27,5.83,2.65
NIFTY IT,04-MAR-2016,19.14,5.79,2.67
NIFTY IT,08-MAR-2016,19.02,5.76,2.68
NIFTY IT,09-MAR-2016,19.04,5.76,2.68
NIFTY IT,10-MAR-2016,18.87,5.71,2.71
NIFTY IT,11-MAR-2016,18.89,5.72,2.7
NIFTY IT,14-MAR-2016,18.94,5.73,2.7
NIFTY IT,15-MAR-2016,18.7,5.66,2.73
NIFTY IT,16-MAR-2016,18.83,5.7,2.71
NIFTY IT,17-MAR-2016,19.04,5.76,2.68
NIFTY IT,18-MAR-2016,19.45,5.89,2.62
NIFTY IT,21-MAR-2016,19.51,5.91,2.62
NIFTY IT,22-MAR-2016,19.53,5.91,2.61
NIFTY IT,23-MAR-2016,19.57,5.92,2.61
NIFTY IT,28-MAR-2016,19.47,5.89,2.62
NIFTY IT,29-MAR-2016,19.37,5.86,2.64
NIFTY IT,30-MAR-2016,19.62,5.94,2.6
NIFTY IT,31-MAR-2016,19.71,5.97,2.59
NIFTY IT,01-APR-2016,19.51,5.91,2.62
NIFTY IT,01-APR-2016,19.51,5.91,2.62
NIFTY IT,04-APR-2016,19.85,6.01,2.57
NIFTY IT,05-APR-2016,19.65,5.95,2.6
NIFTY IT,06-APR-2016,19.57,5.92,2.61
NIFTY IT,07-APR-2016,19.35,5.86,2.64
NIFTY IT,08-APR-2016,19.28,5.84,2.65
NIFTY IT,11-APR-2016,19.68,5.96,2.59
NIFTY IT,12-APR-2016,19.7,5.96,2.59
NIFTY IT,13-APR-2016,19.79,5.99,2.58
NIFTY IT,18-APR-2016,20.08,6.12,2.53
NIFTY IT,20-APR-2016,19.56,6.09,2.54
NIFTY IT,21-APR-2016,19.24,5.99,2.58
NIFTY IT,22-APR-2016,19.16,5.44,2.28
NIFTY IT,25-APR-2016,19.18,5.45,2.28
NIFTY IT,26-APR-2016,19.35,5.5,2.26
NIFTY IT,27-APR-2016,19.41,5.52,2.25
NIFTY IT,28-APR-2016,19.13,5.44,2.29
NIFTY IT,29-APR-2016,18.96,5.39,2.3
NIFTY IT,02-MAY-2016,18.82,5.35,2.32
NIFTY IT,03-MAY-2016,18.5,5.26,2.36
NIFTY IT,04-MAY-2016,18.54,5.27,2.36
NIFTY IT,05-MAY-2016,18.58,5.29,2.35
NIFTY IT,06-MAY-2016,18.43,5.24,2.37
NIFTY IT,09-MAY-2016,18.61,5.29,2.35
NIFTY IT,10-MAY-2016,18.68,5.31,2.34
NIFTY IT,11-MAY-2016,18.56,5.28,2.35
NIFTY IT,12-MAY-2016,18.76,5.34,2.33
NIFTY IT,13-MAY-2016,18.68,5.31,2.34
NIFTY IT,16-MAY-2016,18.78,5.34,2.33
NIFTY IT,17-MAY-2016,18.84,5.36,2.32
NIFTY IT,18-MAY-2016,18.83,5.36,2.32
NIFTY IT,19-MAY-2016,18.79,5.34,2.32
NIFTY IT,20-MAY-2016,18.69,5.32,2.34
NIFTY IT,23-MAY-2016,18.53,5.27,2.36
NIFTY IT,24-MAY-2016,18.51,5.26,2.36
NIFTY IT,25-MAY-2016,19,5.4,2.3
NIFTY IT,26-MAY-2016,18.88,5.46,2.28
NIFTY IT,27-MAY-2016,18.97,5.46,2.28
NIFTY IT,30-MAY-2016,19.2,5.52,2.26
NIFTY IT,31-MAY-2016,18.95,5.44,2.29
NIFTY IT,01-JUN-2016,19.11,5.49,2.27
NIFTY IT,02-JUN-2016,19.05,5.47,2.28
NIFTY IT,03-JUN-2016,19.06,5.48,2.27
NIFTY IT,06-JUN-2016,18.95,5.44,2.29
NIFTY IT,07-JUN-2016,18.98,5.45,2.28
NIFTY IT,08-JUN-2016,18.96,5.45,2.29
NIFTY IT,09-JUN-2016,18.73,5.38,2.31
NIFTY IT,10-JUN-2016,18.67,5.37,2.32
NIFTY IT,13-JUN-2016,18.61,5.35,2.33
NIFTY IT,14-JUN-2016,18.57,5.34,2.33
NIFTY IT,15-JUN-2016,18.76,5.39,2.31
NIFTY IT,16-JUN-2016,18.7,5.37,2.32
NIFTY IT,17-JUN-2016,18.77,5.39,2.31
NIFTY IT,20-JUN-2016,19.13,5.5,2.27
NIFTY IT,21-JUN-2016,19.1,5.49,2.27
NIFTY IT,22-JUN-2016,19.11,5.49,2.27
NIFTY IT,23-JUN-2016,19.1,5.49,2.27
NIFTY IT,24-JUN-2016,18.63,5.35,2.33
NIFTY IT,27-JUN-2016,18.3,5.26,2.37
NIFTY IT,28-JUN-2016,18.1,5.2,2.4
NIFTY IT,29-JUN-2016,18.39,5.28,2.36
NIFTY IT,30-JUN-2016,18.49,5.31,2.34
NIFTY IT,01-JUL-2016,18.45,5.3,2.35
NIFTY IT,04-JUL-2016,18.6,5.34,2.33
NIFTY IT,05-JUL-2016,18.53,5.32,2.34
NIFTY IT,07-JUL-2016,18.19,5.23,2.38
NIFTY IT,08-JUL-2016,18.2,5.23,2.38
NIFTY IT,11-JUL-2016,18.37,5.28,2.36
NIFTY IT,12-JUL-2016,18.39,5.28,2.36
NIFTY IT,13-JUL-2016,18.5,5.32,2.34
NIFTY IT,14-JUL-2016,18.55,5.33,2.34
NIFTY IT,15-JUL-2016,17.82,5.12,2.43
NIFTY IT,18-JUL-2016,17.85,5.13,2.43
