Index Name ,Date ,P/E ,P/B ,Div Yield% 
NIFTY NEXT 50,03-JAN-2022,23.12,4.34,1.36
NIFTY NEXT 50,04-JAN-2022,23.12,4.34,1.36
NIFTY NEXT 50,05-JAN-2022,23.23,4.36,1.35
NIFTY NEXT 50,06-JAN-2022,23.17,4.35,1.35
NIFTY NEXT 50,07-JAN-2022,23.27,4.37,1.35
NIFTY NEXT 50,10-JAN-2022,23.36,4.38,1.34
NIFTY NEXT 50,11-JAN-2022,23.34,4.38,1.34
NIFTY NEXT 50,12-JAN-2022,23.51,4.41,1.33
NIFTY NEXT 50,13-JAN-2022,23.62,4.43,1.33
NIFTY NEXT 50,14-JAN-2022,23.65,4.44,1.32
NIFTY NEXT 50,17-JAN-2022,23.74,4.46,1.32
NIFTY NEXT 50,18-JAN-2022,23.33,4.38,1.35
NIFTY NEXT 50,19-JAN-2022,23.31,4.38,1.35
NIFTY NEXT 50,20-JAN-2022,23.3,4.37,1.36
NIFTY NEXT 50,21-JAN-2022,22.9,4.3,1.38
NIFTY NEXT 50,24-JAN-2022,22.07,4.14,1.43
NIFTY NEXT 50,25-JAN-2022,22.21,4.18,1.42
NIFTY NEXT 50,27-JAN-2022,21.81,4.11,1.4
NIFTY NEXT 50,28-JAN-2022,22.01,4.14,1.38
NIFTY NEXT 50,31-JAN-2022,22.13,4.19,1.36
NIFTY NEXT 50,01-FEB-2022,21.43,4.26,1.34
NIFTY NEXT 50,02-FEB-2022,21.84,4.31,1.34
NIFTY NEXT 50,03-FEB-2022,21.71,4.29,1.34
NIFTY NEXT 50,04-FEB-2022,21.69,4.28,1.36
NIFTY NEXT 50,07-FEB-2022,21.26,4.25,1.37
NIFTY NEXT 50,08-FEB-2022,20.91,4.23,1.26
NIFTY NEXT 50,09-FEB-2022,21.14,4.28,1.24
NIFTY NEXT 50,10-FEB-2022,21.36,4.3,1.24
NIFTY NEXT 50,11-FEB-2022,21.49,4.24,1.26
NIFTY NEXT 50,14-FEB-2022,20.75,4.1,1.3
NIFTY NEXT 50,15-FEB-2022,21.22,4.19,1.26
NIFTY NEXT 50,16-FEB-2022,21.21,4.19,1.26
NIFTY NEXT 50,17-FEB-2022,21.26,4.2,1.32
NIFTY NEXT 50,18-FEB-2022,21.03,4.15,1.33
NIFTY NEXT 50,21-FEB-2022,20.76,4.1,1.35
NIFTY NEXT 50,22-FEB-2022,20.79,4.09,1.35
NIFTY NEXT 50,23-FEB-2022,20.96,4.12,1.34
NIFTY NEXT 50,24-FEB-2022,19.79,3.89,1.42
NIFTY NEXT 50,25-FEB-2022,20.54,4.04,1.37
NIFTY NEXT 50,28-FEB-2022,20.77,4.07,1.35
NIFTY NEXT 50,02-MAR-2022,20.77,4.07,1.35
NIFTY NEXT 50,03-MAR-2022,20.74,4.07,1.35
NIFTY NEXT 50,04-MAR-2022,20.24,3.97,1.39
NIFTY NEXT 50,07-MAR-2022,19.71,3.86,1.42
NIFTY NEXT 50,08-MAR-2022,20.01,3.92,1.4
NIFTY NEXT 50,09-MAR-2022,20.29,3.98,1.53
NIFTY NEXT 50,10-MAR-2022,20.68,4.06,1.48
NIFTY NEXT 50,11-MAR-2022,20.78,4.08,1.47
NIFTY NEXT 50,14-MAR-2022,20.71,4.06,1.48
NIFTY NEXT 50,15-MAR-2022,20.51,4.02,1.49
NIFTY NEXT 50,16-MAR-2022,20.98,4.11,1.46
NIFTY NEXT 50,17-MAR-2022,21.29,4.17,1.44
NIFTY NEXT 50,21-MAR-2022,21,4.12,1.52
NIFTY NEXT 50,22-MAR-2022,21.04,4.12,1.41
NIFTY NEXT 50,23-MAR-2022,21.08,4.13,1.4
NIFTY NEXT 50,24-MAR-2022,21.12,4.14,1.4
NIFTY NEXT 50,25-MAR-2022,21.13,4.14,1.4
NIFTY NEXT 50,28-MAR-2022,21.06,4.13,1.43
NIFTY NEXT 50,29-MAR-2022,21.16,4.15,1.43
NIFTY NEXT 50,30-MAR-2022,21.29,4.17,1.43
NIFTY NEXT 50,31-MAR-2022,21.02,4.41,1.52
NIFTY NEXT 50,01-APR-2022,21.35,4.47,1.5
NIFTY NEXT 50,04-APR-2022,21.68,4.54,1.51
NIFTY NEXT 50,05-APR-2022,21.86,4.58,1.5
NIFTY NEXT 50,06-APR-2022,21.94,4.6,1.5
NIFTY NEXT 50,07-APR-2022,21.88,4.58,1.5
NIFTY NEXT 50,08-APR-2022,22.21,4.65,1.48
NIFTY NEXT 50,11-APR-2022,22.44,4.7,1.46
NIFTY NEXT 50,12-APR-2022,22.18,4.65,1.48
NIFTY NEXT 50,13-APR-2022,22.21,4.65,1.48
NIFTY NEXT 50,18-APR-2022,22.13,4.64,1.48
NIFTY NEXT 50,19-APR-2022,21.73,4.55,1.51
NIFTY NEXT 50,20-APR-2022,21.82,4.58,1.5
NIFTY NEXT 50,21-APR-2022,22.11,4.63,1.48
NIFTY NEXT 50,22-APR-2022,21.95,4.6,1.48
NIFTY NEXT 50,25-APR-2022,21.51,4.51,1.53
NIFTY NEXT 50,26-APR-2022,22.02,4.61,1.49
NIFTY NEXT 50,27-APR-2022,21.73,4.54,1.51
NIFTY NEXT 50,28-APR-2022,22.03,4.6,1.49
NIFTY NEXT 50,29-APR-2022,21.74,4.54,1.51
NIFTY NEXT 50,02-MAY-2022,21.7,4.52,1.51
NIFTY NEXT 50,04-MAY-2022,21.08,4.39,1.56
NIFTY NEXT 50,05-MAY-2022,21.11,4.4,1.58
NIFTY NEXT 50,06-MAY-2022,20.6,4.3,1.93
NIFTY NEXT 50,09-MAY-2022,20.2,4.21,1.97
NIFTY NEXT 50,10-MAY-2022,19.62,4.12,2.01
NIFTY NEXT 50,11-MAY-2022,19.56,4.11,2.01
NIFTY NEXT 50,12-MAY-2022,19.07,4.01,2.06
NIFTY NEXT 50,13-MAY-2022,18.97,3.99,2.16
NIFTY NEXT 50,16-MAY-2022,19.29,4.05,2.12
NIFTY NEXT 50,17-MAY-2022,19.17,4.15,2.07
NIFTY NEXT 50,18-MAY-2022,19.18,4.16,2.07
NIFTY NEXT 50,19-MAY-2022,18.84,4.04,2.13
NIFTY NEXT 50,20-MAY-2022,19.3,4.1,2.1
NIFTY NEXT 50,23-MAY-2022,19.15,4.07,2.12
NIFTY NEXT 50,24-MAY-2022,19.02,4.03,2.13
NIFTY NEXT 50,25-MAY-2022,18.69,3.96,2.17
NIFTY NEXT 50,26-MAY-2022,19.08,4.02,2.14
NIFTY NEXT 50,27-MAY-2022,19.3,4.05,2.13
NIFTY NEXT 50,30-MAY-2022,19.77,4.14,2.08
NIFTY NEXT 50,31-MAY-2022,19.65,4.15,2.08
NIFTY NEXT 50,01-JUN-2022,19.47,4.11,2.09
NIFTY NEXT 50,02-JUN-2022,19.57,4.13,2.08
NIFTY NEXT 50,03-JUN-2022,19.2,4.07,2.13
NIFTY NEXT 50,06-JUN-2022,19.15,4.06,2.13
NIFTY NEXT 50,07-JUN-2022,18.99,4.02,2.15
NIFTY NEXT 50,08-JUN-2022,18.93,4.01,2.16
NIFTY NEXT 50,09-JUN-2022,19.08,4.04,2.17
NIFTY NEXT 50,10-JUN-2022,18.9,4,2.19
NIFTY NEXT 50,13-JUN-2022,18.49,3.92,2.23
NIFTY NEXT 50,14-JUN-2022,18.55,3.93,2.24
NIFTY NEXT 50,15-JUN-2022,18.59,3.94,2.23
NIFTY NEXT 50,16-JUN-2022,18.2,3.86,2.27
NIFTY NEXT 50,17-JUN-2022,17.9,3.79,2.35
NIFTY NEXT 50,20-JUN-2022,17.77,3.77,2.37
NIFTY NEXT 50,21-JUN-2022,18.26,3.87,2.3
NIFTY NEXT 50,22-JUN-2022,17.93,3.8,2.36
NIFTY NEXT 50,23-JUN-2022,18.14,3.84,2.33
NIFTY NEXT 50,24-JUN-2022,18.38,3.89,2.3
NIFTY NEXT 50,27-JUN-2022,18.51,3.92,2.29
NIFTY NEXT 50,28-JUN-2022,18.54,3.93,2.28
NIFTY NEXT 50,29-JUN-2022,18.41,3.9,2.28
NIFTY NEXT 50,30-JUN-2022,18.32,3.88,2.31
NIFTY NEXT 50,01-JUL-2022,18.52,3.92,2.27
NIFTY NEXT 50,04-JUL-2022,18.71,3.96,2.25
NIFTY NEXT 50,05-JUL-2022,18.72,3.97,2.25
NIFTY NEXT 50,06-JUL-2022,19.04,4.03,2.18
NIFTY NEXT 50,07-JUL-2022,19.2,4.07,2.16
NIFTY NEXT 50,08-JUL-2022,19.26,4.05,2.15
NIFTY NEXT 50,11-JUL-2022,19.54,4.05,2.11
NIFTY NEXT 50,12-JUL-2022,19.47,4.04,2.11
NIFTY NEXT 50,13-JUL-2022,19.46,4.04,2.11
NIFTY NEXT 50,14-JUL-2022,19.42,4.03,2.18
NIFTY NEXT 50,15-JUL-2022,19.54,4.05,2.17
NIFTY NEXT 50,18-JUL-2022,19.8,4.1,2.15
NIFTY NEXT 50,19-JUL-2022,19.9,4.12,2.13
NIFTY NEXT 50,20-JUL-2022,19.94,4.13,2.13
NIFTY NEXT 50,21-JUL-2022,20.27,4.19,2.12
NIFTY NEXT 50,22-JUL-2022,20.16,4.17,2.12
NIFTY NEXT 50,25-JUL-2022,20.11,4.17,2.12
NIFTY NEXT 50,26-JUL-2022,19.7,4.09,2.37
NIFTY NEXT 50,27-JUL-2022,19.87,4.13,2.32
NIFTY NEXT 50,28-JUL-2022,20.06,4.17,2.34
NIFTY NEXT 50,29-JUL-2022,20.31,4.23,2.29
NIFTY NEXT 50,01-AUG-2022,20.6,4.29,2.27
NIFTY NEXT 50,02-AUG-2022,21.08,4.31,2.26
NIFTY NEXT 50,03-AUG-2022,20.99,4.29,2.27
NIFTY NEXT 50,04-AUG-2022,21.09,4.31,2.26
NIFTY NEXT 50,05-AUG-2022,20.99,4.31,2.23
NIFTY NEXT 50,08-AUG-2022,22.04,4.6,2.08
NIFTY NEXT 50,10-AUG-2022,21.97,4.58,2.09
NIFTY NEXT 50,11-AUG-2022,22.16,4.53,2.15
NIFTY NEXT 50,12-AUG-2022,22.2,4.34,2.14
