Index Name ,Date ,P/E ,P/B ,Div Yield% 
NIFTY METAL,01-JAN-2026,20.07,2.93,1.62
NIFTY METAL,02-JAN-2026,20.37,2.98,1.6
NIFTY METAL,05-JAN-2026,20.49,2.99,1.59
NIFTY METAL,06-JAN-2026,20.55,3,1.58
NIFTY METAL,07-JAN-2026,20.55,3,1.58
NIFTY METAL,08-JAN-2026,19.85,2.9,1.64
NIFTY METAL,09-JAN-2026,19.78,2.89,1.65
NIFTY METAL,12-JAN-2026,20.18,2.95,1.61
NIFTY METAL,13-JAN-2026,20.25,2.96,1.61
NIFTY METAL,14-JAN-2026,20.79,3.04,1.57
NIFTY METAL,16-JAN-2026,20.69,3.02,1.57
NIFTY METAL,19-JAN-2026,20.67,3.02,1.57
NIFTY METAL,20-JAN-2026,20.28,2.96,1.61
NIFTY METAL,21-JAN-2026,20.33,2.98,1.6
NIFTY METAL,22-JAN-2026,20.54,3.02,1.58
NIFTY METAL,23-JAN-2026,20.37,2.99,1.59
NIFTY METAL,27-JAN-2026,20.96,3.08,1.54
NIFTY METAL,28-JAN-2026,21.11,3.15,1.51
NIFTY METAL,29-JAN-2026,21.76,3.25,1.47
NIFTY METAL,30-JAN-2026,20.63,3.08,1.55
NIFTY METAL,01-FEB-2026,20.19,2.96,1.61
NIFTY METAL,02-FEB-2026,20.57,3.01,1.58
NIFTY METAL,03-FEB-2026,21.16,3.1,1.54
NIFTY METAL,04-FEB-2026,21.43,3.14,1.52
NIFTY METAL,05-FEB-2026,20.51,3.11,1.54
NIFTY METAL,06-FEB-2026,20.55,3.11,1.58
NIFTY METAL,09-FEB-2026,20.86,3.16,1.55
NIFTY METAL,10-FEB-2026,20.24,3.19,1.54
NIFTY METAL,11-FEB-2026,20.32,3.2,1.53
NIFTY METAL,12-FEB-2026,20.32,3.2,1.53
NIFTY METAL,13-FEB-2026,19.63,3.09,1.59
NIFTY METAL,16-FEB-2026,20.28,3.11,1.54
NIFTY METAL,17-FEB-2026,20.06,3.08,1.55
NIFTY METAL,18-FEB-2026,20.33,3.12,1.53
NIFTY METAL,19-FEB-2026,20.09,3.08,1.55
NIFTY METAL,20-FEB-2026,20.34,3.12,1.53
NIFTY METAL,23-FEB-2026,20.29,3.11,1.54
NIFTY METAL,24-FEB-2026,20.48,3.14,1.52
NIFTY METAL,25-FEB-2026,21.03,3.23,1.48
NIFTY METAL,26-FEB-2026,21.11,3.24,1.48
NIFTY METAL,27-FEB-2026,20.76,3.19,1.5
NIFTY METAL,02-MAR-2026,20.81,3.19,1.5
NIFTY METAL,04-MAR-2026,19.98,3.07,1.56
NIFTY METAL,05-MAR-2026,20.44,3.14,1.53
NIFTY METAL,06-MAR-2026,20.36,3.12,1.53
NIFTY METAL,09-MAR-2026,19.83,3.04,1.57
NIFTY METAL,10-MAR-2026,20.13,3.09,1.55
NIFTY METAL,11-MAR-2026,20.05,3.08,1.56
NIFTY METAL,12-MAR-2026,20.12,3.09,1.55
NIFTY METAL,13-MAR-2026,19.15,2.94,1.63
NIFTY METAL,16-MAR-2026,19.2,2.95,1.62
NIFTY METAL,17-MAR-2026,19.74,3.03,1.58
NIFTY METAL,18-MAR-2026,19.72,3.03,1.58
NIFTY METAL,19-MAR-2026,19.08,2.93,1.63
NIFTY METAL,20-MAR-2026,19.36,2.97,1.61
NIFTY METAL,23-MAR-2026,18.43,2.83,1.59
NIFTY METAL,24-MAR-2026,18.76,2.88,1.56
NIFTY METAL,25-MAR-2026,19.24,2.95,1.52
NIFTY METAL,27-MAR-2026,18.93,2.9,1.78
NIFTY METAL,30-MAR-2026,18.89,2.9,1.79
NIFTY METAL,01-APR-2026,19.35,2.97,1.75
NIFTY METAL,02-APR-2026,19.43,2.98,1.74
