Index Name ,Date ,P/E ,P/B ,Div Yield% 
NIFTY IT,02-JAN-2018,18.35,4.23,2.15
NIFTY IT,03-JAN-2018,18.32,4.23,2.15
NIFTY IT,04-JAN-2018,18.33,4.23,2.15
NIFTY IT,05-JAN-2018,18.4,4.24,2.14
NIFTY IT,08-JAN-2018,18.63,4.3,2.12
NIFTY IT,09-JAN-2018,18.65,4.3,2.11
NIFTY IT,10-JAN-2018,19.07,4.4,2.07
NIFTY IT,11-JAN-2018,19.14,4.42,2.06
NIFTY IT,12-JAN-2018,19.14,4.41,2.06
NIFTY IT,15-JAN-2018,17.95,4.33,2.11
NIFTY IT,16-JAN-2018,18.6,4.49,2.03
NIFTY IT,17-JAN-2018,18.75,4.52,2.02
NIFTY IT,18-JAN-2018,18.81,4.54,2.01
NIFTY IT,19-JAN-2018,18.91,4.56,2
NIFTY IT,22-JAN-2018,19.3,4.66,1.96
NIFTY IT,23-JAN-2018,19.5,4.71,1.94
NIFTY IT,24-JAN-2018,19.64,4.78,1.91
NIFTY IT,25-JAN-2018,19.44,4.74,1.93
NIFTY IT,29-JAN-2018,19.61,4.78,1.91
NIFTY IT,30-JAN-2018,19.41,4.73,1.93
NIFTY IT,31-JAN-2018,19.23,4.69,1.95
NIFTY IT,01-FEB-2018,19.2,4.68,1.95
NIFTY IT,02-FEB-2018,19.24,4.69,1.95
NIFTY IT,05-FEB-2018,19.17,4.67,1.95
NIFTY IT,06-FEB-2018,18.62,4.54,2.01
NIFTY IT,07-FEB-2018,18.45,4.5,2.03
NIFTY IT,08-FEB-2018,18.65,4.55,2.01
NIFTY IT,09-FEB-2018,18.52,4.51,2.02
NIFTY IT,12-FEB-2018,18.44,4.49,2.03
NIFTY IT,14-FEB-2018,18.44,4.48,2.04
NIFTY IT,15-FEB-2018,18.49,4.5,2.03
NIFTY IT,16-FEB-2018,18.47,4.49,2.03
NIFTY IT,19-FEB-2018,18.31,4.45,2.05
NIFTY IT,20-FEB-2018,18.37,4.47,2.04
NIFTY IT,21-FEB-2018,18.8,4.57,2
NIFTY IT,22-FEB-2018,18.9,4.6,1.99
NIFTY IT,23-FEB-2018,19.11,4.65,1.96
NIFTY IT,26-FEB-2018,18.87,4.59,1.99
NIFTY IT,27-FEB-2018,18.92,4.6,1.98
NIFTY IT,28-FEB-2018,19.02,4.62,1.97
NIFTY IT,01-MAR-2018,18.96,4.61,1.98
NIFTY IT,05-MAR-2018,19.09,4.64,1.97
NIFTY IT,06-MAR-2018,18.87,4.59,1.99
NIFTY IT,07-MAR-2018,18.82,4.58,1.99
NIFTY IT,08-MAR-2018,18.83,4.58,1.99
NIFTY IT,09-MAR-2018,18.93,4.6,1.99
NIFTY IT,12-MAR-2018,19.19,4.67,1.96
NIFTY IT,13-MAR-2018,18.91,4.6,1.99
NIFTY IT,14-MAR-2018,18.99,4.62,1.99
NIFTY IT,15-MAR-2018,18.95,4.61,1.99
NIFTY IT,16-MAR-2018,18.86,4.58,2
NIFTY IT,19-MAR-2018,18.44,4.48,2.04
NIFTY IT,20-MAR-2018,18.72,4.55,2.01
NIFTY IT,21-MAR-2018,18.72,4.55,2.01
NIFTY IT,22-MAR-2018,18.55,4.51,2.03
NIFTY IT,23-MAR-2018,18.62,4.53,2.02
NIFTY IT,26-MAR-2018,18.51,4.5,2.04
NIFTY IT,27-MAR-2018,18.59,4.52,2.03
NIFTY IT,28-MAR-2018,18.58,4.52,2.03
NIFTY IT,02-APR-2018,18.66,4.54,2.02
NIFTY IT,03-APR-2018,18.53,4.5,2.04
NIFTY IT,04-APR-2018,18.35,4.46,2.06
NIFTY IT,05-APR-2018,18.63,4.53,2.02
NIFTY IT,06-APR-2018,18.51,4.5,2.04
NIFTY IT,09-APR-2018,18.41,4.47,2.05
NIFTY IT,10-APR-2018,18.47,4.49,2.04
NIFTY IT,11-APR-2018,18.74,4.55,2.01
NIFTY IT,12-APR-2018,19.34,4.7,1.95
NIFTY IT,13-APR-2018,19.48,4.73,1.94
NIFTY IT,16-APR-2018,19.39,4.71,1.94
NIFTY IT,17-APR-2018,19.33,4.7,1.95
NIFTY IT,18-APR-2018,19.28,4.68,1.96
NIFTY IT,19-APR-2018,19.5,4.74,1.93
NIFTY IT,19-APR-2018,19.5,4.74,1.93
NIFTY IT,20-APR-2018,20.43,4.97,1.85
NIFTY IT,23-APR-2018,20.58,5,1.83
NIFTY IT,24-APR-2018,20.17,4.9,1.87
NIFTY IT,25-APR-2018,20.41,4.96,1.85
NIFTY IT,26-APR-2018,20.6,5.01,1.83
NIFTY IT,27-APR-2018,20.26,4.92,1.86
NIFTY IT,30-APR-2018,20.54,4.99,1.84
NIFTY IT,02-MAY-2018,20.2,4.91,1.87
NIFTY IT,03-MAY-2018,19.79,4.81,1.91
NIFTY IT,04-MAY-2018,19.76,4.8,1.91
NIFTY IT,07-MAY-2018,19.72,4.79,1.91
NIFTY IT,08-MAY-2018,19.65,4.78,1.92
NIFTY IT,09-MAY-2018,19.76,4.8,1.91
NIFTY IT,10-MAY-2018,19.72,4.79,1.91
NIFTY IT,11-MAY-2018,19.8,4.81,1.9
NIFTY IT,14-MAY-2018,19.75,4.8,1.91
NIFTY IT,15-MAY-2018,19.84,4.82,1.9
NIFTY IT,16-MAY-2018,19.87,4.83,1.9
NIFTY IT,17-MAY-2018,19.84,4.82,1.9
NIFTY IT,18-MAY-2018,19.77,4.8,1.91
NIFTY IT,21-MAY-2018,19.81,4.81,1.9
NIFTY IT,22-MAY-2018,19.81,4.81,1.9
NIFTY IT,23-MAY-2018,19.78,4.81,1.91
NIFTY IT,24-MAY-2018,20.23,4.92,1.86
NIFTY IT,25-MAY-2018,20.21,4.91,1.87
NIFTY IT,28-MAY-2018,19.56,4.82,1.9
NIFTY IT,29-MAY-2018,19.62,4.84,1.89
NIFTY IT,30-MAY-2018,19.61,4.84,1.89
NIFTY IT,31-MAY-2018,19.5,4.98,2.03
NIFTY IT,01-JUN-2018,19.35,4.94,2.05
NIFTY IT,04-JUN-2018,19.4,4.95,2.04
NIFTY IT,05-JUN-2018,19.13,4.88,2.07
NIFTY IT,06-JUN-2018,19.3,4.93,2.05
NIFTY IT,07-JUN-2018,19.53,4.98,2.03
NIFTY IT,08-JUN-2018,19.65,5.01,2.02
NIFTY IT,11-JUN-2018,20.07,5.02,2.02
NIFTY IT,12-JUN-2018,20.19,5.05,2
NIFTY IT,13-JUN-2018,20.45,5.11,1.98
NIFTY IT,14-JUN-2018,20.14,5.03,2.01
NIFTY IT,15-JUN-2018,20.57,5.14,1.97
NIFTY IT,18-JUN-2018,20.43,5.11,1.98
NIFTY IT,19-JUN-2018,20.18,5.04,2
NIFTY IT,20-JUN-2018,19.85,5.03,2.01
NIFTY IT,21-JUN-2018,19.78,5.01,2.02
