Index Name ,Date ,P/E ,P/B ,Div Yield% 
NIFTY 50,02-JAN-2023,21.9,4.27,1.26
NIFTY 50,03-JAN-2023,21.94,4.28,1.26
NIFTY 50,04-JAN-2023,21.71,4.23,1.27
NIFTY 50,05-JAN-2023,21.65,4.22,1.28
NIFTY 50,06-JAN-2023,21.49,4.19,1.29
NIFTY 50,09-JAN-2023,21.78,4.25,1.27
NIFTY 50,10-JAN-2023,21.56,4.2,1.28
NIFTY 50,11-JAN-2023,21.52,4.2,1.28
NIFTY 50,12-JAN-2023,21.47,4.19,1.29
NIFTY 50,13-JAN-2023,21.54,4.21,1.28
NIFTY 50,16-JAN-2023,21.34,4.19,1.38
NIFTY 50,17-JAN-2023,21.53,4.23,1.37
NIFTY 50,18-JAN-2023,21.67,4.26,1.36
NIFTY 50,19-JAN-2023,21.56,4.24,1.37
NIFTY 50,20-JAN-2023,21.46,4.23,1.36
NIFTY 50,23-JAN-2023,21.6,4.25,1.35
NIFTY 50,24-JAN-2023,21.49,4.25,1.36
NIFTY 50,25-JAN-2023,21.19,4.19,1.37
NIFTY 50,27-JAN-2023,20.7,4.13,1.4
NIFTY 50,30-JAN-2023,20.73,4.14,1.39
NIFTY 50,31-JAN-2023,20.73,4.14,1.39
NIFTY 50,01-FEB-2023,20.68,4.13,1.4
NIFTY 50,02-FEB-2023,20.59,4.13,1.4
NIFTY 50,03-FEB-2023,20.86,4.18,1.38
NIFTY 50,06-FEB-2023,20.71,4.16,1.39
NIFTY 50,07-FEB-2023,20.5,4.15,1.39
NIFTY 50,08-FEB-2023,21.1,4.19,1.42
NIFTY 50,09-FEB-2023,21.11,4.19,1.41
NIFTY 50,10-FEB-2023,21.06,4.18,1.41
NIFTY 50,13-FEB-2023,21.05,4.16,1.42
NIFTY 50,14-FEB-2023,21.21,4.2,1.35
NIFTY 50,15-FEB-2023,21.31,4.22,1.41
NIFTY 50,16-FEB-2023,21.26,4.23,1.38
NIFTY 50,17-FEB-2023,21.15,4.2,1.4
NIFTY 50,20-FEB-2023,21.04,4.18,1.41
NIFTY 50,21-FEB-2023,21.01,4.18,1.38
NIFTY 50,22-FEB-2023,20.69,4.11,1.4
NIFTY 50,23-FEB-2023,20.64,4.1,1.4
NIFTY 50,24-FEB-2023,20.58,4.09,1.42
NIFTY 50,27-FEB-2023,20.49,4.07,1.43
NIFTY 50,28-FEB-2023,20.39,4.05,1.44
NIFTY 50,01-MAR-2023,20.56,4.09,1.43
NIFTY 50,02-MAR-2023,20.41,4.06,1.44
NIFTY 50,03-MAR-2023,20.73,4.12,1.41
NIFTY 50,06-MAR-2023,20.87,4.15,1.41
NIFTY 50,08-MAR-2023,20.92,4.16,1.4
NIFTY 50,09-MAR-2023,20.73,4.12,1.41
NIFTY 50,10-MAR-2023,20.52,4.08,1.43
NIFTY 50,13-MAR-2023,20.21,4.02,1.45
NIFTY 50,14-MAR-2023,20.08,3.99,1.46
NIFTY 50,15-MAR-2023,20,3.97,1.47
NIFTY 50,16-MAR-2023,20.01,3.98,1.47
NIFTY 50,17-MAR-2023,20.15,4,1.46
NIFTY 50,20-MAR-2023,20.02,3.98,1.47
NIFTY 50,21-MAR-2023,20.16,4.01,1.46
NIFTY 50,22-MAR-2023,20.21,4.02,1.45
NIFTY 50,23-MAR-2023,20.12,4,1.46
NIFTY 50,24-MAR-2023,19.97,3.97,1.47
