Index Name ,Date ,P/E ,P/B ,Div Yield% 
NIFTY METAL,01-JAN-2018,17.31,1.79,3.17
NIFTY METAL,02-JAN-2018,17.41,1.8,3.16
NIFTY METAL,03-JAN-2018,17.66,1.83,3.11
NIFTY METAL,04-JAN-2018,18.16,1.88,3.03
NIFTY METAL,05-JAN-2018,18.24,1.89,3.01
NIFTY METAL,08-JAN-2018,18.4,1.9,2.99
NIFTY METAL,09-JAN-2018,18.4,1.9,2.99
NIFTY METAL,10-JAN-2018,18.41,1.9,2.98
NIFTY METAL,11-JAN-2018,18.39,1.9,2.99
NIFTY METAL,12-JAN-2018,18.5,1.91,2.97
NIFTY METAL,15-JAN-2018,18.53,1.92,2.97
NIFTY METAL,16-JAN-2018,18,1.86,3.05
NIFTY METAL,17-JAN-2018,18.18,1.88,3.02
NIFTY METAL,18-JAN-2018,17.66,1.83,3.11
NIFTY METAL,19-JAN-2018,17.81,1.84,3.09
NIFTY METAL,22-JAN-2018,17.69,1.83,3.11
NIFTY METAL,23-JAN-2018,18.41,1.9,2.98
NIFTY METAL,24-JAN-2018,18.1,1.87,3.04
NIFTY METAL,25-JAN-2018,18.27,1.89,3.01
NIFTY METAL,29-JAN-2018,18.24,1.89,3.01
NIFTY METAL,30-JAN-2018,18.13,1.88,3.03
NIFTY METAL,31-JAN-2018,18.15,1.89,3.04
NIFTY METAL,01-FEB-2018,18.17,1.9,3.04
NIFTY METAL,02-FEB-2018,17.63,1.84,3.13
NIFTY METAL,05-FEB-2018,17.53,1.83,3.15
NIFTY METAL,06-FEB-2018,17.24,1.8,3.2
NIFTY METAL,07-FEB-2018,17.32,1.81,3.19
NIFTY METAL,08-FEB-2018,17.57,1.83,3.14
NIFTY METAL,09-FEB-2018,17.78,1.86,3.1
NIFTY METAL,12-FEB-2018,17.97,1.88,3.07
NIFTY METAL,14-FEB-2018,17.72,1.87,3.07
NIFTY METAL,15-FEB-2018,17.8,1.89,3.05
NIFTY METAL,16-FEB-2018,17.54,1.86,3.1
NIFTY METAL,19-FEB-2018,17.24,1.83,3.15
NIFTY METAL,20-FEB-2018,17.43,1.85,3.12
NIFTY METAL,21-FEB-2018,17.19,1.82,3.16
NIFTY METAL,22-FEB-2018,16.92,1.82,3.17
NIFTY METAL,23-FEB-2018,17.46,1.88,3.07
NIFTY METAL,26-FEB-2018,17.65,1.9,3.04
NIFTY METAL,27-FEB-2018,17.3,1.88,3.06
NIFTY METAL,28-FEB-2018,16.94,1.86,3.1
NIFTY METAL,01-MAR-2018,16.8,1.84,3.12
NIFTY METAL,05-MAR-2018,16.24,1.78,3.23
NIFTY METAL,06-MAR-2018,16.18,1.78,3.24
NIFTY METAL,07-MAR-2018,16,1.76,3.28
NIFTY METAL,08-MAR-2018,15.93,1.75,3.29
NIFTY METAL,09-MAR-2018,15.64,1.72,3.35
NIFTY METAL,12-MAR-2018,15.97,1.75,3.28
NIFTY METAL,13-MAR-2018,16.06,1.76,3.27
NIFTY METAL,14-MAR-2018,15.97,1.75,3.28
NIFTY METAL,15-MAR-2018,15.92,1.75,3.29
NIFTY METAL,16-MAR-2018,15.53,1.71,3.37
NIFTY METAL,19-MAR-2018,15.09,1.66,3.47
NIFTY METAL,20-MAR-2018,15.04,1.66,3.48
NIFTY METAL,21-MAR-2018,14.97,1.65,3.49
NIFTY METAL,22-MAR-2018,15.02,1.65,3.48
NIFTY METAL,23-MAR-2018,14.58,1.61,3.59
NIFTY METAL,26-MAR-2018,14.9,1.64,3.51
NIFTY METAL,27-MAR-2018,15.17,1.67,3.45
NIFTY METAL,28-MAR-2018,14.86,1.64,3.52
NIFTY METAL,02-APR-2018,14.89,1.64,3.49
NIFTY METAL,03-APR-2018,14.97,1.65,3.47
NIFTY METAL,04-APR-2018,14.59,1.61,3.56
NIFTY METAL,05-APR-2018,15.18,1.67,3.42
NIFTY METAL,06-APR-2018,15.16,1.67,3.43
NIFTY METAL,09-APR-2018,15.18,1.67,3.42
NIFTY METAL,10-APR-2018,15.49,1.71,3.35
NIFTY METAL,11-APR-2018,15.74,1.73,3.3
NIFTY METAL,12-APR-2018,15.52,1.71,3.35
NIFTY METAL,13-APR-2018,15.67,1.73,3.32
NIFTY METAL,16-APR-2018,15.6,1.72,3.34
NIFTY METAL,17-APR-2018,15.62,1.73,3.34
NIFTY METAL,18-APR-2018,15.68,1.73,3.33
NIFTY METAL,19-APR-2018,16.39,1.81,3.18
NIFTY METAL,19-APR-2018,16.39,1.81,3.18
NIFTY METAL,20-APR-2018,16.27,1.8,3.21
NIFTY METAL,23-APR-2018,16.15,1.78,3.23
NIFTY METAL,24-APR-2018,15.84,1.75,3.29
NIFTY METAL,25-APR-2018,15.62,1.73,3.34
NIFTY METAL,26-APR-2018,15.63,1.73,3.34
NIFTY METAL,27-APR-2018,15.74,1.74,3.31
NIFTY METAL,30-APR-2018,15.78,1.74,3.3
NIFTY METAL,02-MAY-2018,15.24,1.68,3.42
NIFTY METAL,03-MAY-2018,15.36,1.7,3.4
NIFTY METAL,04-MAY-2018,15.19,1.68,3.43
NIFTY METAL,07-MAY-2018,15.45,1.71,3.38
NIFTY METAL,08-MAY-2018,15.43,1.7,3.38
NIFTY METAL,09-MAY-2018,15.44,1.71,3.38
NIFTY METAL,10-MAY-2018,15.29,1.69,3.41
NIFTY METAL,11-MAY-2018,15.52,1.72,3.36
NIFTY METAL,14-MAY-2018,15.48,1.71,3.37
NIFTY METAL,15-MAY-2018,15.52,1.71,3.36
NIFTY METAL,16-MAY-2018,15.46,1.71,3.37
NIFTY METAL,17-MAY-2018,15.39,1.7,3.39
NIFTY METAL,18-MAY-2018,15.01,1.66,3.47
NIFTY METAL,21-MAY-2018,14.76,1.63,3.53
