Index Name ,Date ,P/E ,P/B ,Div Yield% 
NIFTY NEXT 50,01-JAN-2016,22.36,2.87,1.61
NIFTY NEXT 50,04-JAN-2016,22.12,2.84,1.62
NIFTY NEXT 50,04-JAN-2016,22.12,2.84,1.62
NIFTY NEXT 50,05-JAN-2016,22.25,2.85,1.62
NIFTY NEXT 50,06-JAN-2016,22.18,2.84,1.62
NIFTY NEXT 50,07-JAN-2016,21.51,2.76,1.67
NIFTY NEXT 50,08-JAN-2016,21.73,2.78,1.65
NIFTY NEXT 50,11-JAN-2016,21.48,2.75,1.67
NIFTY NEXT 50,12-JAN-2016,21.35,2.74,1.68
NIFTY NEXT 50,13-JAN-2016,21.28,2.73,1.69
NIFTY NEXT 50,14-JAN-2016,21.14,2.7,1.7
NIFTY NEXT 50,15-JAN-2016,20.59,2.63,1.75
NIFTY NEXT 50,18-JAN-2016,20.05,2.57,1.8
NIFTY NEXT 50,19-JAN-2016,20.27,2.6,1.77
NIFTY NEXT 50,20-JAN-2016,19.89,2.55,1.81
NIFTY NEXT 50,21-JAN-2016,19.65,2.52,1.83
NIFTY NEXT 50,22-JAN-2016,20.11,2.57,1.79
NIFTY NEXT 50,25-JAN-2016,20.13,2.58,1.79
NIFTY NEXT 50,27-JAN-2016,20.11,2.58,1.79
NIFTY NEXT 50,28-JAN-2016,19.94,2.57,1.79
NIFTY NEXT 50,29-JAN-2016,20.31,2.61,1.76
NIFTY NEXT 50,01-FEB-2016,20.3,2.62,1.76
NIFTY NEXT 50,02-FEB-2016,21.62,2.57,1.79
NIFTY NEXT 50,03-FEB-2016,21.29,2.54,1.81
NIFTY NEXT 50,04-FEB-2016,21.29,2.54,1.82
NIFTY NEXT 50,05-FEB-2016,21.78,2.6,1.77
NIFTY NEXT 50,08-FEB-2016,21.6,2.59,1.78
NIFTY NEXT 50,09-FEB-2016,21.16,2.53,1.82
NIFTY NEXT 50,10-FEB-2016,21.34,2.5,1.84
NIFTY NEXT 50,11-FEB-2016,20.68,2.42,1.9
NIFTY NEXT 50,12-FEB-2016,20.62,2.42,1.9
NIFTY NEXT 50,15-FEB-2016,20.53,2.5,1.84
NIFTY NEXT 50,16-FEB-2016,20.01,2.44,1.89
NIFTY NEXT 50,17-FEB-2016,20.09,2.45,1.88
NIFTY NEXT 50,18-FEB-2016,20.2,2.46,1.87
NIFTY NEXT 50,19-FEB-2016,20.21,2.46,1.87
NIFTY NEXT 50,22-FEB-2016,20.35,2.48,1.86
NIFTY NEXT 50,23-FEB-2016,20.12,2.45,1.88
NIFTY NEXT 50,24-FEB-2016,19.83,2.42,1.91
NIFTY NEXT 50,25-FEB-2016,19.73,2.41,1.91
NIFTY NEXT 50,26-FEB-2016,20.03,2.41,1.9
NIFTY NEXT 50,29-FEB-2016,20.08,2.42,1.9
NIFTY NEXT 50,01-MAR-2016,20.73,2.5,1.84
NIFTY NEXT 50,02-MAR-2016,21,2.53,1.81
NIFTY NEXT 50,03-MAR-2016,21.15,2.55,1.8
NIFTY NEXT 50,04-MAR-2016,21.33,2.57,1.79
NIFTY NEXT 50,08-MAR-2016,21.36,2.57,1.78
NIFTY NEXT 50,09-MAR-2016,21.41,2.58,1.78
NIFTY NEXT 50,10-MAR-2016,21.32,2.57,1.79
NIFTY NEXT 50,11-MAR-2016,21.39,2.58,1.78
NIFTY NEXT 50,14-MAR-2016,21.45,2.59,1.78
