Index Name ,Date ,P/E ,P/B ,Div Yield% 
NIFTY AUTO,01-JAN-2026,30.93,4.88,1.1
NIFTY AUTO,02-JAN-2026,31.28,4.94,1.09
NIFTY AUTO,05-JAN-2026,31.38,4.95,1.09
NIFTY AUTO,06-JAN-2026,31.41,4.96,1.09
NIFTY AUTO,07-JAN-2026,31.16,4.92,1.1
NIFTY AUTO,08-JAN-2026,30.86,4.87,1.11
NIFTY AUTO,09-JAN-2026,30.5,4.81,1.12
NIFTY AUTO,12-JAN-2026,30.42,4.8,1.12
NIFTY AUTO,13-JAN-2026,30.32,4.78,1.13
NIFTY AUTO,14-JAN-2026,30.11,4.75,1.13
NIFTY AUTO,16-JAN-2026,29.97,4.73,1.14
NIFTY AUTO,19-JAN-2026,30.01,4.74,1.14
NIFTY AUTO,20-JAN-2026,29.27,4.62,1.17
NIFTY AUTO,21-JAN-2026,29.18,4.61,1.17
NIFTY AUTO,22-JAN-2026,29.44,4.65,1.16
NIFTY AUTO,23-JAN-2026,29.11,4.59,1.17
NIFTY AUTO,27-JAN-2026,28.84,4.55,1.18
NIFTY AUTO,28-JAN-2026,29.04,4.58,1.18
NIFTY AUTO,29-JAN-2026,28.84,4.55,1.18
NIFTY AUTO,30-JAN-2026,28.91,4.59,1.18
NIFTY AUTO,01-FEB-2026,28.14,4.49,1.21
NIFTY AUTO,02-FEB-2026,28.74,4.58,1.18
NIFTY AUTO,03-FEB-2026,29.55,4.71,1.15
NIFTY AUTO,04-FEB-2026,29.9,4.77,1.14
NIFTY AUTO,05-FEB-2026,29.72,4.74,1.14
NIFTY AUTO,06-FEB-2026,29.57,4.72,1.14
NIFTY AUTO,09-FEB-2026,34.07,4.76,1.13
NIFTY AUTO,10-FEB-2026,34.42,4.83,1.12
NIFTY AUTO,11-FEB-2026,34.86,4.89,1.21
NIFTY AUTO,12-FEB-2026,34.67,4.89,1.11
NIFTY AUTO,13-FEB-2026,33.41,4.84,1.12
NIFTY AUTO,16-FEB-2026,33.13,4.8,1.13
NIFTY AUTO,17-FEB-2026,33.31,4.83,1.13
NIFTY AUTO,18-FEB-2026,33.49,4.86,1.12
NIFTY AUTO,19-FEB-2026,32.79,4.75,1.14
NIFTY AUTO,20-FEB-2026,32.92,4.77,1.14
NIFTY AUTO,23-FEB-2026,33.19,4.81,1.13
NIFTY AUTO,24-FEB-2026,33.04,4.79,1.13
NIFTY AUTO,25-FEB-2026,33.65,4.88,1.11
NIFTY AUTO,26-FEB-2026,33.92,4.92,1.1
NIFTY AUTO,27-FEB-2026,33.29,4.83,1.13
NIFTY AUTO,02-MAR-2026,32.56,4.72,1.15
NIFTY AUTO,04-MAR-2026,31.76,4.61,1.18
NIFTY AUTO,05-MAR-2026,32.35,4.69,1.16
NIFTY AUTO,06-MAR-2026,32.01,4.64,1.17
NIFTY AUTO,09-MAR-2026,30.7,4.45,1.22
NIFTY AUTO,10-MAR-2026,31.65,4.59,1.18
NIFTY AUTO,11-MAR-2026,30.65,4.44,1.22
NIFTY AUTO,12-MAR-2026,29.67,4.3,1.26
NIFTY AUTO,13-MAR-2026,28.6,4.15,1.31
NIFTY AUTO,16-MAR-2026,29.08,4.22,1.29
NIFTY AUTO,17-MAR-2026,29.69,4.31,1.26
NIFTY AUTO,18-MAR-2026,30.26,4.39,1.24
NIFTY AUTO,19-MAR-2026,28.97,4.2,1.29
NIFTY AUTO,20-MAR-2026,29.22,4.24,1.28
NIFTY AUTO,23-MAR-2026,28.29,4.1,1.32
NIFTY AUTO,24-MAR-2026,28.98,4.2,1.29
NIFTY AUTO,25-MAR-2026,29.62,4.3,1.26
NIFTY AUTO,27-MAR-2026,28.79,4.17,1.29
NIFTY AUTO,30-MAR-2026,28.1,4.07,1.34
NIFTY AUTO,01-APR-2026,28.66,4.15,1.31
NIFTY AUTO,02-APR-2026,28.48,4.13,1.32
