Index Name ,Date ,P/E ,P/B ,Div Yield% 
NIFTY SMALLCAP 50,01-JAN-2018,57.95,2.08,0.24
NIFTY SMALLCAP 50,02-JAN-2018,57.23,2.05,0.25
NIFTY SMALLCAP 50,03-JAN-2018,57.56,2.06,0.25
NIFTY SMALLCAP 50,04-JAN-2018,58.27,2.09,0.24
NIFTY SMALLCAP 50,05-JAN-2018,58.9,2.11,0.24
NIFTY SMALLCAP 50,08-JAN-2018,59.67,2.14,0.24
NIFTY SMALLCAP 50,09-JAN-2018,59.77,2.14,0.24
NIFTY SMALLCAP 50,10-JAN-2018,59.74,2.14,0.24
NIFTY SMALLCAP 50,11-JAN-2018,60.22,2.16,0.24
NIFTY SMALLCAP 50,12-JAN-2018,60.19,2.16,0.24
NIFTY SMALLCAP 50,15-JAN-2018,60.62,2.18,0.23
NIFTY SMALLCAP 50,16-JAN-2018,58.58,2.1,0.24
NIFTY SMALLCAP 50,17-JAN-2018,59.25,2.13,0.24
NIFTY SMALLCAP 50,18-JAN-2018,57.37,2.07,0.25
NIFTY SMALLCAP 50,19-JAN-2018,57.84,2.1,0.24
NIFTY SMALLCAP 50,22-JAN-2018,58.12,2.11,0.24
NIFTY SMALLCAP 50,23-JAN-2018,58.5,2.12,0.24
NIFTY SMALLCAP 50,24-JAN-2018,55.25,2.1,0.24
NIFTY SMALLCAP 50,25-JAN-2018,54.22,2.08,0.24
NIFTY SMALLCAP 50,29-JAN-2018,53.58,2.05,0.25
NIFTY SMALLCAP 50,30-JAN-2018,52.93,2.03,0.25
NIFTY SMALLCAP 50,31-JAN-2018,51.93,2.01,0.25
