Index Name ,Date ,P/E ,P/B ,Div Yield% 
NIFTY 50,01-JAN-2021,38.55,3.97,1.13
NIFTY 50,04-JAN-2021,38.87,4.01,1.12
NIFTY 50,05-JAN-2021,39.05,4.02,1.12
NIFTY 50,06-JAN-2021,38.9,4.01,1.12
NIFTY 50,07-JAN-2021,38.88,4.01,1.12
NIFTY 50,08-JAN-2021,39.45,4.07,1.11
NIFTY 50,11-JAN-2021,39.72,4.1,1.1
NIFTY 50,12-JAN-2021,39.94,4.13,1.09
NIFTY 50,13-JAN-2021,39.94,4.13,1.09
NIFTY 50,14-JAN-2021,40.03,4.14,1.09
NIFTY 50,15-JAN-2021,39.34,4.09,1.1
NIFTY 50,18-JAN-2021,38.92,4.05,1.11
NIFTY 50,19-JAN-2021,39.22,4.12,1.09
NIFTY 50,20-JAN-2021,39.55,4.15,1.08
NIFTY 50,21-JAN-2021,39.41,4.13,1.09
NIFTY 50,22-JAN-2021,38.86,4.07,1.1
NIFTY 50,25-JAN-2021,38.42,4.04,1.11
NIFTY 50,27-JAN-2021,37.52,3.96,1.14
NIFTY 50,28-JAN-2021,36.96,3.92,1.15
NIFTY 50,29-JAN-2021,36.57,3.86,1.16
NIFTY 50,01-FEB-2021,38.26,4.05,1.11
NIFTY 50,02-FEB-2021,38.79,4.15,1.08
NIFTY 50,03-FEB-2021,39.16,4.19,1.07
NIFTY 50,04-FEB-2021,40.81,4.22,1.07
NIFTY 50,05-FEB-2021,41.46,4.23,1.06
NIFTY 50,08-FEB-2021,42,4.28,1.05
NIFTY 50,09-FEB-2021,41.97,4.28,1.05
NIFTY 50,10-FEB-2021,41.81,4.28,1.05
NIFTY 50,11-FEB-2021,41.65,4.3,1.05
NIFTY 50,12-FEB-2021,41.58,4.3,1.05
NIFTY 50,15-FEB-2021,41.59,4.34,1.04
NIFTY 50,16-FEB-2021,41.78,4.34,1.04
NIFTY 50,17-FEB-2021,41.49,4.31,1.04
NIFTY 50,18-FEB-2021,41.26,4.28,1.05
NIFTY 50,19-FEB-2021,40.88,4.24,1.06
NIFTY 50,22-FEB-2021,40.05,4.16,1.08
NIFTY 50,23-FEB-2021,40.14,4.17,1.08
NIFTY 50,24-FEB-2021,40.88,4.24,1.06
NIFTY 50,25-FEB-2021,41.2,4.28,1.05
NIFTY 50,26-FEB-2021,39.65,4.12,1.09
NIFTY 50,01-MAR-2021,40.28,4.18,1.08
NIFTY 50,02-MAR-2021,40.71,4.23,1.06
NIFTY 50,03-MAR-2021,41.6,4.32,1.04
NIFTY 50,04-MAR-2021,41.15,4.27,1.05
NIFTY 50,05-MAR-2021,40.76,4.23,1.06
NIFTY 50,08-MAR-2021,40.74,4.24,1.06
NIFTY 50,09-MAR-2021,41.12,4.28,1.05
NIFTY 50,10-MAR-2021,41.33,4.3,1.05
NIFTY 50,12-MAR-2021,40.94,4.26,1.06
NIFTY 50,15-MAR-2021,40.66,4.23,1.06
NIFTY 50,16-MAR-2021,40.61,4.23,1.07
NIFTY 50,17-MAR-2021,40.1,4.17,1.08
NIFTY 50,18-MAR-2021,39.65,4.13,1.09
NIFTY 50,19-MAR-2021,40.16,4.18,1.08
NIFTY 50,22-MAR-2021,40.14,4.18,1.08
NIFTY 50,23-MAR-2021,40.35,4.2,1.07
NIFTY 50,24-MAR-2021,39.63,4.12,1.09
NIFTY 50,25-MAR-2021,39.02,4.06,1.11
NIFTY 50,26-MAR-2021,39.51,4.11,1.09
NIFTY 50,30-MAR-2021,40.43,4.21,1.07
NIFTY 50,31-MAR-2021,33.2,4.2,0.96
NIFTY 50,01-APR-2021,33.6,4.25,0.95
NIFTY 50,05-APR-2021,33.08,4.19,0.97
NIFTY 50,06-APR-2021,33.18,4.2,0.96
NIFTY 50,07-APR-2021,33.49,4.24,0.95
NIFTY 50,08-APR-2021,33.61,4.25,0.96
NIFTY 50,09-APR-2021,33.53,4.24,0.97
NIFTY 50,12-APR-2021,32.34,4.09,1
NIFTY 50,13-APR-2021,32.72,4.15,0.99
NIFTY 50,15-APR-2021,32.78,4.17,0.98
NIFTY 50,16-APR-2021,32.84,4.18,0.98
NIFTY 50,19-APR-2021,32.12,4.11,1
NIFTY 50,20-APR-2021,31.97,4.09,1
NIFTY 50,22-APR-2021,32.22,4.12,0.99
NIFTY 50,23-APR-2021,32.07,4.11,1
NIFTY 50,26-APR-2021,32.39,4.15,0.99
NIFTY 50,27-APR-2021,32.28,4.2,0.98
NIFTY 50,28-APR-2021,32.72,4.26,0.96
NIFTY 50,29-APR-2021,32.79,4.26,0.99
NIFTY 50,30-APR-2021,32.21,4.19,1
NIFTY 50,03-MAY-2021,31.54,4.19,1
NIFTY 50,04-MAY-2021,30.47,4.15,1.01
NIFTY 50,05-MAY-2021,30.65,4.19,1
NIFTY 50,06-MAY-2021,30.82,4.22,1
NIFTY 50,07-MAY-2021,30.23,4.24,0.99
NIFTY 50,10-MAY-2021,30.43,4.28,0.98
NIFTY 50,11-MAY-2021,30.14,4.25,0.99
NIFTY 50,12-MAY-2021,29.83,4.21,1
NIFTY 50,14-MAY-2021,29.79,4.2,1
NIFTY 50,17-MAY-2021,30.2,4.27,0.98
NIFTY 50,18-MAY-2021,30.53,4.33,0.97
NIFTY 50,19-MAY-2021,29.98,4.3,0.98
NIFTY 50,20-MAY-2021,29.59,4.27,0.99
NIFTY 50,21-MAY-2021,29.48,4.34,0.97
NIFTY 50,24-MAY-2021,29.52,4.35,0.97
NIFTY 50,25-MAY-2021,29.25,4.35,1
NIFTY 50,26-MAY-2021,29.41,4.38,0.99
NIFTY 50,27-MAY-2021,29.48,4.39,0.99
NIFTY 50,28-MAY-2021,28.98,4.42,0.98
NIFTY 50,31-MAY-2021,29.22,4.39,1.06
NIFTY 50,01-JUN-2021,28.87,4.39,1.07
NIFTY 50,02-JUN-2021,28.88,4.39,1.06
NIFTY 50,03-JUN-2021,29.1,4.43,1.07
NIFTY 50,04-JUN-2021,29.06,4.42,1.07
NIFTY 50,07-JUN-2021,29.21,4.44,1.07
NIFTY 50,08-JUN-2021,29.19,4.44,1.07
NIFTY 50,09-JUN-2021,28.99,4.41,1.07
NIFTY 50,10-JUN-2021,29.18,4.44,1.15
NIFTY 50,11-JUN-2021,29.3,4.46,1.18
NIFTY 50,14-JUN-2021,29.32,4.46,1.2
NIFTY 50,15-JUN-2021,29.43,4.48,1.2
NIFTY 50,16-JUN-2021,29.24,4.45,1.2
NIFTY 50,17-JUN-2021,29.1,4.43,1.24
NIFTY 50,18-JUN-2021,29.08,4.32,1.24
NIFTY 50,21-JUN-2021,29.19,4.31,1.22
NIFTY 50,22-JUN-2021,29.05,4.32,1.21
NIFTY 50,23-JUN-2021,28.89,4.3,1.22
NIFTY 50,24-JUN-2021,29.08,4.32,1.22
NIFTY 50,28-JUN-2021,29.12,4.33,1.22
NIFTY 50,29-JUN-2021,29,4.31,1.26
NIFTY 50,30-JUN-2021,28.33,4.24,1.26
NIFTY 50,01-JUL-2021,28.26,4.23,1.27
NIFTY 50,02-JUL-2021,28.33,4.24,1.23
NIFTY 50,05-JUL-2021,28.53,4.27,1.23
NIFTY 50,06-JUL-2021,28.5,4.26,1.1
NIFTY 50,07-JUL-2021,28.62,4.28,1.1
NIFTY 50,08-JUL-2021,28.34,4.24,1.14
NIFTY 50,09-JUL-2021,28.27,4.23,1.09
NIFTY 50,12-JUL-2021,28.21,4.23,1.09
NIFTY 50,13-JUL-2021,28.43,4.26,1.08
NIFTY 50,14-JUL-2021,28.5,4.27,1.09
NIFTY 50,15-JUL-2021,28.63,4.29,1.1
NIFTY 50,16-JUL-2021,28.53,4.29,1.09
NIFTY 50,19-JUL-2021,28.23,4.25,1.11
NIFTY 50,20-JUL-2021,27.89,4.21,1.11
NIFTY 50,22-JUL-2021,28.22,4.26,1.11
NIFTY 50,23-JUL-2021,28.28,4.16,1.13
NIFTY 50,26-JUL-2021,28.13,4.13,1.13
NIFTY 50,27-JUL-2021,27.45,4.11,1.14
NIFTY 50,28-JUL-2021,26.98,4.1,1.18
NIFTY 50,29-JUL-2021,27.08,4.12,1.19
NIFTY 50,30-JUL-2021,27.01,4.12,1.18
NIFTY 50,02-AUG-2021,27.21,4.15,1.17
NIFTY 50,03-AUG-2021,27.31,4.21,1.15
NIFTY 50,04-AUG-2021,27.39,4.25,1.14
NIFTY 50,05-AUG-2021,26.72,4.25,1.14
NIFTY 50,06-AUG-2021,26.51,4.24,1.13
NIFTY 50,09-AUG-2021,26.53,4.25,1.13
NIFTY 50,10-AUG-2021,26.35,4.24,1.13
NIFTY 50,11-AUG-2021,26.34,4.24,1.13
NIFTY 50,12-AUG-2021,26.25,4.26,1.14
NIFTY 50,13-AUG-2021,26.51,4.3,1.1
NIFTY 50,16-AUG-2021,25.62,4.31,1.1
NIFTY 50,17-AUG-2021,25.46,4.21,1.1
NIFTY 50,18-AUG-2021,25.39,4.19,1.1
NIFTY 50,20-AUG-2021,25.21,4.16,1.11
NIFTY 50,23-AUG-2021,25.28,4.18,1.11
NIFTY 50,24-AUG-2021,25.47,4.21,1.1
NIFTY 50,25-AUG-2021,25.49,4.21,1.1
NIFTY 50,26-AUG-2021,25.49,4.21,1.08
NIFTY 50,27-AUG-2021,25.6,4.23,1.08
NIFTY 50,30-AUG-2021,25.94,4.29,1.06
NIFTY 50,31-AUG-2021,26.25,4.33,1.05
NIFTY 50,01-SEP-2021,26.17,4.32,1.05
NIFTY 50,02-SEP-2021,26.41,4.36,1.04
NIFTY 50,03-SEP-2021,26.54,4.38,1.03
NIFTY 50,06-SEP-2021,26.63,4.39,1.03
NIFTY 50,07-SEP-2021,26.6,4.39,1.03
NIFTY 50,08-SEP-2021,26.59,4.39,1.07
NIFTY 50,09-SEP-2021,26.61,4.39,1.07
NIFTY 50,13-SEP-2021,26.59,4.39,1.07
NIFTY 50,14-SEP-2021,26.63,4.39,1.07
NIFTY 50,15-SEP-2021,26.84,4.43,1.06
NIFTY 50,16-SEP-2021,26.99,4.45,1.12
NIFTY 50,17-SEP-2021,26.93,4.44,1.13
NIFTY 50,20-SEP-2021,26.64,4.4,1.14
NIFTY 50,21-SEP-2021,26.89,4.44,1.13
NIFTY 50,22-SEP-2021,26.87,4.43,1.13
NIFTY 50,23-SEP-2021,27.29,4.5,1.11
NIFTY 50,24-SEP-2021,27.34,4.47,1.11
NIFTY 50,27-SEP-2021,27.33,4.47,1.15
NIFTY 50,28-SEP-2021,27.16,4.44,1.16
NIFTY 50,29-SEP-2021,27.11,4.43,1.16
NIFTY 50,30-SEP-2021,26.98,4.41,1.17
NIFTY 50,01-OCT-2021,26.84,4.39,1.17
NIFTY 50,04-OCT-2021,27.09,4.43,1.16
NIFTY 50,05-OCT-2021,27.29,4.46,1.16
NIFTY 50,06-OCT-2021,27.02,4.42,1.17
NIFTY 50,07-OCT-2021,27.24,4.45,1.16
NIFTY 50,08-OCT-2021,27.4,4.48,1.15
NIFTY 50,11-OCT-2021,27.48,4.49,1.15
NIFTY 50,12-OCT-2021,27.49,4.51,1.14
NIFTY 50,13-OCT-2021,27.75,4.55,1.13
NIFTY 50,14-OCT-2021,28.02,4.59,1.12
NIFTY 50,18-OCT-2021,28.17,4.63,1.11
NIFTY 50,19-OCT-2021,27.97,4.61,1.07
NIFTY 50,20-OCT-2021,27.72,4.57,1.08
NIFTY 50,21-OCT-2021,27.58,4.55,1.1
NIFTY 50,22-OCT-2021,27.48,4.54,1.1
NIFTY 50,25-OCT-2021,27.29,4.54,1.04
NIFTY 50,26-OCT-2021,27.16,4.57,1.12
NIFTY 50,27-OCT-2021,27.06,4.56,1.13
NIFTY 50,28-OCT-2021,26.39,4.47,1.13
NIFTY 50,29-OCT-2021,25.71,4.43,1.13
NIFTY 50,01-NOV-2021,26.07,4.49,1.11
NIFTY 50,02-NOV-2021,25.95,4.48,1.13
NIFTY 50,03-NOV-2021,25.98,4.46,1.13
NIFTY 50,04-NOV-2021,26.11,4.49,1.1
NIFTY 50,08-NOV-2021,26.25,4.52,1.09
NIFTY 50,09-NOV-2021,26.06,4.52,1.09
NIFTY 50,10-NOV-2021,26.03,4.51,1.09
NIFTY 50,11-NOV-2021,25.65,4.48,1.12
NIFTY 50,12-NOV-2021,25.98,4.53,1.11
NIFTY 50,15-NOV-2021,26,4.53,1.11
NIFTY 50,16-NOV-2021,24.83,4.51,1.11
NIFTY 50,17-NOV-2021,24.69,4.48,1.12
NIFTY 50,18-NOV-2021,24.51,4.45,1.13
NIFTY 50,22-NOV-2021,24.03,4.36,1.16
NIFTY 50,23-NOV-2021,24.15,4.38,1.15
NIFTY 50,24-NOV-2021,24.03,4.36,1.16
NIFTY 50,25-NOV-2021,24.19,4.39,1.15
NIFTY 50,26-NOV-2021,23.49,4.26,1.18
NIFTY 50,29-NOV-2021,23.53,4.27,1.18
NIFTY 50,30-NOV-2021,23.43,4.25,1.19
NIFTY 50,01-DEC-2021,23.68,4.3,1.17
NIFTY 50,02-DEC-2021,24.01,4.36,1.16
NIFTY 50,03-DEC-2021,23.73,4.31,1.17
NIFTY 50,06-DEC-2021,23.33,4.23,1.22
NIFTY 50,07-DEC-2021,23.69,4.3,1.2
NIFTY 50,08-DEC-2021,24.1,4.37,1.18
NIFTY 50,09-DEC-2021,24.16,4.39,1.17
NIFTY 50,10-DEC-2021,24.15,4.38,1.18
NIFTY 50,13-DEC-2021,23.96,4.35,1.18
NIFTY 50,14-DEC-2021,23.9,4.34,1.19
NIFTY 50,15-DEC-2021,23.75,4.31,1.2
NIFTY 50,16-DEC-2021,23.79,4.32,1.19
NIFTY 50,17-DEC-2021,23.43,4.25,1.19
NIFTY 50,20-DEC-2021,22.92,4.16,1.22
NIFTY 50,21-DEC-2021,23.13,4.2,1.2
NIFTY 50,22-DEC-2021,23.39,4.24,1.22
NIFTY 50,23-DEC-2021,23.55,4.27,1.22
NIFTY 50,24-DEC-2021,23.45,4.26,1.22
NIFTY 50,27-DEC-2021,23.57,4.28,1.21
NIFTY 50,28-DEC-2021,23.77,4.31,1.2
NIFTY 50,29-DEC-2021,23.74,4.31,1.21
NIFTY 50,30-DEC-2021,23.73,4.31,1.21
NIFTY 50,31-DEC-2021,24.11,4.37,1.19
