Index Name ,Date ,P/E ,P/B ,Div Yield% 
NIFTY NEXT 50,01-JAN-2026,20.27,3.62,1.41
NIFTY NEXT 50,02-JAN-2026,20.48,3.66,1.4
NIFTY NEXT 50,05-JAN-2026,20.48,3.66,1.4
NIFTY NEXT 50,06-JAN-2026,20.54,3.67,1.39
NIFTY NEXT 50,07-JAN-2026,20.56,3.68,1.39
NIFTY NEXT 50,08-JAN-2026,20.13,3.6,1.42
NIFTY NEXT 50,09-JAN-2026,19.92,3.56,1.43
NIFTY NEXT 50,12-JAN-2026,19.98,3.57,1.43
NIFTY NEXT 50,13-JAN-2026,19.93,3.56,1.43
NIFTY NEXT 50,14-JAN-2026,20,3.58,1.43
NIFTY NEXT 50,16-JAN-2026,20.02,3.58,1.43
NIFTY NEXT 50,19-JAN-2026,19.98,3.57,1.43
NIFTY NEXT 50,20-JAN-2026,19.52,3.49,1.46
NIFTY NEXT 50,21-JAN-2026,19.39,3.48,1.47
NIFTY NEXT 50,22-JAN-2026,19.59,3.52,1.45
NIFTY NEXT 50,23-JAN-2026,19.21,3.45,1.48
NIFTY NEXT 50,27-JAN-2026,19.33,3.46,1.48
NIFTY NEXT 50,28-JAN-2026,19.5,3.54,1.45
NIFTY NEXT 50,29-JAN-2026,19.56,3.55,1.4
NIFTY NEXT 50,30-JAN-2026,19.37,3.52,1.42
NIFTY NEXT 50,01-FEB-2026,19.26,3.45,1.44
NIFTY NEXT 50,02-FEB-2026,19.45,3.48,1.43
NIFTY NEXT 50,03-FEB-2026,19.97,3.57,1.38
NIFTY NEXT 50,04-FEB-2026,20.09,3.6,1.37
NIFTY NEXT 50,05-FEB-2026,19.97,3.58,1.38
NIFTY NEXT 50,06-FEB-2026,19.98,3.58,1.4
NIFTY NEXT 50,09-FEB-2026,19.63,3.62,1.31
NIFTY NEXT 50,10-FEB-2026,19.65,3.62,1.31
NIFTY NEXT 50,11-FEB-2026,19.76,3.64,1.3
NIFTY NEXT 50,12-FEB-2026,19.66,3.63,1.31
NIFTY NEXT 50,13-FEB-2026,19.35,3.57,1.33
NIFTY NEXT 50,16-FEB-2026,19.49,3.6,1.3
NIFTY NEXT 50,17-FEB-2026,19.58,3.62,1.29
NIFTY NEXT 50,18-FEB-2026,19.71,3.65,1.3
NIFTY NEXT 50,19-FEB-2026,19.35,3.58,1.33
NIFTY NEXT 50,20-FEB-2026,19.47,3.6,1.35
NIFTY NEXT 50,23-FEB-2026,19.49,3.62,1.34
NIFTY NEXT 50,24-FEB-2026,19.51,3.62,1.34
NIFTY NEXT 50,25-FEB-2026,19.68,3.65,1.33
NIFTY NEXT 50,26-FEB-2026,19.74,3.66,1.33
NIFTY NEXT 50,27-FEB-2026,19.49,3.61,1.34
NIFTY NEXT 50,02-MAR-2026,19.19,3.56,1.34
NIFTY NEXT 50,04-MAR-2026,18.67,3.46,1.38
NIFTY NEXT 50,05-MAR-2026,18.93,3.51,1.36
NIFTY NEXT 50,06-MAR-2026,18.86,3.5,1.36
NIFTY NEXT 50,09-MAR-2026,18.46,3.43,1.39
NIFTY NEXT 50,10-MAR-2026,18.79,3.49,1.37
NIFTY NEXT 50,11-MAR-2026,18.58,3.45,1.38
NIFTY NEXT 50,12-MAR-2026,18.56,3.44,1.42
NIFTY NEXT 50,13-MAR-2026,18.08,3.35,1.47
NIFTY NEXT 50,16-MAR-2026,18.02,3.34,1.47
NIFTY NEXT 50,17-MAR-2026,18.17,3.37,1.46
NIFTY NEXT 50,18-MAR-2026,18.35,3.4,1.45
NIFTY NEXT 50,19-MAR-2026,17.77,3.29,1.47
NIFTY NEXT 50,20-MAR-2026,17.85,3.31,1.48
NIFTY NEXT 50,23-MAR-2026,17.16,3.18,1.55
NIFTY NEXT 50,24-MAR-2026,17.43,3.23,1.53
NIFTY NEXT 50,25-MAR-2026,17.78,3.29,1.5
NIFTY NEXT 50,27-MAR-2026,17.34,3.21,1.6
NIFTY NEXT 50,30-MAR-2026,17.09,3.22,1.63
NIFTY NEXT 50,01-APR-2026,17.53,3.31,1.59
NIFTY NEXT 50,02-APR-2026,17.54,3.31,1.59
