Index Name ,Date ,P/E ,P/B ,Div Yield% 
NIFTY FMCG,01-JAN-2025,46.54,11.29,1.81
NIFTY FMCG,02-JAN-2025,47.08,11.42,1.79
NIFTY FMCG,03-JAN-2025,47.19,11.45,1.79
NIFTY FMCG,06-JAN-2025,46.29,11.23,1.82
NIFTY FMCG,07-JAN-2025,46.3,11.23,1.82
NIFTY FMCG,08-JAN-2025,46.5,11.28,1.81
NIFTY FMCG,09-JAN-2025,46.93,11.39,1.8
NIFTY FMCG,10-JAN-2025,46.62,11.31,1.81
NIFTY FMCG,13-JAN-2025,46.05,11.17,1.83
NIFTY FMCG,14-JAN-2025,45.41,11.02,1.86
NIFTY FMCG,15-JAN-2025,45.34,11,1.86
NIFTY FMCG,16-JAN-2025,45.09,10.94,1.87
NIFTY FMCG,17-JAN-2025,45.55,11.05,1.85
NIFTY FMCG,20-JAN-2025,45.5,11.04,1.85
NIFTY FMCG,21-JAN-2025,45.4,11.01,1.86
NIFTY FMCG,22-JAN-2025,45.38,11.01,1.86
NIFTY FMCG,23-JAN-2025,45.53,11.05,1.85
NIFTY FMCG,24-JAN-2025,45.42,11.1,1.84
NIFTY FMCG,27-JAN-2025,45.09,11.02,1.86
NIFTY FMCG,28-JAN-2025,44.98,10.98,1.86
NIFTY FMCG,29-JAN-2025,44.75,10.92,1.87
NIFTY FMCG,30-JAN-2025,45.08,11,1.86
NIFTY FMCG,31-JAN-2025,45.98,11.23,1.82
NIFTY FMCG,01-FEB-2025,47.38,11.56,1.77
NIFTY FMCG,03-FEB-2025,46.7,11.37,1.82
NIFTY FMCG,04-FEB-2025,46.58,11.34,1.82
NIFTY FMCG,05-FEB-2025,45.86,11.17,1.85
NIFTY FMCG,06-FEB-2025,45.41,11.06,1.87
NIFTY FMCG,07-FEB-2025,44.82,10.91,1.96
NIFTY FMCG,10-FEB-2025,44.72,10.73,1.53
NIFTY FMCG,11-FEB-2025,43.88,10.52,1.56
NIFTY FMCG,12-FEB-2025,43.8,10.51,2.04
NIFTY FMCG,13-FEB-2025,43.43,10.43,2.05
NIFTY FMCG,14-FEB-2025,43.28,10.39,2.06
NIFTY FMCG,17-FEB-2025,43.13,10.36,2.04
NIFTY FMCG,18-FEB-2025,42.77,10.27,2.06
NIFTY FMCG,19-FEB-2025,42.68,10.24,2.06
NIFTY FMCG,20-FEB-2025,42.66,10.24,2.08
NIFTY FMCG,21-FEB-2025,42.46,10.19,2.09
NIFTY FMCG,24-FEB-2025,42.61,10.23,2.08
NIFTY FMCG,25-FEB-2025,42.75,10.26,2.07
NIFTY FMCG,27-FEB-2025,42.43,10.18,2.09
NIFTY FMCG,28-FEB-2025,41.31,9.92,2.14
NIFTY FMCG,03-MAR-2025,41.39,9.93,2.14
NIFTY FMCG,04-MAR-2025,41.18,9.88,2.15
NIFTY FMCG,05-MAR-2025,41.79,10.03,2.12
NIFTY FMCG,06-MAR-2025,42.29,10.15,2.06
NIFTY FMCG,07-MAR-2025,42.29,10.15,2.06
NIFTY FMCG,10-MAR-2025,42.39,10.17,2.05
NIFTY FMCG,11-MAR-2025,42.34,10.16,2.06
NIFTY FMCG,12-MAR-2025,42.35,10.16,2.06
NIFTY FMCG,13-MAR-2025,42.28,10.15,2.06
NIFTY FMCG,17-MAR-2025,42.2,10.13,2.06
NIFTY FMCG,18-MAR-2025,42.77,10.26,2.04
NIFTY FMCG,19-MAR-2025,42.53,10.21,2.05
NIFTY FMCG,20-MAR-2025,43.08,9.95,2.02
NIFTY FMCG,21-MAR-2025,43.19,9.97,2.02
NIFTY FMCG,24-MAR-2025,43.39,10.02,2.01
NIFTY FMCG,25-MAR-2025,43.3,10,2.01
NIFTY FMCG,26-MAR-2025,43.19,9.97,2.02
NIFTY FMCG,27-MAR-2025,43.42,10.03,2.01
NIFTY FMCG,28-MAR-2025,42.81,10.26,2.04
NIFTY FMCG,01-APR-2025,42.42,10.16,2.06
NIFTY FMCG,02-APR-2025,42.9,10.28,2.03
NIFTY FMCG,03-APR-2025,42.99,10.3,2.04
NIFTY FMCG,04-APR-2025,43,10.3,2.04
NIFTY FMCG,07-APR-2025,42.53,10.19,2.06
NIFTY FMCG,08-APR-2025,43.38,10.39,2.02
NIFTY FMCG,09-APR-2025,44.15,10.58,1.99
NIFTY FMCG,11-APR-2025,44.53,10.67,1.97
NIFTY FMCG,15-APR-2025,44.66,10.7,1.97
NIFTY FMCG,15-APR-2025,44.66,10.7,1.97
NIFTY FMCG,16-APR-2025,45.01,10.79,1.95
NIFTY FMCG,17-APR-2025,45.28,10.85,1.94
NIFTY FMCG,21-APR-2025,44.84,10.74,1.96
NIFTY FMCG,22-APR-2025,45.69,10.95,1.92
NIFTY FMCG,23-APR-2025,45.93,11.01,1.91
NIFTY FMCG,24-APR-2025,45.45,10.89,1.93
NIFTY FMCG,25-APR-2025,45,10.82,1.94
NIFTY FMCG,28-APR-2025,45.07,10.84,1.94
NIFTY FMCG,29-APR-2025,44.95,10.81,1.95
NIFTY FMCG,30-APR-2025,44.93,10.8,1.95
NIFTY FMCG,02-MAY-2025,44.78,10.77,1.95
NIFTY FMCG,05-MAY-2025,45.19,10.9,1.93
NIFTY FMCG,06-MAY-2025,45.13,10.89,1.93
NIFTY FMCG,07-MAY-2025,44.9,10.83,1.95
NIFTY FMCG,08-MAY-2025,44.41,10.72,1.97
NIFTY FMCG,09-MAY-2025,44.12,10.65,1.98
NIFTY FMCG,12-MAY-2025,45.28,10.93,1.93
NIFTY FMCG,13-MAY-2025,44.65,10.78,1.98
NIFTY FMCG,14-MAY-2025,44.67,10.79,1.93
NIFTY FMCG,15-MAY-2025,44.93,10.85,1.92
NIFTY FMCG,16-MAY-2025,45.23,10.92,1.91
NIFTY FMCG,19-MAY-2025,45.15,10.9,1.91
NIFTY FMCG,20-MAY-2025,44.49,10.76,1.94
NIFTY FMCG,21-MAY-2025,44.65,10.8,1.93
NIFTY FMCG,22-MAY-2025,43.88,10.64,1.92
NIFTY FMCG,23-MAY-2025,44.62,10.82,1.89
NIFTY FMCG,26-MAY-2025,45.09,10.92,1.83
