Index Name ,Date ,P/E ,P/B ,Div Yield% 
NIFTY NEXT 50,01-JAN-2019,42.32,3.96,0.87
NIFTY NEXT 50,02-JAN-2019,41.96,3.93,0.88
NIFTY NEXT 50,03-JAN-2019,41.66,3.9,0.88
NIFTY NEXT 50,04-JAN-2019,41.73,3.91,0.88
NIFTY NEXT 50,07-JAN-2019,41.71,3.91,0.88
NIFTY NEXT 50,08-JAN-2019,41.68,3.9,0.88
NIFTY NEXT 50,09-JAN-2019,41.67,3.9,0.88
NIFTY NEXT 50,10-JAN-2019,41.85,3.92,0.88
NIFTY NEXT 50,11-JAN-2019,41.71,3.91,0.88
NIFTY NEXT 50,14-JAN-2019,41.42,3.88,0.89
NIFTY NEXT 50,15-JAN-2019,41.72,3.91,0.88
NIFTY NEXT 50,16-JAN-2019,41.74,3.91,0.88
NIFTY NEXT 50,17-JAN-2019,41.51,3.91,0.88
NIFTY NEXT 50,18-JAN-2019,41.06,3.87,0.89
NIFTY NEXT 50,21-JAN-2019,40.93,3.85,0.89
NIFTY NEXT 50,22-JAN-2019,41.09,3.87,0.89
NIFTY NEXT 50,23-JAN-2019,40.85,3.85,0.9
NIFTY NEXT 50,24-JAN-2019,41.17,3.84,0.9
NIFTY NEXT 50,25-JAN-2019,40.56,3.79,0.91
NIFTY NEXT 50,28-JAN-2019,39.81,3.72,0.93
NIFTY NEXT 50,29-JAN-2019,39.75,3.72,0.93
NIFTY NEXT 50,30-JAN-2019,39.74,3.72,0.93
NIFTY NEXT 50,31-JAN-2019,39.76,3.74,0.92
NIFTY NEXT 50,01-FEB-2019,40.14,3.78,0.91
NIFTY NEXT 50,04-FEB-2019,39.73,3.75,0.92
NIFTY NEXT 50,05-FEB-2019,39.45,3.72,0.93
NIFTY NEXT 50,06-FEB-2019,39.65,3.75,0.92
NIFTY NEXT 50,07-FEB-2019,40.12,3.8,0.91
NIFTY NEXT 50,08-FEB-2019,39.5,3.74,0.92
NIFTY NEXT 50,11-FEB-2019,39.06,3.7,0.93
NIFTY NEXT 50,12-FEB-2019,38.84,3.68,0.94
NIFTY NEXT 50,13-FEB-2019,40.46,3.64,0.95
NIFTY NEXT 50,14-FEB-2019,40.65,3.66,0.94
NIFTY NEXT 50,15-FEB-2019,39.95,3.59,0.96
NIFTY NEXT 50,18-FEB-2019,39.6,3.56,0.97
NIFTY NEXT 50,19-FEB-2019,39.67,3.57,0.97
NIFTY NEXT 50,20-FEB-2019,40.55,3.62,0.95
NIFTY NEXT 50,21-FEB-2019,40.68,3.64,0.95
NIFTY NEXT 50,22-FEB-2019,41,3.71,0.94
NIFTY NEXT 50,25-FEB-2019,41.18,3.73,0.93
NIFTY NEXT 50,26-FEB-2019,41.25,3.72,0.94
NIFTY NEXT 50,27-FEB-2019,41.42,3.74,0.93
NIFTY NEXT 50,28-FEB-2019,41.74,3.77,0.92
NIFTY NEXT 50,01-MAR-2019,42.27,3.82,0.91
NIFTY NEXT 50,05-MAR-2019,43.13,3.89,0.9
NIFTY NEXT 50,06-MAR-2019,43.46,3.92,0.89
NIFTY NEXT 50,07-MAR-2019,43.26,3.9,0.89
NIFTY NEXT 50,08-MAR-2019,43.45,3.9,0.89
NIFTY NEXT 50,11-MAR-2019,44.45,3.99,0.87
NIFTY NEXT 50,12-MAR-2019,44.64,4.01,0.87
NIFTY NEXT 50,13-MAR-2019,44.39,3.99,0.87
NIFTY NEXT 50,14-MAR-2019,44.22,3.97,0.88
NIFTY NEXT 50,15-MAR-2019,44.16,3.95,0.87
NIFTY NEXT 50,18-MAR-2019,44.26,3.95,0.86
NIFTY NEXT 50,19-MAR-2019,44.4,3.97,0.86
NIFTY NEXT 50,20-MAR-2019,44.25,3.95,0.86
NIFTY NEXT 50,22-MAR-2019,43.93,3.92,0.87
NIFTY NEXT 50,25-MAR-2019,43.4,3.88,0.88
NIFTY NEXT 50,26-MAR-2019,43.81,3.91,0.87
NIFTY NEXT 50,27-MAR-2019,43.71,3.91,0.88
NIFTY NEXT 50,28-MAR-2019,44.11,3.94,0.87
NIFTY NEXT 50,29-MAR-2019,45.45,4.17,0.9
NIFTY NEXT 50,01-APR-2019,45.33,4.18,0.9
NIFTY NEXT 50,02-APR-2019,45.02,4.15,0.9
NIFTY NEXT 50,03-APR-2019,44.85,4.13,0.91
NIFTY NEXT 50,04-APR-2019,44.83,4.13,0.91
NIFTY NEXT 50,05-APR-2019,45.18,4.15,0.9
NIFTY NEXT 50,08-APR-2019,45.02,4.13,0.91
NIFTY NEXT 50,09-APR-2019,45.19,4.15,0.9
NIFTY NEXT 50,10-APR-2019,45.05,4.14,0.9
NIFTY NEXT 50,11-APR-2019,45.19,4.15,0.9
NIFTY NEXT 50,12-APR-2019,45.39,4.17,0.9
NIFTY NEXT 50,15-APR-2019,45.73,4.21,0.89
NIFTY NEXT 50,16-APR-2019,45.97,4.24,0.89
NIFTY NEXT 50,18-APR-2019,45.77,4.22,0.89
NIFTY NEXT 50,22-APR-2019,44.95,4.14,0.91
NIFTY NEXT 50,23-APR-2019,44.9,4.14,0.91
NIFTY NEXT 50,24-APR-2019,45.03,4.16,0.9
NIFTY NEXT 50,25-APR-2019,44.8,4.14,0.91
NIFTY NEXT 50,26-APR-2019,44.81,4.14,0.9
NIFTY NEXT 50,30-APR-2019,44.62,4.12,0.91
NIFTY NEXT 50,02-MAY-2019,44.54,4.11,0.91
NIFTY NEXT 50,03-MAY-2019,44.34,4.09,0.92
NIFTY NEXT 50,06-MAY-2019,43.8,4.04,0.93
NIFTY NEXT 50,07-MAY-2019,43.51,4.01,0.93
NIFTY NEXT 50,08-MAY-2019,42.85,3.97,0.94
NIFTY NEXT 50,09-MAY-2019,42.73,3.96,0.95
NIFTY NEXT 50,10-MAY-2019,42.06,3.95,0.95
