Index Name ,Date ,P/E ,P/B ,Div Yield% 
NIFTY MIDCAP 50,02-JAN-2017,32.94,1.68,1.14
NIFTY MIDCAP 50,03-JAN-2017,33.14,1.69,1.13
NIFTY MIDCAP 50,04-JAN-2017,33.17,1.69,1.13
NIFTY MIDCAP 50,05-JAN-2017,33.69,1.71,1.11
NIFTY MIDCAP 50,06-JAN-2017,33.58,1.71,1.12
NIFTY MIDCAP 50,09-JAN-2017,33.7,1.71,1.11
NIFTY MIDCAP 50,10-JAN-2017,33.79,1.72,1.11
NIFTY MIDCAP 50,11-JAN-2017,34.32,1.75,1.09
NIFTY MIDCAP 50,12-JAN-2017,34.29,1.75,1.09
NIFTY MIDCAP 50,13-JAN-2017,34.16,1.74,1.1
NIFTY MIDCAP 50,16-JAN-2017,34.3,1.75,1.09
NIFTY MIDCAP 50,17-JAN-2017,34.39,1.75,1.09
NIFTY MIDCAP 50,18-JAN-2017,34.55,1.76,1.09
NIFTY MIDCAP 50,19-JAN-2017,34.64,1.76,1.08
NIFTY MIDCAP 50,20-JAN-2017,33.84,1.73,1.1
NIFTY MIDCAP 50,23-JAN-2017,33.68,1.74,1.1
NIFTY MIDCAP 50,24-JAN-2017,32.51,1.76,1.09
NIFTY MIDCAP 50,25-JAN-2017,32.98,1.78,1.08
NIFTY MIDCAP 50,27-JAN-2017,34.19,1.79,1.07
NIFTY MIDCAP 50,30-JAN-2017,34.14,1.79,1.07
NIFTY MIDCAP 50,31-JAN-2017,33.57,1.75,1.09
NIFTY MIDCAP 50,01-FEB-2017,34.33,1.79,1.07
NIFTY MIDCAP 50,02-FEB-2017,34.94,1.81,1.05
NIFTY MIDCAP 50,03-FEB-2017,35.5,1.84,1.04
NIFTY MIDCAP 50,06-FEB-2017,35.66,1.85,1.03
NIFTY MIDCAP 50,07-FEB-2017,35.67,1.84,1.04
NIFTY MIDCAP 50,08-FEB-2017,36,1.86,1.03
NIFTY MIDCAP 50,09-FEB-2017,36.22,1.87,1.02
NIFTY MIDCAP 50,10-FEB-2017,36.27,1.87,1.02
NIFTY MIDCAP 50,13-FEB-2017,33.67,1.85,1.03
NIFTY MIDCAP 50,14-FEB-2017,33.66,1.85,1.03
NIFTY MIDCAP 50,15-FEB-2017,32.48,1.82,1.05
NIFTY MIDCAP 50,16-FEB-2017,33.15,1.85,1.04
NIFTY MIDCAP 50,17-FEB-2017,33.48,1.86,1.03
NIFTY MIDCAP 50,20-FEB-2017,34.72,1.88,1.01
NIFTY MIDCAP 50,21-FEB-2017,34.95,1.9,1.01
NIFTY MIDCAP 50,22-FEB-2017,34.58,1.88,1.02
NIFTY MIDCAP 50,23-FEB-2017,34.64,1.88,1.01
NIFTY MIDCAP 50,27-FEB-2017,34.28,1.89,1.02
NIFTY MIDCAP 50,28-FEB-2017,33.93,1.9,1.02
NIFTY MIDCAP 50,01-MAR-2017,34.03,1.91,1.01
