Index Name ,Date ,P/E ,P/B ,Div Yield% 
NIFTY SMALLCAP 50,01-JAN-2021,37.6,3.25,1.57
NIFTY SMALLCAP 50,04-JAN-2021,38.15,3.29,1.54
NIFTY SMALLCAP 50,05-JAN-2021,38.44,3.32,1.53
NIFTY SMALLCAP 50,06-JAN-2021,38.4,3.32,1.53
NIFTY SMALLCAP 50,07-JAN-2021,38.96,3.36,1.51
NIFTY SMALLCAP 50,08-JAN-2021,39.2,3.38,1.5
NIFTY SMALLCAP 50,11-JAN-2021,39.28,3.39,1.5
NIFTY SMALLCAP 50,12-JAN-2021,39.38,3.4,1.49
NIFTY SMALLCAP 50,13-JAN-2021,39.43,3.4,1.49
NIFTY SMALLCAP 50,14-JAN-2021,39.56,3.43,1.48
NIFTY SMALLCAP 50,15-JAN-2021,39.12,3.39,1.5
NIFTY SMALLCAP 50,18-JAN-2021,38.47,3.33,1.52
NIFTY SMALLCAP 50,19-JAN-2021,39.65,3.4,1.5
NIFTY SMALLCAP 50,20-JAN-2021,39.86,3.43,1.48
NIFTY SMALLCAP 50,21-JAN-2021,39.07,3.4,1.49
NIFTY SMALLCAP 50,22-JAN-2021,38.96,3.39,1.5
NIFTY SMALLCAP 50,25-JAN-2021,38.32,3.36,1.51
NIFTY SMALLCAP 50,27-JAN-2021,38.07,3.36,1.51
NIFTY SMALLCAP 50,28-JAN-2021,37.73,3.34,1.52
NIFTY SMALLCAP 50,29-JAN-2021,37.47,3.32,1.53
NIFTY SMALLCAP 50,01-FEB-2021,36.81,3.38,1.5
NIFTY SMALLCAP 50,02-FEB-2021,37.16,3.43,1.48
NIFTY SMALLCAP 50,03-FEB-2021,37.68,3.48,1.46
NIFTY SMALLCAP 50,04-FEB-2021,38.11,3.54,1.44
NIFTY SMALLCAP 50,05-FEB-2021,38.7,3.55,1.43
NIFTY SMALLCAP 50,08-FEB-2021,38.67,3.59,1.42
NIFTY SMALLCAP 50,09-FEB-2021,38.57,3.58,1.42
NIFTY SMALLCAP 50,10-FEB-2021,38.93,3.61,1.41
NIFTY SMALLCAP 50,11-FEB-2021,39.62,3.67,1.38
NIFTY SMALLCAP 50,12-FEB-2021,39.97,3.68,1.38
NIFTY SMALLCAP 50,15-FEB-2021,39.33,3.71,1.37
NIFTY SMALLCAP 50,16-FEB-2021,40.44,3.73,1.36
NIFTY SMALLCAP 50,17-FEB-2021,40.49,3.73,1.36
NIFTY SMALLCAP 50,18-FEB-2021,40.78,3.76,1.35
NIFTY SMALLCAP 50,19-FEB-2021,40.42,3.73,1.36
NIFTY SMALLCAP 50,22-FEB-2021,39.75,3.67,1.38
NIFTY SMALLCAP 50,23-FEB-2021,40.12,3.7,1.37
NIFTY SMALLCAP 50,24-FEB-2021,40.47,3.73,1.36
NIFTY SMALLCAP 50,25-FEB-2021,40.92,3.77,1.35
NIFTY SMALLCAP 50,26-FEB-2021,40.37,3.72,1.36
NIFTY SMALLCAP 50,01-MAR-2021,41.2,3.8,1.34
NIFTY SMALLCAP 50,02-MAR-2021,41.44,3.82,1.33
NIFTY SMALLCAP 50,03-MAR-2021,43.09,3.86,1.32
NIFTY SMALLCAP 50,04-MAR-2021,43.33,3.88,1.31
NIFTY SMALLCAP 50,05-MAR-2021,42.65,3.82,1.33
NIFTY SMALLCAP 50,08-MAR-2021,42.66,3.82,1.33
NIFTY SMALLCAP 50,09-MAR-2021,42.24,3.78,1.34
NIFTY SMALLCAP 50,10-MAR-2021,43,3.85,1.32
NIFTY SMALLCAP 50,12-MAR-2021,43.28,3.88,1.31
NIFTY SMALLCAP 50,15-MAR-2021,42.82,3.84,1.32
NIFTY SMALLCAP 50,16-MAR-2021,43.04,3.86,1.32
NIFTY SMALLCAP 50,17-MAR-2021,42.02,3.76,1.35
NIFTY SMALLCAP 50,18-MAR-2021,41.56,3.72,1.36
NIFTY SMALLCAP 50,19-MAR-2021,41.85,3.75,1.35
NIFTY SMALLCAP 50,22-MAR-2021,41.85,3.75,1.35
NIFTY SMALLCAP 50,23-MAR-2021,41.9,3.75,1.35
NIFTY SMALLCAP 50,24-MAR-2021,40.87,3.66,1.39
NIFTY SMALLCAP 50,25-MAR-2021,40.07,3.59,1.41
NIFTY SMALLCAP 50,26-MAR-2021,40.48,3.63,1.4
NIFTY SMALLCAP 50,30-MAR-2021,41.09,3.68,1.38
NIFTY SMALLCAP 50,31-MAR-2021,64.36,3.41,0.74
NIFTY SMALLCAP 50,01-APR-2021,65.56,3.47,0.72
NIFTY SMALLCAP 50,05-APR-2021,64.68,3.43,0.73
NIFTY SMALLCAP 50,06-APR-2021,65.69,3.48,0.72
NIFTY SMALLCAP 50,07-APR-2021,66.68,3.53,0.71
NIFTY SMALLCAP 50,08-APR-2021,67.16,3.56,0.72
NIFTY SMALLCAP 50,09-APR-2021,67.4,3.57,0.72
NIFTY SMALLCAP 50,12-APR-2021,63.76,3.38,0.76
NIFTY SMALLCAP 50,13-APR-2021,64.49,3.42,0.75
NIFTY SMALLCAP 50,15-APR-2021,64.26,3.4,0.75
NIFTY SMALLCAP 50,16-APR-2021,65.13,3.45,0.74
NIFTY SMALLCAP 50,19-APR-2021,63.75,3.38,0.76
NIFTY SMALLCAP 50,20-APR-2021,64.57,3.42,0.75
NIFTY SMALLCAP 50,22-APR-2021,64.94,3.44,0.75
NIFTY SMALLCAP 50,23-APR-2021,64.37,3.47,0.74
NIFTY SMALLCAP 50,26-APR-2021,64.06,3.51,0.73
NIFTY SMALLCAP 50,27-APR-2021,65.36,3.58,0.72
NIFTY SMALLCAP 50,28-APR-2021,65.71,3.6,0.71
NIFTY SMALLCAP 50,29-APR-2021,83.29,3.62,0.71
