Index Name ,Date ,P/E ,P/B ,Div Yield% 
NIFTY SMALLCAP 50,01-JAN-2020,22.89,1.88,1.07
NIFTY SMALLCAP 50,02-JAN-2020,23.27,1.91,1.05
NIFTY SMALLCAP 50,03-JAN-2020,23.26,1.91,1.05
NIFTY SMALLCAP 50,06-JAN-2020,22.66,1.86,1.08
NIFTY SMALLCAP 50,07-JAN-2020,23.01,1.89,1.06
NIFTY SMALLCAP 50,08-JAN-2020,22.99,1.88,1.06
NIFTY SMALLCAP 50,09-JAN-2020,23.5,1.93,1.04
NIFTY SMALLCAP 50,10-JAN-2020,23.71,1.94,1.03
NIFTY SMALLCAP 50,13-JAN-2020,23.97,1.97,1.02
NIFTY SMALLCAP 50,14-JAN-2020,24.04,1.98,1.01
NIFTY SMALLCAP 50,15-JAN-2020,24.26,2,1
NIFTY SMALLCAP 50,16-JAN-2020,24.63,2.02,0.99
NIFTY SMALLCAP 50,17-JAN-2020,24.74,2.03,0.99
NIFTY SMALLCAP 50,20-JAN-2020,24.5,2.01,1
NIFTY SMALLCAP 50,21-JAN-2020,24.46,2.02,0.99
NIFTY SMALLCAP 50,22-JAN-2020,24.44,2.02,0.99
NIFTY SMALLCAP 50,23-JAN-2020,24.6,2.03,0.99
NIFTY SMALLCAP 50,24-JAN-2020,24.74,2.04,0.98
NIFTY SMALLCAP 50,27-JAN-2020,24.72,2.05,0.98
NIFTY SMALLCAP 50,28-JAN-2020,24.77,2.01,1.06
NIFTY SMALLCAP 50,29-JAN-2020,24.7,1.95,0.99
NIFTY SMALLCAP 50,30-JAN-2020,24.15,1.91,1
NIFTY SMALLCAP 50,31-JAN-2020,24.15,1.91,1
NIFTY SMALLCAP 50,01-FEB-2020,23.46,1.86,1.03
NIFTY SMALLCAP 50,03-FEB-2020,23.76,1.85,1.04
NIFTY SMALLCAP 50,04-FEB-2020,23.73,1.89,1.02
NIFTY SMALLCAP 50,05-FEB-2020,24.05,1.9,1.01
NIFTY SMALLCAP 50,06-FEB-2020,24.17,1.91,1.01
NIFTY SMALLCAP 50,07-FEB-2020,23.79,1.91,1.01
NIFTY SMALLCAP 50,10-FEB-2020,23.62,1.89,1.02
NIFTY SMALLCAP 50,11-FEB-2020,23.68,1.9,1.01
NIFTY SMALLCAP 50,12-FEB-2020,23.91,1.9,1.01
NIFTY SMALLCAP 50,13-FEB-2020,23.89,1.89,1.02
NIFTY SMALLCAP 50,14-FEB-2020,23.81,1.88,1.02
NIFTY SMALLCAP 50,17-FEB-2020,23.36,1.85,1.04
NIFTY SMALLCAP 50,18-FEB-2020,23.27,1.84,1.05
NIFTY SMALLCAP 50,19-FEB-2020,23.59,1.86,1.03
NIFTY SMALLCAP 50,20-FEB-2020,23.58,1.86,1.03
NIFTY SMALLCAP 50,24-FEB-2020,23.15,1.83,1.05
NIFTY SMALLCAP 50,25-FEB-2020,23.08,1.82,1.05
NIFTY SMALLCAP 50,26-FEB-2020,22.25,1.81,1.06
NIFTY SMALLCAP 50,27-FEB-2020,21.9,1.78,1.08
NIFTY SMALLCAP 50,28-FEB-2020,21.02,1.71,1.13
NIFTY SMALLCAP 50,02-MAR-2020,20.74,1.69,1.14
NIFTY SMALLCAP 50,03-MAR-2020,21.11,1.72,1.12
NIFTY SMALLCAP 50,04-MAR-2020,20.7,1.68,1.14
NIFTY SMALLCAP 50,05-MAR-2020,20.72,1.69,1.14
NIFTY SMALLCAP 50,06-MAR-2020,20.17,1.64,1.17
NIFTY SMALLCAP 50,09-MAR-2020,19.13,1.56,1.24
NIFTY SMALLCAP 50,11-MAR-2020,19.13,1.56,1.24
NIFTY SMALLCAP 50,12-MAR-2020,17.36,1.42,1.37
NIFTY SMALLCAP 50,13-MAR-2020,17.37,1.42,1.37
NIFTY SMALLCAP 50,16-MAR-2020,16.33,1.33,1.45
NIFTY SMALLCAP 50,17-MAR-2020,15.85,1.29,1.5
NIFTY SMALLCAP 50,17-MAR-2020,15.85,1.29,1.5
NIFTY SMALLCAP 50,18-MAR-2020,14.97,1.22,1.58
NIFTY SMALLCAP 50,19-MAR-2020,14.12,1.15,1.68
NIFTY SMALLCAP 50,20-MAR-2020,14.55,1.19,1.63
NIFTY SMALLCAP 50,23-MAR-2020,12.55,1.02,1.89
NIFTY SMALLCAP 50,25-MAR-2020,12.94,1.06,1.83
