Index Name ,Date ,P/E ,P/B ,Div Yield% 
NIFTY FMCG,01-JAN-2018,43.42,11.05,1.45
NIFTY FMCG,02-JAN-2018,43.17,10.99,1.46
NIFTY FMCG,03-JAN-2018,43.36,11.03,1.45
NIFTY FMCG,04-JAN-2018,43.43,11.05,1.45
NIFTY FMCG,05-JAN-2018,43.79,11.14,1.43
NIFTY FMCG,08-JAN-2018,44.13,11.23,1.42
NIFTY FMCG,09-JAN-2018,44.34,11.28,1.42
NIFTY FMCG,10-JAN-2018,44.28,11.27,1.42
NIFTY FMCG,11-JAN-2018,44.43,11.31,1.41
NIFTY FMCG,12-JAN-2018,44.25,11.26,1.42
NIFTY FMCG,15-JAN-2018,44.4,11.3,1.42
NIFTY FMCG,16-JAN-2018,43.91,11.17,1.43
NIFTY FMCG,17-JAN-2018,44.19,11.25,1.42
NIFTY FMCG,18-JAN-2018,44.69,11.37,1.41
NIFTY FMCG,19-JAN-2018,44.96,11.44,1.4
NIFTY FMCG,22-JAN-2018,45.11,11.48,1.39
NIFTY FMCG,23-JAN-2018,44.99,11.54,1.39
NIFTY FMCG,24-JAN-2018,43.93,11.6,1.38
NIFTY FMCG,25-JAN-2018,43.65,11.52,1.39
NIFTY FMCG,29-JAN-2018,43.4,11.46,1.4
NIFTY FMCG,30-JAN-2018,43.35,11.44,1.4
NIFTY FMCG,31-JAN-2018,42.73,11.28,1.42
NIFTY FMCG,01-FEB-2018,43.09,11.37,1.41
NIFTY FMCG,02-FEB-2018,42.73,11.3,1.41
NIFTY FMCG,05-FEB-2018,42.75,11.31,1.41
NIFTY FMCG,06-FEB-2018,41.93,11.09,1.44
NIFTY FMCG,07-FEB-2018,42.03,11.12,1.44
NIFTY FMCG,08-FEB-2018,42.11,11.14,1.44
NIFTY FMCG,09-FEB-2018,41.94,11.09,1.44
NIFTY FMCG,12-FEB-2018,42.12,11.14,1.44
NIFTY FMCG,14-FEB-2018,41.94,11.08,1.44
NIFTY FMCG,15-FEB-2018,42.08,11.12,1.44
NIFTY FMCG,16-FEB-2018,41.87,11.06,1.45
NIFTY FMCG,19-FEB-2018,41.58,10.98,1.46
NIFTY FMCG,20-FEB-2018,41.49,10.96,1.46
NIFTY FMCG,21-FEB-2018,41.52,11.05,1.45
NIFTY FMCG,22-FEB-2018,41.34,11,1.45
NIFTY FMCG,23-FEB-2018,41.67,11.09,1.44
NIFTY FMCG,26-FEB-2018,41.63,11.08,1.44
NIFTY FMCG,27-FEB-2018,41.76,11.11,1.44
NIFTY FMCG,28-FEB-2018,41.42,11.02,1.45
NIFTY FMCG,01-MAR-2018,41.37,11.02,1.45
NIFTY FMCG,05-MAR-2018,40.85,10.88,1.47
NIFTY FMCG,06-MAR-2018,40.43,10.77,1.49
NIFTY FMCG,07-MAR-2018,40.69,10.84,1.48
NIFTY FMCG,08-MAR-2018,40.52,10.79,1.48
NIFTY FMCG,09-MAR-2018,40.63,10.82,1.48
NIFTY FMCG,12-MAR-2018,41.69,11.1,1.44
NIFTY FMCG,13-MAR-2018,41.54,11.08,1.45
NIFTY FMCG,14-MAR-2018,41.36,11.03,1.45
NIFTY FMCG,15-MAR-2018,41.13,10.97,1.46
NIFTY FMCG,16-MAR-2018,40.61,10.83,1.48
NIFTY FMCG,19-MAR-2018,40.13,10.78,1.49
NIFTY FMCG,20-MAR-2018,40.26,10.83,1.48
NIFTY FMCG,21-MAR-2018,40.33,10.85,1.48
NIFTY FMCG,22-MAR-2018,40.25,10.83,1.48
NIFTY FMCG,23-MAR-2018,40.05,10.77,1.49
NIFTY FMCG,26-MAR-2018,40.45,10.88,1.47
NIFTY FMCG,27-MAR-2018,40.65,10.94,1.46
NIFTY FMCG,28-MAR-2018,40.39,10.86,1.47
NIFTY FMCG,02-APR-2018,40.98,11.02,1.45
NIFTY FMCG,03-APR-2018,40.99,11.03,1.45
NIFTY FMCG,04-APR-2018,40.9,11,1.46
NIFTY FMCG,05-APR-2018,41.25,11.1,1.44
NIFTY FMCG,06-APR-2018,41.45,11.15,1.44
NIFTY FMCG,09-APR-2018,41.92,11.28,1.42
NIFTY FMCG,10-APR-2018,41.91,11.27,1.42
NIFTY FMCG,11-APR-2018,42,11.3,1.42
NIFTY FMCG,12-APR-2018,41.82,11.25,1.42
NIFTY FMCG,13-APR-2018,41.73,11.22,1.43
NIFTY FMCG,16-APR-2018,42.17,11.34,1.41
NIFTY FMCG,17-APR-2018,42.58,11.45,1.4
NIFTY FMCG,18-APR-2018,43.33,11.65,1.37
NIFTY FMCG,19-APR-2018,43.57,11.72,1.37
NIFTY FMCG,19-APR-2018,43.57,11.72,1.37
NIFTY FMCG,20-APR-2018,43.47,11.69,1.37
NIFTY FMCG,23-APR-2018,43.33,11.66,1.37
NIFTY FMCG,24-APR-2018,43.42,11.68,1.37
NIFTY FMCG,25-APR-2018,43.32,11.65,1.37
NIFTY FMCG,26-APR-2018,43.83,11.79,1.36
NIFTY FMCG,27-APR-2018,43.97,11.83,1.35
NIFTY FMCG,30-APR-2018,44.49,11.97,1.34
NIFTY FMCG,02-MAY-2018,44.56,11.99,1.34
NIFTY FMCG,03-MAY-2018,44.05,11.85,1.35
NIFTY FMCG,04-MAY-2018,43.57,11.72,1.37
NIFTY FMCG,07-MAY-2018,44.21,11.89,1.35
NIFTY FMCG,08-MAY-2018,44.16,11.88,1.35
NIFTY FMCG,09-MAY-2018,43.97,11.83,1.35
NIFTY FMCG,10-MAY-2018,43.66,11.74,1.36
NIFTY FMCG,11-MAY-2018,44.04,11.85,1.35
NIFTY FMCG,14-MAY-2018,43.98,11.83,1.35
NIFTY FMCG,15-MAY-2018,43.84,11.79,1.36
