Index Name ,Date ,P/E ,P/B ,Div Yield% 
NIFTY BANK,01-JAN-2026,16.44,2.19,0.98
NIFTY BANK,02-JAN-2026,16.56,2.21,0.97
NIFTY BANK,05-JAN-2026,16.53,2.2,0.97
NIFTY BANK,06-JAN-2026,16.55,2.21,0.97
NIFTY BANK,07-JAN-2026,16.52,2.2,0.98
NIFTY BANK,08-JAN-2026,16.43,2.19,0.98
NIFTY BANK,09-JAN-2026,16.31,2.17,0.99
NIFTY BANK,12-JAN-2026,16.37,2.18,0.98
NIFTY BANK,13-JAN-2026,16.4,2.19,0.98
NIFTY BANK,14-JAN-2026,16.4,2.19,0.98
NIFTY BANK,16-JAN-2026,16.55,2.2,0.97
NIFTY BANK,19-JAN-2026,16.48,2.2,0.98
NIFTY BANK,20-JAN-2026,16.23,2.18,0.99
NIFTY BANK,21-JAN-2026,16.02,2.16,1
NIFTY BANK,22-JAN-2026,16.11,2.17,0.99
NIFTY BANK,23-JAN-2026,15.91,2.15,1
NIFTY BANK,27-JAN-2026,16.11,2.17,0.99
NIFTY BANK,28-JAN-2026,16.39,2.19,0.98
NIFTY BANK,29-JAN-2026,16.47,2.2,0.98
NIFTY BANK,30-JAN-2026,16.22,2.13,0.98
NIFTY BANK,01-FEB-2026,15.8,2.09,1
NIFTY BANK,02-FEB-2026,15.85,2.09,1
NIFTY BANK,03-FEB-2026,16.24,2.14,0.98
NIFTY BANK,04-FEB-2026,16.29,2.15,0.97
NIFTY BANK,05-FEB-2026,16.24,2.14,0.98
NIFTY BANK,06-FEB-2026,16.26,2.15,0.97
NIFTY BANK,09-FEB-2026,16.41,2.17,0.97
NIFTY BANK,10-FEB-2026,16.32,2.16,0.97
NIFTY BANK,11-FEB-2026,16.35,2.17,0.96
NIFTY BANK,12-FEB-2026,16.35,2.17,0.96
NIFTY BANK,13-FEB-2026,16.2,2.15,0.97
NIFTY BANK,16-FEB-2026,16.41,2.18,0.96
NIFTY BANK,17-FEB-2026,16.47,2.18,0.96
NIFTY BANK,18-FEB-2026,16.57,2.2,0.95
NIFTY BANK,19-FEB-2026,16.35,2.17,0.96
NIFTY BANK,20-FEB-2026,16.47,2.18,0.96
NIFTY BANK,23-FEB-2026,16.49,2.19,0.96
NIFTY BANK,24-FEB-2026,16.44,2.18,0.96
NIFTY BANK,25-FEB-2026,16.43,2.18,0.96
NIFTY BANK,26-FEB-2026,16.47,2.19,0.96
NIFTY BANK,27-FEB-2026,16.21,2.11,0.97
NIFTY BANK,02-MAR-2026,16.03,2.09,0.98
NIFTY BANK,04-MAR-2026,15.74,2.05,1
NIFTY BANK,05-MAR-2026,15.82,2.06,0.99
NIFTY BANK,06-MAR-2026,15.48,2.02,1.01
NIFTY BANK,09-MAR-2026,15.01,1.96,1.05
NIFTY BANK,10-MAR-2026,15.26,1.99,1.03
NIFTY BANK,11-MAR-2026,14.93,1.95,1.05
NIFTY BANK,12-MAR-2026,14.76,1.92,1.06
NIFTY BANK,13-MAR-2026,14.4,1.88,1.09
NIFTY BANK,16-MAR-2026,14.58,1.9,1.08
NIFTY BANK,17-MAR-2026,14.7,1.92,1.07
NIFTY BANK,18-MAR-2026,14.82,1.93,1.06
NIFTY BANK,19-MAR-2026,14.32,1.87,1.1
NIFTY BANK,20-MAR-2026,14.31,1.87,1.1
NIFTY BANK,23-MAR-2026,13.78,1.8,1.14
NIFTY BANK,24-MAR-2026,14.09,1.84,1.11
NIFTY BANK,25-MAR-2026,14.39,1.88,1.09
NIFTY BANK,27-MAR-2026,14,1.83,1.12
NIFTY BANK,30-MAR-2026,13.38,1.71,1.17
NIFTY BANK,01-APR-2026,13.69,1.75,1.14
NIFTY BANK,02-APR-2026,13.72,1.76,1.14
