Index Name ,Date ,P/E ,P/B ,Div Yield% 
NIFTY BANK,01-JAN-2018,29.31,2.94,0.18
NIFTY BANK,02-JAN-2018,29.33,2.94,0.18
NIFTY BANK,03-JAN-2018,29.31,2.94,0.18
NIFTY BANK,04-JAN-2018,29.48,2.96,0.18
NIFTY BANK,05-JAN-2018,29.64,2.97,0.18
NIFTY BANK,08-JAN-2018,29.73,2.98,0.18
NIFTY BANK,09-JAN-2018,29.76,2.99,0.18
NIFTY BANK,10-JAN-2018,29.66,2.98,0.18
NIFTY BANK,11-JAN-2018,29.71,2.98,0.18
NIFTY BANK,12-JAN-2018,29.69,2.99,0.18
NIFTY BANK,15-JAN-2018,30.14,3.05,0.17
NIFTY BANK,16-JAN-2018,30.03,3.04,0.17
NIFTY BANK,17-JAN-2018,30.4,3.08,0.16
NIFTY BANK,18-JAN-2018,30.68,3.11,0.16
NIFTY BANK,19-JAN-2018,31.07,3.15,0.16
NIFTY BANK,22-JAN-2018,31.22,3.17,0.16
NIFTY BANK,23-JAN-2018,31.14,3.21,0.16
NIFTY BANK,24-JAN-2018,30.93,3.21,0.16
NIFTY BANK,25-JAN-2018,30.91,3.21,0.16
NIFTY BANK,29-JAN-2018,30.97,3.22,0.16
NIFTY BANK,30-JAN-2018,30.71,3.19,0.16
NIFTY BANK,31-JAN-2018,30.84,3.21,0.16
NIFTY BANK,01-FEB-2018,30.66,3.19,0.16
NIFTY BANK,02-FEB-2018,29.79,3.1,0.16
NIFTY BANK,05-FEB-2018,29.4,3.06,0.17
NIFTY BANK,06-FEB-2018,29.07,3.02,0.17
NIFTY BANK,07-FEB-2018,28.91,3.01,0.17
NIFTY BANK,08-FEB-2018,29.2,3.04,0.17
NIFTY BANK,09-FEB-2018,28.67,2.98,0.17
NIFTY BANK,12-FEB-2018,28.94,3.01,0.17
NIFTY BANK,14-FEB-2018,28.54,2.97,0.17
NIFTY BANK,15-FEB-2018,28.63,2.98,0.17
NIFTY BANK,16-FEB-2018,28.92,2.95,0.17
NIFTY BANK,19-FEB-2018,28.8,2.93,0.17
NIFTY BANK,20-FEB-2018,28.58,2.91,0.17
NIFTY BANK,21-FEB-2018,28.66,2.92,0.17
NIFTY BANK,22-FEB-2018,30.37,2.92,0.17
NIFTY BANK,23-FEB-2018,30.8,2.96,0.18
NIFTY BANK,26-FEB-2018,31.27,3.01,0.18
NIFTY BANK,27-FEB-2018,30.9,2.97,0.18
NIFTY BANK,28-FEB-2018,30.56,2.94,0.18
NIFTY BANK,01-MAR-2018,30.31,2.92,0.38
NIFTY BANK,05-MAR-2018,30.21,2.91,0.38
NIFTY BANK,06-MAR-2018,29.76,2.86,0.39
NIFTY BANK,07-MAR-2018,29.38,2.83,0.6
NIFTY BANK,08-MAR-2018,29.79,2.87,0.59
NIFTY BANK,09-MAR-2018,29.57,2.84,0.6
NIFTY BANK,12-MAR-2018,30.02,2.89,0.59
NIFTY BANK,13-MAR-2018,30.11,2.9,0.59
NIFTY BANK,14-MAR-2018,30.25,2.91,0.59
NIFTY BANK,15-MAR-2018,30.18,2.9,0.59
NIFTY BANK,16-MAR-2018,29.81,2.87,0.59
NIFTY BANK,19-MAR-2018,29.56,2.84,0.6
NIFTY BANK,20-MAR-2018,29.47,2.83,0.6
NIFTY BANK,21-MAR-2018,29.58,2.84,0.6
NIFTY BANK,22-MAR-2018,29.44,2.83,0.6
NIFTY BANK,23-MAR-2018,28.86,2.77,0.61
NIFTY BANK,26-MAR-2018,29.56,2.84,0.6
NIFTY BANK,27-MAR-2018,29.79,2.86,0.6
