Index Name ,Date ,P/E ,P/B ,Div Yield% 
NIFTY SMALLCAP 50,01-JAN-2024,28.98,3.69,1.14
NIFTY SMALLCAP 50,02-JAN-2024,28.91,3.68,1.15
NIFTY SMALLCAP 50,03-JAN-2024,28.92,3.68,1.15
NIFTY SMALLCAP 50,04-JAN-2024,29.21,3.72,1.13
NIFTY SMALLCAP 50,05-JAN-2024,29.46,3.75,1.12
NIFTY SMALLCAP 50,08-JAN-2024,29.33,3.74,1.13
NIFTY SMALLCAP 50,09-JAN-2024,29.45,3.75,1.12
NIFTY SMALLCAP 50,10-JAN-2024,29.39,3.74,1.13
NIFTY SMALLCAP 50,11-JAN-2024,29.54,3.76,1.12
NIFTY SMALLCAP 50,12-JAN-2024,29.77,3.79,1.11
NIFTY SMALLCAP 50,15-JAN-2024,29.77,3.79,1.11
NIFTY SMALLCAP 50,16-JAN-2024,29.54,3.76,1.12
NIFTY SMALLCAP 50,17-JAN-2024,29.06,3.7,1.14
NIFTY SMALLCAP 50,18-JAN-2024,28.98,3.7,1.14
NIFTY SMALLCAP 50,19-JAN-2024,29.21,3.72,1.13
NIFTY SMALLCAP 50,20-JAN-2024,29.26,3.73,1.13
NIFTY SMALLCAP 50,23-JAN-2024,28.41,3.62,1.18
NIFTY SMALLCAP 50,24-JAN-2024,28.72,3.67,1.15
NIFTY SMALLCAP 50,25-JAN-2024,28.53,3.68,1.13
NIFTY SMALLCAP 50,29-JAN-2024,28.63,3.72,1.12
NIFTY SMALLCAP 50,30-JAN-2024,28.7,3.73,1.11
NIFTY SMALLCAP 50,31-JAN-2024,29.3,3.82,1.09
NIFTY SMALLCAP 50,01-FEB-2024,29.35,3.83,1.15
NIFTY SMALLCAP 50,02-FEB-2024,29.39,3.87,1.15
NIFTY SMALLCAP 50,05-FEB-2024,29.58,3.88,1.17
NIFTY SMALLCAP 50,06-FEB-2024,29.72,3.92,1.16
NIFTY SMALLCAP 50,07-FEB-2024,29.95,3.95,1.14
NIFTY SMALLCAP 50,08-FEB-2024,29.69,3.92,1.15
NIFTY SMALLCAP 50,09-FEB-2024,29.34,3.88,1.17
NIFTY SMALLCAP 50,12-FEB-2024,28.27,3.74,1.21
NIFTY SMALLCAP 50,13-FEB-2024,28.55,3.76,0.9
NIFTY SMALLCAP 50,14-FEB-2024,28.95,3.81,0.88
NIFTY SMALLCAP 50,15-FEB-2024,29.37,3.86,0.85
NIFTY SMALLCAP 50,16-FEB-2024,29.95,3.87,0.86
NIFTY SMALLCAP 50,19-FEB-2024,29.98,3.88,0.85
NIFTY SMALLCAP 50,20-FEB-2024,29.83,3.86,0.86
NIFTY SMALLCAP 50,21-FEB-2024,29.57,3.82,0.87
NIFTY SMALLCAP 50,22-FEB-2024,29.82,3.86,0.86
NIFTY SMALLCAP 50,23-FEB-2024,29.87,3.86,0.89
NIFTY SMALLCAP 50,26-FEB-2024,29.73,3.84,0.84
NIFTY SMALLCAP 50,27-FEB-2024,29.69,3.84,0.84
NIFTY SMALLCAP 50,28-FEB-2024,29.08,3.76,0.86
NIFTY SMALLCAP 50,29-FEB-2024,29.22,3.78,0.86
NIFTY SMALLCAP 50,01-MAR-2024,29.33,3.79,0.85
NIFTY SMALLCAP 50,02-MAR-2024,29.56,3.82,0.85
NIFTY SMALLCAP 50,04-MAR-2024,29.46,3.81,0.85
NIFTY SMALLCAP 50,05-MAR-2024,29.14,3.77,0.86
NIFTY SMALLCAP 50,06-MAR-2024,28.53,3.69,0.88
NIFTY SMALLCAP 50,07-MAR-2024,28.8,3.72,0.87
NIFTY SMALLCAP 50,11-MAR-2024,28.22,3.65,0.89
NIFTY SMALLCAP 50,12-MAR-2024,27.76,3.59,0.9
NIFTY SMALLCAP 50,13-MAR-2024,26.3,3.4,0.95
