Index Name ,Date ,P/E ,P/B ,Div Yield% 
NIFTY 50,01-JAN-2019,26.28,3.4,1.24
NIFTY 50,02-JAN-2019,26,3.36,1.25
NIFTY 50,03-JAN-2019,25.71,3.32,1.26
NIFTY 50,04-JAN-2019,25.84,3.34,1.26
NIFTY 50,07-JAN-2019,25.95,3.36,1.25
NIFTY 50,08-JAN-2019,26.02,3.36,1.25
NIFTY 50,09-JAN-2019,26.15,3.38,1.24
NIFTY 50,10-JAN-2019,26.07,3.37,1.25
NIFTY 50,11-JAN-2019,26,3.36,1.25
NIFTY 50,14-JAN-2019,25.8,3.34,1.26
NIFTY 50,15-JAN-2019,26.16,3.39,1.24
NIFTY 50,16-JAN-2019,26.17,3.39,1.24
NIFTY 50,17-JAN-2019,26.21,3.4,1.24
NIFTY 50,18-JAN-2019,26.19,3.4,1.24
NIFTY 50,21-JAN-2019,26.29,3.41,1.23
NIFTY 50,22-JAN-2019,26.54,3.4,1.24
NIFTY 50,23-JAN-2019,26.32,3.37,1.25
NIFTY 50,24-JAN-2019,26.31,3.38,1.24
NIFTY 50,25-JAN-2019,26.14,3.36,1.25
NIFTY 50,28-JAN-2019,25.85,3.32,1.27
NIFTY 50,29-JAN-2019,25.84,3.32,1.27
NIFTY 50,30-JAN-2019,25.84,3.32,1.27
NIFTY 50,31-JAN-2019,26.26,3.37,1.25
NIFTY 50,01-FEB-2019,26.4,3.39,1.24
NIFTY 50,04-FEB-2019,27.02,3.4,1.24
NIFTY 50,05-FEB-2019,27.07,3.41,1.23
NIFTY 50,06-FEB-2019,27.39,3.45,1.22
NIFTY 50,07-FEB-2019,27.41,3.45,1.22
NIFTY 50,08-FEB-2019,27.1,3.41,1.23
NIFTY 50,11-FEB-2019,26.96,3.39,1.24
NIFTY 50,12-FEB-2019,26.84,3.37,1.25
NIFTY 50,13-FEB-2019,26.6,3.36,1.25
NIFTY 50,14-FEB-2019,26.58,3.35,1.26
NIFTY 50,15-FEB-2019,26.53,3.34,1.26
NIFTY 50,18-FEB-2019,26.32,3.31,1.27
NIFTY 50,19-FEB-2019,26.23,3.3,1.27
NIFTY 50,20-FEB-2019,26.5,3.34,1.26
NIFTY 50,21-FEB-2019,26.31,3.36,1.25
NIFTY 50,22-FEB-2019,26.32,3.41,1.25
NIFTY 50,25-FEB-2019,26.53,3.43,1.24
NIFTY 50,26-FEB-2019,26.43,3.42,1.25
NIFTY 50,27-FEB-2019,26.36,3.41,1.25
NIFTY 50,28-FEB-2019,26.32,3.41,1.25
NIFTY 50,01-MAR-2019,26.49,3.43,1.24
NIFTY 50,05-MAR-2019,26.93,3.47,1.23
NIFTY 50,06-MAR-2019,27.09,3.49,1.22
NIFTY 50,07-MAR-2019,27.11,3.49,1.22
NIFTY 50,08-MAR-2019,27.05,3.48,1.22
NIFTY 50,11-MAR-2019,27.38,3.52,1.21
NIFTY 50,12-MAR-2019,27.7,3.57,1.19
NIFTY 50,13-MAR-2019,27.8,3.58,1.19
NIFTY 50,14-MAR-2019,27.81,3.58,1.19
NIFTY 50,15-MAR-2019,28.01,3.61,1.18
NIFTY 50,18-MAR-2019,28.1,3.62,1.18
NIFTY 50,19-MAR-2019,28.27,3.64,1.17
NIFTY 50,20-MAR-2019,28.24,3.64,1.17
NIFTY 50,22-MAR-2019,28.08,3.62,1.18
NIFTY 50,25-MAR-2019,27.83,3.58,1.19
NIFTY 50,26-MAR-2019,28.15,3.62,1.18
NIFTY 50,27-MAR-2019,28.05,3.61,1.18
NIFTY 50,28-MAR-2019,28.36,3.65,1.17
NIFTY 50,29-MAR-2019,29.01,3.71,1.13
NIFTY 50,01-APR-2019,29.13,3.72,1.13
NIFTY 50,02-APR-2019,29.24,3.74,1.12
NIFTY 50,03-APR-2019,29.06,3.72,1.13
NIFTY 50,04-APR-2019,28.95,3.7,1.14
NIFTY 50,05-APR-2019,29.12,3.72,1.13
NIFTY 50,08-APR-2019,28.96,3.7,1.14
NIFTY 50,09-APR-2019,29.13,3.72,1.13
NIFTY 50,10-APR-2019,28.91,3.7,1.14
NIFTY 50,11-APR-2019,28.94,3.7,1.14
NIFTY 50,12-APR-2019,29.06,3.72,1.13
NIFTY 50,15-APR-2019,29.18,3.73,1.13
NIFTY 50,16-APR-2019,29.42,3.76,1.12
NIFTY 50,18-APR-2019,29.33,3.75,1.12
NIFTY 50,22-APR-2019,28.94,3.7,1.14
NIFTY 50,23-APR-2019,28.94,3.7,1.14
NIFTY 50,24-APR-2019,29.27,3.75,1.12
NIFTY 50,25-APR-2019,29.06,3.72,1.13
NIFTY 50,26-APR-2019,29.34,3.76,1.12
NIFTY 50,30-APR-2019,29.33,3.76,1.12
NIFTY 50,02-MAY-2019,29.27,3.75,1.12
NIFTY 50,03-MAY-2019,29.24,3.74,1.12
NIFTY 50,06-MAY-2019,28.95,3.71,1.13
NIFTY 50,07-MAY-2019,28.73,3.68,1.14
NIFTY 50,08-MAY-2019,28.38,3.63,1.16
NIFTY 50,09-MAY-2019,28.24,3.61,1.16
NIFTY 50,10-MAY-2019,28.14,3.61,1.17
NIFTY 50,13-MAY-2019,27.8,3.56,1.18
NIFTY 50,14-MAY-2019,27.98,3.59,1.17
NIFTY 50,15-MAY-2019,27.82,3.57,1.18
NIFTY 50,16-MAY-2019,28.07,3.6,1.17
NIFTY 50,17-MAY-2019,28.44,3.65,1.15
NIFTY 50,20-MAY-2019,29.48,3.78,1.11
NIFTY 50,21-MAY-2019,29.18,3.74,1.12
NIFTY 50,22-MAY-2019,29.22,3.75,1.12
NIFTY 50,23-MAY-2019,29.02,3.73,1.13
NIFTY 50,24-MAY-2019,29.44,3.79,1.11
NIFTY 50,27-MAY-2019,29.68,3.81,1.22
NIFTY 50,28-MAY-2019,29.69,3.81,1.22
NIFTY 50,29-MAY-2019,29.44,3.79,1.23
NIFTY 50,30-MAY-2019,29.65,3.82,1.22
NIFTY 50,31-MAY-2019,29.49,3.81,1.22
NIFTY 50,03-JUN-2019,29.9,3.86,1.2
NIFTY 50,04-JUN-2019,29.73,3.84,1.21
NIFTY 50,06-JUN-2019,29.29,3.79,1.23
NIFTY 50,07-JUN-2019,29.36,3.79,1.23
NIFTY 50,10-JUN-2019,29.49,3.81,1.22
NIFTY 50,11-JUN-2019,29.59,3.82,1.22
NIFTY 50,12-JUN-2019,29.45,3.81,1.22
NIFTY 50,13-JUN-2019,29.46,3.81,1.22
NIFTY 50,14-JUN-2019,29.24,3.77,1.23
NIFTY 50,17-JUN-2019,28.87,3.73,1.25
NIFTY 50,18-JUN-2019,28.91,3.73,1.25
NIFTY 50,19-JUN-2019,28.91,3.73,1.25
NIFTY 50,20-JUN-2019,29.26,3.78,1.23
NIFTY 50,21-JUN-2019,28.99,3.74,1.24
NIFTY 50,24-JUN-2019,28.93,3.74,1.25
NIFTY 50,25-JUN-2019,29.17,3.77,1.24
NIFTY 50,26-JUN-2019,29.09,3.78,1.23
NIFTY 50,27-JUN-2019,29.07,3.78,1.23
NIFTY 50,28-JUN-2019,28.98,3.71,1.24
NIFTY 50,01-JUL-2019,29.17,3.73,1.23
NIFTY 50,02-JUL-2019,29.28,3.75,1.23
NIFTY 50,02-JUL-2019,29.28,3.75,1.23
NIFTY 50,03-JUL-2019,29.3,3.75,1.23
NIFTY 50,04-JUL-2019,29.37,3.76,1.23
NIFTY 50,05-JUL-2019,29.04,3.72,1.24
NIFTY 50,08-JUL-2019,28.42,3.64,1.27
NIFTY 50,09-JUL-2019,28.41,3.64,1.27
NIFTY 50,10-JUL-2019,28.2,3.62,1.27
NIFTY 50,11-JUL-2019,28.4,3.64,1.26
NIFTY 50,12-JUL-2019,28.33,3.61,1.29
NIFTY 50,15-JUL-2019,28.33,3.62,1.29
NIFTY 50,16-JUL-2019,28.51,3.64,1.28
NIFTY 50,17-JUL-2019,28.58,3.65,1.28
NIFTY 50,18-JUL-2019,28.35,3.62,1.29
NIFTY 50,19-JUL-2019,27.92,3.57,1.31
NIFTY 50,22-JUL-2019,27.81,3.55,1.31
NIFTY 50,23-JUL-2019,27.77,3.55,1.31
NIFTY 50,24-JUL-2019,27.62,3.53,1.32
NIFTY 50,25-JUL-2019,27.57,3.52,1.32
NIFTY 50,26-JUL-2019,27.73,3.53,1.32
NIFTY 50,29-JUL-2019,27.6,3.5,1.33
NIFTY 50,30-JUL-2019,27.34,3.47,1.34
NIFTY 50,31-JUL-2019,27.42,3.45,1.33
NIFTY 50,01-AUG-2019,27.05,3.41,1.35
NIFTY 50,02-AUG-2019,27.09,3.42,1.34
NIFTY 50,05-AUG-2019,26.76,3.37,1.36
NIFTY 50,06-AUG-2019,26.97,3.4,1.35
NIFTY 50,07-AUG-2019,26.74,3.37,1.36
NIFTY 50,08-AUG-2019,27.2,3.43,1.34
NIFTY 50,09-AUG-2019,27.41,3.45,1.33
NIFTY 50,13-AUG-2019,27.03,3.39,1.35
NIFTY 50,14-AUG-2019,27.24,3.43,1.34
NIFTY 50,16-AUG-2019,27.33,3.43,1.34
NIFTY 50,19-AUG-2019,27.35,3.43,1.34
NIFTY 50,20-AUG-2019,27.26,3.42,1.34
NIFTY 50,21-AUG-2019,27.01,3.39,1.35
NIFTY 50,22-AUG-2019,26.57,3.34,1.38
NIFTY 50,23-AUG-2019,26.79,3.36,1.36
NIFTY 50,26-AUG-2019,27.36,3.43,1.34
NIFTY 50,27-AUG-2019,27.47,3.45,1.33
NIFTY 50,28-AUG-2019,27.33,3.43,1.34
NIFTY 50,29-AUG-2019,27.09,3.4,1.35
NIFTY 50,30-AUG-2019,27.27,3.35,1.39
NIFTY 50,03-SEP-2019,26.54,3.28,1.42
NIFTY 50,04-SEP-2019,26.61,3.29,1.42
NIFTY 50,05-SEP-2019,26.67,3.29,1.41
NIFTY 50,06-SEP-2019,26.91,3.32,1.4
NIFTY 50,09-SEP-2019,27.05,3.34,1.39
NIFTY 50,11-SEP-2019,27.13,3.35,1.39
NIFTY 50,12-SEP-2019,27,3.34,1.4
NIFTY 50,13-SEP-2019,27.23,3.36,1.39
NIFTY 50,16-SEP-2019,27.06,3.34,1.39
NIFTY 50,17-SEP-2019,26.6,3.29,1.42
NIFTY 50,18-SEP-2019,26.66,3.29,1.42
NIFTY 50,19-SEP-2019,26.32,3.25,1.43
NIFTY 50,20-SEP-2019,27.72,3.42,1.36
NIFTY 50,23-SEP-2019,28.52,3.52,1.32
NIFTY 50,24-SEP-2019,28.49,3.52,1.32
NIFTY 50,25-SEP-2019,25.92,3.47,1.34
NIFTY 50,26-SEP-2019,26.22,3.51,1.33
NIFTY 50,27-SEP-2019,26.52,3.55,1.3
NIFTY 50,30-SEP-2019,26.44,3.53,1.31
NIFTY 50,01-OCT-2019,26.17,3.5,1.32
NIFTY 50,03-OCT-2019,26.07,3.48,1.32
NIFTY 50,04-OCT-2019,25.75,3.44,1.34
NIFTY 50,07-OCT-2019,25.64,3.43,1.35
NIFTY 50,09-OCT-2019,26.13,3.49,1.32
NIFTY 50,10-OCT-2019,25.95,3.47,1.33
NIFTY 50,11-OCT-2019,26.11,3.49,1.32
NIFTY 50,14-OCT-2019,26.2,3.5,1.32
NIFTY 50,15-OCT-2019,26.4,3.53,1.31
NIFTY 50,16-OCT-2019,26.48,3.54,1.3
NIFTY 50,17-OCT-2019,26.76,3.58,1.29
NIFTY 50,18-OCT-2019,26.94,3.6,1.28
NIFTY 50,22-OCT-2019,26.71,3.58,1.29
NIFTY 50,23-OCT-2019,26.75,3.58,1.29
NIFTY 50,24-OCT-2019,26.7,3.58,1.29
NIFTY 50,25-OCT-2019,26.7,3.58,1.29
NIFTY 50,27-OCT-2019,26.8,3.59,1.29
NIFTY 50,29-OCT-2019,27.17,3.64,1.27
NIFTY 50,30-OCT-2019,27.3,3.66,1.26
NIFTY 50,31-OCT-2019,27.38,3.67,1.26
NIFTY 50,01-NOV-2019,27.47,3.67,1.26
NIFTY 50,04-NOV-2019,27.59,3.69,1.25
NIFTY 50,05-NOV-2019,27.59,3.68,1.25
NIFTY 50,06-NOV-2019,27.71,3.7,1.25
NIFTY 50,07-NOV-2019,27.75,3.71,1.24
NIFTY 50,08-NOV-2019,27.51,3.68,1.25
NIFTY 50,11-NOV-2019,27.52,3.68,1.25
NIFTY 50,13-NOV-2019,27.31,3.66,1.26
NIFTY 50,14-NOV-2019,27.38,3.67,1.26
NIFTY 50,15-NOV-2019,27.32,3.67,1.26
NIFTY 50,18-NOV-2019,27.29,3.67,1.26
NIFTY 50,19-NOV-2019,27.31,3.69,1.25
NIFTY 50,20-NOV-2019,27.23,3.71,1.24
NIFTY 50,21-NOV-2019,27.89,3.7,1.25
NIFTY 50,22-NOV-2019,27.77,3.68,1.25
NIFTY 50,25-NOV-2019,28.14,3.73,1.24
NIFTY 50,26-NOV-2019,28.05,3.72,1.24
NIFTY 50,27-NOV-2019,28.2,3.74,1.23
NIFTY 50,28-NOV-2019,28.32,3.75,1.23
NIFTY 50,29-NOV-2019,28.1,3.72,1.24
NIFTY 50,02-DEC-2019,28.08,3.72,1.24
NIFTY 50,03-DEC-2019,27.95,3.7,1.25
NIFTY 50,04-DEC-2019,28.07,3.72,1.24
NIFTY 50,05-DEC-2019,28.01,3.71,1.24
NIFTY 50,06-DEC-2019,27.78,3.68,1.25
NIFTY 50,09-DEC-2019,27.82,3.69,1.25
NIFTY 50,10-DEC-2019,27.63,3.66,1.26
NIFTY 50,11-DEC-2019,27.76,3.68,1.25
NIFTY 50,12-DEC-2019,27.9,3.7,1.25
NIFTY 50,13-DEC-2019,28.17,3.73,1.24
NIFTY 50,16-DEC-2019,28.09,3.72,1.24
NIFTY 50,17-DEC-2019,28.35,3.76,1.23
NIFTY 50,18-DEC-2019,28.48,3.77,1.22
NIFTY 50,19-DEC-2019,28.57,3.79,1.22
NIFTY 50,20-DEC-2019,28.6,3.79,1.22
NIFTY 50,23-DEC-2019,28.58,3.79,1.22
NIFTY 50,24-DEC-2019,28.47,3.77,1.22
NIFTY 50,26-DEC-2019,28.26,3.74,1.23
NIFTY 50,27-DEC-2019,28.48,3.78,1.23
NIFTY 50,30-DEC-2019,28.5,3.78,1.23
NIFTY 50,31-DEC-2019,28.3,3.75,1.24
