Index Name ,Date ,P/E ,P/B ,Div Yield% 
NIFTY NEXT 50,01-JAN-2025,24.99,3.8,1.14
NIFTY NEXT 50,02-JAN-2025,25.31,3.85,1.12
NIFTY NEXT 50,03-JAN-2025,25.34,3.85,1.12
NIFTY NEXT 50,06-JAN-2025,24.54,3.73,1.16
NIFTY NEXT 50,07-JAN-2025,24.52,3.72,1.16
NIFTY NEXT 50,08-JAN-2025,24.32,3.7,1.17
NIFTY NEXT 50,09-JAN-2025,24.01,3.65,1.18
NIFTY NEXT 50,10-JAN-2025,23.53,3.58,1.21
NIFTY NEXT 50,13-JAN-2025,22.52,3.42,1.26
NIFTY NEXT 50,14-JAN-2025,23.1,3.51,1.23
NIFTY NEXT 50,15-JAN-2025,23.31,3.54,1.22
NIFTY NEXT 50,16-JAN-2025,23.64,3.59,1.2
NIFTY NEXT 50,17-JAN-2025,23.82,3.62,1.19
NIFTY NEXT 50,20-JAN-2025,23.85,3.62,1.19
NIFTY NEXT 50,21-JAN-2025,23.23,3.53,1.22
NIFTY NEXT 50,22-JAN-2025,23.04,3.5,1.24
NIFTY NEXT 50,23-JAN-2025,23.27,3.53,1.22
NIFTY NEXT 50,24-JAN-2025,22.9,3.47,1.24
NIFTY NEXT 50,27-JAN-2025,22.23,3.38,1.28
NIFTY NEXT 50,28-JAN-2025,22.31,3.39,1.28
NIFTY NEXT 50,29-JAN-2025,23.11,3.45,1.25
NIFTY NEXT 50,30-JAN-2025,23.1,3.46,1.25
NIFTY NEXT 50,31-JAN-2025,23.34,3.51,1.24
NIFTY NEXT 50,01-FEB-2025,23.47,3.53,1.23
NIFTY NEXT 50,03-FEB-2025,22.75,3.48,1.26
NIFTY NEXT 50,04-FEB-2025,23.07,3.54,1.24
NIFTY NEXT 50,05-FEB-2025,23.19,3.56,1.23
NIFTY NEXT 50,06-FEB-2025,23,3.53,1.18
NIFTY NEXT 50,07-FEB-2025,22.95,3.53,1.26
NIFTY NEXT 50,10-FEB-2025,22.53,3.47,1.28
NIFTY NEXT 50,11-FEB-2025,21.99,3.38,1.31
NIFTY NEXT 50,12-FEB-2025,21.99,3.38,1.3
NIFTY NEXT 50,13-FEB-2025,22.03,3.39,1.32
NIFTY NEXT 50,14-FEB-2025,21.38,3.31,1.37
NIFTY NEXT 50,17-FEB-2025,21.34,3.3,1.38
NIFTY NEXT 50,18-FEB-2025,21.31,3.3,1.4
NIFTY NEXT 50,19-FEB-2025,21.49,3.34,1.38
NIFTY NEXT 50,20-FEB-2025,21.8,3.39,1.32
NIFTY NEXT 50,21-FEB-2025,21.6,3.36,1.33
NIFTY NEXT 50,24-FEB-2025,21.34,3.32,1.32
NIFTY NEXT 50,25-FEB-2025,21.18,3.3,1.33
NIFTY NEXT 50,27-FEB-2025,20.98,3.26,1.34
NIFTY NEXT 50,28-FEB-2025,20.37,3.17,1.41
NIFTY NEXT 50,03-MAR-2025,20.58,3.2,1.39
NIFTY NEXT 50,04-MAR-2025,20.69,3.22,1.38
NIFTY NEXT 50,05-MAR-2025,21.22,3.3,1.35
NIFTY NEXT 50,06-MAR-2025,21.46,3.34,1.33
NIFTY NEXT 50,07-MAR-2025,21.37,3.33,1.34
NIFTY NEXT 50,10-MAR-2025,21.05,3.28,1.36
NIFTY NEXT 50,11-MAR-2025,21.16,3.29,1.35
NIFTY NEXT 50,12-MAR-2025,21.16,3.29,1.35
NIFTY NEXT 50,13-MAR-2025,21.05,3.28,1.36
NIFTY NEXT 50,17-MAR-2025,21.21,3.3,1.35
NIFTY NEXT 50,18-MAR-2025,21.77,3.39,1.32
NIFTY NEXT 50,19-MAR-2025,22.12,3.44,1.31
NIFTY NEXT 50,20-MAR-2025,22.24,3.44,1.3
NIFTY NEXT 50,21-MAR-2025,22.44,3.47,1.3
NIFTY NEXT 50,24-MAR-2025,22.72,3.51,1.26
NIFTY NEXT 50,25-MAR-2025,22.38,3.46,1.28
NIFTY NEXT 50,26-MAR-2025,22.3,3.45,1.32
NIFTY NEXT 50,27-MAR-2025,22.65,3.5,1.3
NIFTY NEXT 50,28-MAR-2025,21.48,3.94,1.44
NIFTY NEXT 50,01-APR-2025,21.26,3.9,1.46
NIFTY NEXT 50,02-APR-2025,21.5,3.95,1.44
NIFTY NEXT 50,03-APR-2025,21.5,3.95,1.44
NIFTY NEXT 50,04-APR-2025,20.95,3.84,1.48
NIFTY NEXT 50,07-APR-2025,20.29,3.72,1.53
NIFTY NEXT 50,08-APR-2025,20.72,3.8,1.5
