Index Name ,Date ,P/E ,P/B ,Div Yield% 
NIFTY SMALLCAP 50,01-JAN-2019,55.84,1.42,0.97
NIFTY SMALLCAP 50,02-JAN-2019,55.2,1.41,0.98
NIFTY SMALLCAP 50,03-JAN-2019,54.69,1.39,0.99
NIFTY SMALLCAP 50,04-JAN-2019,55.09,1.41,0.99
NIFTY SMALLCAP 50,07-JAN-2019,55.12,1.41,0.98
NIFTY SMALLCAP 50,08-JAN-2019,55.28,1.41,0.98
NIFTY SMALLCAP 50,09-JAN-2019,55.14,1.41,0.98
NIFTY SMALLCAP 50,10-JAN-2019,55.44,1.41,0.98
NIFTY SMALLCAP 50,11-JAN-2019,55.29,1.41,0.98
NIFTY SMALLCAP 50,14-JAN-2019,55.15,1.41,0.98
NIFTY SMALLCAP 50,15-JAN-2019,55.71,1.42,0.97
NIFTY SMALLCAP 50,16-JAN-2019,55.54,1.42,0.97
NIFTY SMALLCAP 50,17-JAN-2019,55.32,1.42,0.98
NIFTY SMALLCAP 50,18-JAN-2019,54.67,1.4,0.99
NIFTY SMALLCAP 50,21-JAN-2019,53.28,1.41,0.98
NIFTY SMALLCAP 50,22-JAN-2019,53.17,1.41,0.98
NIFTY SMALLCAP 50,23-JAN-2019,52.89,1.41,0.99
NIFTY SMALLCAP 50,24-JAN-2019,52.26,1.4,0.99
NIFTY SMALLCAP 50,25-JAN-2019,51.19,1.38,1.01
NIFTY SMALLCAP 50,28-JAN-2019,50.19,1.35,1.03
NIFTY SMALLCAP 50,29-JAN-2019,49.75,1.35,1.03
NIFTY SMALLCAP 50,30-JAN-2019,50.39,1.36,1.03
NIFTY SMALLCAP 50,31-JAN-2019,50.58,1.36,1.02
NIFTY SMALLCAP 50,01-FEB-2019,58.7,1.36,1.02
NIFTY SMALLCAP 50,04-FEB-2019,57.35,1.33,1.04
NIFTY SMALLCAP 50,05-FEB-2019,56.4,1.31,1.06
NIFTY SMALLCAP 50,06-FEB-2019,56.58,1.32,1.06
NIFTY SMALLCAP 50,07-FEB-2019,57.11,1.33,1.05
NIFTY SMALLCAP 50,08-FEB-2019,55.74,1.31,1.07
NIFTY SMALLCAP 50,11-FEB-2019,54.84,1.28,1.08
NIFTY SMALLCAP 50,12-FEB-2019,55,1.28,1.09
NIFTY SMALLCAP 50,13-FEB-2019,54.44,1.27,1.1
NIFTY SMALLCAP 50,14-FEB-2019,55.09,1.28,1.08
NIFTY SMALLCAP 50,15-FEB-2019,54.35,1.27,1.1
NIFTY SMALLCAP 50,18-FEB-2019,53.85,1.25,1.11
NIFTY SMALLCAP 50,19-FEB-2019,53.43,1.26,1.11
NIFTY SMALLCAP 50,20-FEB-2019,59.25,1.27,1.09
NIFTY SMALLCAP 50,21-FEB-2019,60.18,1.29,1.08
NIFTY SMALLCAP 50,22-FEB-2019,61,1.34,1.06
NIFTY SMALLCAP 50,25-FEB-2019,61.49,1.35,1.05
NIFTY SMALLCAP 50,26-FEB-2019,61.96,1.34,1.06
NIFTY SMALLCAP 50,27-FEB-2019,62.1,1.34,1.06
NIFTY SMALLCAP 50,28-FEB-2019,60.87,1.35,1.05
NIFTY SMALLCAP 50,01-MAR-2019,62.71,1.39,1.02
NIFTY SMALLCAP 50,05-MAR-2019,65.44,1.45,0.98
NIFTY SMALLCAP 50,06-MAR-2019,65.19,1.46,0.97
NIFTY SMALLCAP 50,07-MAR-2019,64.87,1.45,0.98
NIFTY SMALLCAP 50,08-MAR-2019,64.67,1.45,0.98
NIFTY SMALLCAP 50,11-MAR-2019,66.37,1.48,0.96
NIFTY SMALLCAP 50,12-MAR-2019,67.3,1.5,0.94
NIFTY SMALLCAP 50,13-MAR-2019,67.08,1.5,0.95
NIFTY SMALLCAP 50,14-MAR-2019,67.1,1.5,0.95
NIFTY SMALLCAP 50,15-MAR-2019,67.04,1.5,0.95
NIFTY SMALLCAP 50,18-MAR-2019,67.15,1.5,0.95
NIFTY SMALLCAP 50,19-MAR-2019,67.91,1.52,0.94
NIFTY SMALLCAP 50,20-MAR-2019,67.61,1.51,0.94
NIFTY SMALLCAP 50,22-MAR-2019,66.94,1.5,0.95
NIFTY SMALLCAP 50,25-MAR-2019,65.83,1.47,0.97
NIFTY SMALLCAP 50,26-MAR-2019,66.66,1.49,0.95
NIFTY SMALLCAP 50,27-MAR-2019,67.46,1.51,0.94
NIFTY SMALLCAP 50,28-MAR-2019,68.14,1.52,0.93
NIFTY SMALLCAP 50,29-MAR-2019,23.09,1.82,0.92
NIFTY SMALLCAP 50,01-APR-2019,23.32,1.84,0.91
NIFTY SMALLCAP 50,02-APR-2019,23.22,1.83,0.91
NIFTY SMALLCAP 50,03-APR-2019,22.95,1.81,0.92
NIFTY SMALLCAP 50,04-APR-2019,22.87,1.8,0.92
NIFTY SMALLCAP 50,05-APR-2019,23.07,1.82,0.92
NIFTY SMALLCAP 50,08-APR-2019,22.94,1.81,0.92
NIFTY SMALLCAP 50,09-APR-2019,22.97,1.81,0.92
NIFTY SMALLCAP 50,10-APR-2019,23,1.82,0.92
NIFTY SMALLCAP 50,11-APR-2019,22.97,1.82,0.92
NIFTY SMALLCAP 50,12-APR-2019,23.15,1.83,0.91
NIFTY SMALLCAP 50,15-APR-2019,23.29,1.84,0.91
NIFTY SMALLCAP 50,16-APR-2019,23.28,1.84,0.91
NIFTY SMALLCAP 50,18-APR-2019,22.91,1.81,0.92
NIFTY SMALLCAP 50,22-APR-2019,22.54,1.78,0.94
NIFTY SMALLCAP 50,23-APR-2019,22.42,1.77,0.94
NIFTY SMALLCAP 50,24-APR-2019,22.64,1.79,0.93
NIFTY SMALLCAP 50,25-APR-2019,22.61,1.79,0.93
NIFTY SMALLCAP 50,26-APR-2019,22.58,1.79,0.93
NIFTY SMALLCAP 50,30-APR-2019,22.22,1.76,0.96
NIFTY SMALLCAP 50,02-MAY-2019,21.21,1.77,0.97
NIFTY SMALLCAP 50,03-MAY-2019,21.19,1.77,0.97
NIFTY SMALLCAP 50,06-MAY-2019,20.91,1.75,0.98
NIFTY SMALLCAP 50,07-MAY-2019,20.78,1.73,0.99
NIFTY SMALLCAP 50,08-MAY-2019,20.52,1.71,1
NIFTY SMALLCAP 50,09-MAY-2019,20.39,1.71,1
NIFTY SMALLCAP 50,10-MAY-2019,20.46,1.72,1
