Index Name ,Date ,P/E ,P/B ,Div Yield% 
NIFTY IT,03-JAN-2022,39.33,12.06,1.33
NIFTY IT,04-JAN-2022,39.58,12.14,1.32
NIFTY IT,05-JAN-2022,38.82,11.9,1.35
NIFTY IT,06-JAN-2022,38.21,11.72,1.37
NIFTY IT,07-JAN-2022,38.34,11.76,1.36
NIFTY IT,10-JAN-2022,38.42,11.78,1.36
NIFTY IT,11-JAN-2022,38.81,11.9,1.35
NIFTY IT,12-JAN-2022,38.81,11.9,1.35
NIFTY IT,13-JAN-2022,38.81,11.9,1.35
NIFTY IT,14-JAN-2022,38.44,11.97,1.3
NIFTY IT,17-JAN-2022,38.32,11.96,1.3
NIFTY IT,18-JAN-2022,37.81,11.74,1.32
NIFTY IT,19-JAN-2022,37.01,11.49,1.4
NIFTY IT,20-JAN-2022,36.36,11.3,1.5
NIFTY IT,21-JAN-2022,35.7,11.11,1.51
NIFTY IT,24-JAN-2022,34.48,10.73,1.55
NIFTY IT,25-JAN-2022,34.34,10.7,1.56
NIFTY IT,27-JAN-2022,33.12,10.32,1.61
NIFTY IT,28-JAN-2022,33.49,10.44,1.6
NIFTY IT,31-JAN-2022,34.38,10.74,1.55
NIFTY IT,01-FEB-2022,34.92,10.9,1.53
NIFTY IT,02-FEB-2022,35.33,11.03,1.51
NIFTY IT,03-FEB-2022,34.55,10.81,1.54
NIFTY IT,04-FEB-2022,34.57,10.81,1.54
NIFTY IT,07-FEB-2022,34.12,10.67,1.57
NIFTY IT,08-FEB-2022,34.02,10.64,1.57
NIFTY IT,09-FEB-2022,34.47,10.78,1.55
NIFTY IT,10-FEB-2022,34.83,10.9,1.54
NIFTY IT,11-FEB-2022,33.88,10.6,1.58
NIFTY IT,14-FEB-2022,33.39,10.44,1.6
NIFTY IT,15-FEB-2022,34.4,10.76,1.55
NIFTY IT,16-FEB-2022,34.29,10.73,1.56
NIFTY IT,17-FEB-2022,34.13,10.68,1.57
NIFTY IT,18-FEB-2022,33.98,10.63,1.57
NIFTY IT,21-FEB-2022,33.97,10.63,1.57
NIFTY IT,22-FEB-2022,33.63,10.52,1.59
NIFTY IT,23-FEB-2022,33.62,10.52,1.59
NIFTY IT,24-FEB-2022,32.07,10.03,1.67
NIFTY IT,25-FEB-2022,32.99,10.32,1.62
NIFTY IT,28-FEB-2022,33.35,10.43,1.6
NIFTY IT,02-MAR-2022,33.23,10.4,1.61
NIFTY IT,03-MAR-2022,33.63,10.52,1.59
NIFTY IT,04-MAR-2022,33.68,10.54,1.59
NIFTY IT,07-MAR-2022,33.64,10.52,1.59
NIFTY IT,08-MAR-2022,34.54,10.81,1.55
NIFTY IT,09-MAR-2022,34.92,10.93,1.53
NIFTY IT,10-MAR-2022,34.88,10.91,1.53
NIFTY IT,11-MAR-2022,34.83,10.9,1.53
NIFTY IT,14-MAR-2022,35.5,11.11,1.51
NIFTY IT,15-MAR-2022,34.59,10.82,1.55
NIFTY IT,16-MAR-2022,35.21,11.01,1.52
NIFTY IT,17-MAR-2022,35.12,10.99,1.52
NIFTY IT,21-MAR-2022,34.86,10.91,1.53
NIFTY IT,22-MAR-2022,35.54,11.12,1.5
NIFTY IT,23-MAR-2022,35.56,11.12,1.5
NIFTY IT,24-MAR-2022,35.98,11.26,1.49
NIFTY IT,25-MAR-2022,35.63,11.14,1.5
NIFTY IT,28-MAR-2022,35.5,11.11,1.51
NIFTY IT,29-MAR-2022,35.62,11.14,1.5
NIFTY IT,30-MAR-2022,35.93,11.24,1.49
NIFTY IT,31-MAR-2022,35.85,11.2,1.48
NIFTY IT,01-APR-2022,35.87,11.21,1.48
NIFTY IT,04-APR-2022,35.97,11.24,1.48
NIFTY IT,05-APR-2022,35.99,11.24,1.55
NIFTY IT,06-APR-2022,35.41,11.06,1.57
NIFTY IT,07-APR-2022,34.96,10.92,1.59
NIFTY IT,08-APR-2022,34.93,10.91,1.59
NIFTY IT,11-APR-2022,34.44,10.76,1.62
NIFTY IT,12-APR-2022,33.93,10.6,1.64
NIFTY IT,13-APR-2022,33.75,10.59,1.64
NIFTY IT,18-APR-2022,32.21,10.11,1.72
NIFTY IT,19-APR-2022,31.01,9.81,1.77
NIFTY IT,20-APR-2022,31.24,9.92,1.75
NIFTY IT,21-APR-2022,31.62,10.06,1.73
NIFTY IT,22-APR-2022,31.44,10,1.74
NIFTY IT,25-APR-2022,30.04,9.79,1.78
NIFTY IT,26-APR-2022,30.13,9.82,1.77
NIFTY IT,27-APR-2022,29.9,9.74,1.78
NIFTY IT,28-APR-2022,30.2,9.84,1.91
NIFTY IT,29-APR-2022,29.93,9.75,1.8
NIFTY IT,02-MAY-2022,29.47,9.6,1.83
NIFTY IT,04-MAY-2022,29.05,9.49,1.85
NIFTY IT,05-MAY-2022,29.65,9.69,1.81
NIFTY IT,06-MAY-2022,28.98,9.47,1.85
NIFTY IT,09-MAY-2022,28.99,9.48,1.85
NIFTY IT,10-MAY-2022,28.7,9.38,1.87
NIFTY IT,11-MAY-2022,28.35,9.27,1.89
NIFTY IT,12-MAY-2022,28.07,9.17,1.91
NIFTY IT,13-MAY-2022,27.95,9.13,1.92
NIFTY IT,16-MAY-2022,27.66,9.07,1.94
NIFTY IT,17-MAY-2022,28.15,9.32,1.88
NIFTY IT,18-MAY-2022,28.02,9.27,1.88
NIFTY IT,19-MAY-2022,26.41,8.74,2
NIFTY IT,20-MAY-2022,26.82,8.88,1.97
NIFTY IT,23-MAY-2022,27.09,8.97,1.96
NIFTY IT,24-MAY-2022,26.58,8.8,1.99
NIFTY IT,25-MAY-2022,25.68,8.5,2.13
NIFTY IT,26-MAY-2022,26.02,8.61,2.1
NIFTY IT,27-MAY-2022,26.68,8.83,2.05
NIFTY IT,30-MAY-2022,27.72,9.17,1.97
NIFTY IT,31-MAY-2022,27.65,9.17,1.99
NIFTY IT,01-JUN-2022,27.26,9.05,2.02
NIFTY IT,02-JUN-2022,27.76,9.21,1.98
NIFTY IT,03-JUN-2022,27.86,9.24,1.98
NIFTY IT,06-JUN-2022,27.78,9.22,1.98
NIFTY IT,07-JUN-2022,27.34,9.07,2.01
NIFTY IT,08-JUN-2022,27.46,9.11,2.01
NIFTY IT,09-JUN-2022,27.73,9.2,1.99
NIFTY IT,10-JUN-2022,27.12,9,2.03
NIFTY IT,13-JUN-2022,26.01,8.63,2.12
NIFTY IT,14-JUN-2022,26.04,8.64,2.12
NIFTY IT,15-JUN-2022,25.91,8.6,2.13
NIFTY IT,16-JUN-2022,25.28,8.39,2.18
NIFTY IT,17-JUN-2022,24.9,8.26,2.21
NIFTY IT,20-JUN-2022,25.12,8.34,2.19
NIFTY IT,21-JUN-2022,25.91,8.6,2.13
NIFTY IT,22-JUN-2022,25.61,8.5,2.15
NIFTY IT,23-JUN-2022,26.11,8.66,2.11
NIFTY IT,24-JUN-2022,25.88,8.59,2.13
NIFTY IT,27-JUN-2022,26.41,8.76,2.09
NIFTY IT,28-JUN-2022,26.56,8.81,2.07
NIFTY IT,29-JUN-2022,26.22,8.7,2.1
NIFTY IT,30-JUN-2022,25.39,8.19,2.22
NIFTY IT,01-JUL-2022,25.59,8.26,2.17
NIFTY IT,04-JUL-2022,25.43,8.21,2.19
NIFTY IT,05-JUL-2022,25.26,8.15,2.31
NIFTY IT,06-JUL-2022,25.54,8.24,2.29
NIFTY IT,07-JUL-2022,25.71,8.3,2.28
NIFTY IT,08-JUL-2022,25.76,7.91,2.27
NIFTY IT,11-JUL-2022,24.9,7.62,2.34
NIFTY IT,12-JUL-2022,24.61,7.53,2.37
NIFTY IT,13-JUL-2022,24.49,7.5,2.38
NIFTY IT,14-JUL-2022,24.03,7.38,2.49
NIFTY IT,15-JUL-2022,23.94,7.37,2.43
NIFTY IT,18-JUL-2022,24.7,7.6,2.35
NIFTY IT,19-JUL-2022,24.72,7.61,2.45
NIFTY IT,20-JUL-2022,25.44,7.83,2.38
NIFTY IT,21-JUL-2022,25.62,7.89,2.64
NIFTY IT,22-JUL-2022,25.64,7.84,2.65
NIFTY IT,25-JUL-2022,25.69,7.85,2.37
NIFTY IT,26-JUL-2022,24.88,7.63,2.44
NIFTY IT,27-JUL-2022,25.38,7.76,2.35
NIFTY IT,28-JUL-2022,26.1,7.98,2.28
NIFTY IT,29-JUL-2022,26.54,8.11,2.24
NIFTY IT,01-AUG-2022,26.6,8.13,2.23
NIFTY IT,02-AUG-2022,26.43,8.08,2.24
NIFTY IT,03-AUG-2022,26.78,8.19,2.22
NIFTY IT,04-AUG-2022,27.12,8.29,2.2
NIFTY IT,05-AUG-2022,27.29,8.34,2.18
NIFTY IT,08-AUG-2022,27.29,8.34,2.18
NIFTY IT,10-AUG-2022,27.04,8.26,2.19
NIFTY IT,11-AUG-2022,27.53,8.43,2.15
NIFTY IT,12-AUG-2022,27.21,8.3,2.18
NIFTY IT,16-AUG-2022,27.21,8.31,2.18
NIFTY IT,17-AUG-2022,27.52,8.4,2.15
NIFTY IT,18-AUG-2022,27.31,8.34,2.17
NIFTY IT,19-AUG-2022,27.32,8.34,2.17
NIFTY IT,22-AUG-2022,26.81,8.19,2.21
NIFTY IT,23-AUG-2022,26.34,8.04,2.25
NIFTY IT,24-AUG-2022,26.25,8.01,2.26
NIFTY IT,25-AUG-2022,26.02,7.94,2.28
NIFTY IT,26-AUG-2022,26.1,7.97,2.27
NIFTY IT,29-AUG-2022,25.18,7.69,2.35
NIFTY IT,30-AUG-2022,25.84,7.89,2.29
NIFTY IT,01-SEP-2022,25.33,7.73,2.34
NIFTY IT,02-SEP-2022,25.24,7.7,2.35
NIFTY IT,05-SEP-2022,25.32,7.73,2.34
NIFTY IT,06-SEP-2022,25.24,7.7,2.35
NIFTY IT,07-SEP-2022,25.32,7.73,2.34
NIFTY IT,08-SEP-2022,25.56,7.8,2.32
NIFTY IT,09-SEP-2022,26.13,7.98,2.27
NIFTY IT,12-SEP-2022,26.5,8.09,2.23
NIFTY IT,13-SEP-2022,26.49,8.09,2.11
NIFTY IT,14-SEP-2022,25.59,7.81,2.18
NIFTY IT,15-SEP-2022,25.23,7.7,2.21
NIFTY IT,16-SEP-2022,24.29,7.42,2.3
NIFTY IT,19-SEP-2022,24.39,7.44,2.29
NIFTY IT,20-SEP-2022,24.58,7.5,2.27
NIFTY IT,21-SEP-2022,24.42,7.45,2.29
NIFTY IT,22-SEP-2022,24.36,7.44,2.29
NIFTY IT,23-SEP-2022,24.19,7.38,2.31
NIFTY IT,26-SEP-2022,24.33,7.43,2.29
NIFTY IT,27-SEP-2022,24.56,7.5,2.27
NIFTY IT,28-SEP-2022,24.62,7.52,2.27
NIFTY IT,29-SEP-2022,24.4,7.45,2.29
NIFTY IT,30-SEP-2022,24.72,7.52,2.25
NIFTY IT,03-OCT-2022,24.49,7.45,2.27
NIFTY IT,04-OCT-2022,25.19,7.67,2.2
NIFTY IT,06-OCT-2022,25.58,7.79,2.17
NIFTY IT,07-OCT-2022,25.41,7.73,2.19
NIFTY IT,10-OCT-2022,25.67,7.82,2.16
NIFTY IT,11-OCT-2022,25.16,7.66,2.21
NIFTY IT,12-OCT-2022,25.37,7.72,2.19
NIFTY IT,13-OCT-2022,25.08,7.67,2.2
NIFTY IT,14-OCT-2022,25.51,7.8,2.11
NIFTY IT,17-OCT-2022,25.4,7.81,2.17
NIFTY IT,18-OCT-2022,25.61,7.9,2.15
NIFTY IT,19-OCT-2022,25.36,7.83,2.26
NIFTY IT,20-OCT-2022,25.63,7.93,2.23
NIFTY IT,21-OCT-2022,25.54,7.9,2.15
NIFTY IT,24-OCT-2022,25.72,7.96,2.13
NIFTY IT,25-OCT-2022,25.83,8.01,2.1
NIFTY IT,27-OCT-2022,25.7,7.97,2.14
NIFTY IT,28-OCT-2022,25.47,7.9,2.16
NIFTY IT,31-OCT-2022,25.84,8.01,2.13
NIFTY IT,01-NOV-2022,26.27,8.16,2.09
NIFTY IT,02-NOV-2022,26.17,8.13,1.98
NIFTY IT,03-NOV-2022,25.87,8.03,2
NIFTY IT,04-NOV-2022,25.77,8,2.01
NIFTY IT,07-NOV-2022,25.82,8.02,2
NIFTY IT,09-NOV-2022,25.71,7.98,2.16
NIFTY IT,10-NOV-2022,25.61,7.95,2.17
NIFTY IT,11-NOV-2022,26.58,8.25,2.09
NIFTY IT,14-NOV-2022,26.81,8.32,2.07
NIFTY IT,15-NOV-2022,26.83,8.33,2.07
NIFTY IT,16-NOV-2022,26.9,8.35,2.07
NIFTY IT,17-NOV-2022,26.66,8.28,2.08
NIFTY IT,18-NOV-2022,26.65,8.27,2.08
NIFTY IT,21-NOV-2022,26.24,8.15,2.12
NIFTY IT,22-NOV-2022,26.45,8.21,2.1
NIFTY IT,23-NOV-2022,26.41,8.2,2.1
NIFTY IT,24-NOV-2022,27.11,8.42,2.05
NIFTY IT,25-NOV-2022,27.25,8.46,2.04
NIFTY IT,28-NOV-2022,27.23,8.45,2.04
NIFTY IT,29-NOV-2022,27.26,8.46,2.04
NIFTY IT,30-NOV-2022,27.3,8.48,2.04
NIFTY IT,01-DEC-2022,27.95,8.68,1.99
NIFTY IT,02-DEC-2022,27.89,8.66,1.99
NIFTY IT,05-DEC-2022,27.75,8.61,2
NIFTY IT,06-DEC-2022,27.35,8.49,2.03
NIFTY IT,07-DEC-2022,27.12,8.42,2.05
NIFTY IT,08-DEC-2022,27.05,8.4,2.05
NIFTY IT,09-DEC-2022,26.2,8.13,2.12
NIFTY IT,12-DEC-2022,26.09,8.1,2.13
NIFTY IT,13-DEC-2022,26.39,8.19,2.11
NIFTY IT,14-DEC-2022,26.69,8.29,2.08
NIFTY IT,15-DEC-2022,26.13,8.11,2.13
NIFTY IT,16-DEC-2022,25.78,8,2.15
NIFTY IT,19-DEC-2022,25.65,7.96,2.17
NIFTY IT,20-DEC-2022,25.7,7.98,2.16
NIFTY IT,21-DEC-2022,25.84,8.02,2.15
NIFTY IT,22-DEC-2022,25.84,8.02,2.15
NIFTY IT,23-DEC-2022,25.36,7.87,2.19
NIFTY IT,26-DEC-2022,25.5,7.92,2.18
NIFTY IT,27-DEC-2022,25.72,7.99,2.16
NIFTY IT,28-DEC-2022,25.68,7.97,2.16
NIFTY IT,29-DEC-2022,25.77,8,2.16
NIFTY IT,30-DEC-2022,26.29,8.05,2.12
