Index Name ,Date ,P/E ,P/B ,Div Yield% 
NIFTY FMCG,01-JAN-2016,37.46,11.88,1.43
NIFTY FMCG,04-JAN-2016,37.28,11.82,1.43
NIFTY FMCG,04-JAN-2016,37.28,11.82,1.43
NIFTY FMCG,05-JAN-2016,37.21,11.8,1.44
NIFTY FMCG,06-JAN-2016,36.54,11.59,1.46
NIFTY FMCG,07-JAN-2016,35.75,11.34,1.49
NIFTY FMCG,08-JAN-2016,35.93,11.4,1.49
NIFTY FMCG,11-JAN-2016,35.89,11.38,1.49
NIFTY FMCG,12-JAN-2016,35.91,11.39,1.49
NIFTY FMCG,13-JAN-2016,36.04,11.43,1.48
NIFTY FMCG,14-JAN-2016,36.09,11.45,1.48
NIFTY FMCG,15-JAN-2016,35.45,11.24,1.51
NIFTY FMCG,18-JAN-2016,35.29,11.19,1.51
NIFTY FMCG,19-JAN-2016,35.68,11.21,1.51
NIFTY FMCG,20-JAN-2016,35.15,11.05,1.53
NIFTY FMCG,21-JAN-2016,34.61,10.87,1.56
NIFTY FMCG,22-JAN-2016,34.77,10.93,1.55
NIFTY FMCG,25-JAN-2016,34.75,10.93,1.55
NIFTY FMCG,27-JAN-2016,34.78,10.94,1.55
NIFTY FMCG,28-JAN-2016,35.32,11.13,1.52
NIFTY FMCG,29-JAN-2016,35.76,11.27,1.5
NIFTY FMCG,01-FEB-2016,35.9,11.35,1.49
NIFTY FMCG,02-FEB-2016,35.69,11.3,1.5
NIFTY FMCG,03-FEB-2016,35.71,11.31,1.5
NIFTY FMCG,04-FEB-2016,35.84,11.35,1.49
NIFTY FMCG,05-FEB-2016,36.2,11.46,1.48
NIFTY FMCG,08-FEB-2016,35.65,11.3,1.5
NIFTY FMCG,09-FEB-2016,35.32,11.19,1.51
NIFTY FMCG,10-FEB-2016,34.88,11.06,1.53
NIFTY FMCG,11-FEB-2016,33.84,10.73,1.58
NIFTY FMCG,12-FEB-2016,33.9,10.79,1.57
NIFTY FMCG,15-FEB-2016,34.22,10.9,1.56
NIFTY FMCG,16-FEB-2016,33.51,10.67,1.59
NIFTY FMCG,17-FEB-2016,33.83,10.78,1.57
NIFTY FMCG,18-FEB-2016,34.35,10.94,1.55
NIFTY FMCG,19-FEB-2016,34.34,10.94,1.55
NIFTY FMCG,22-FEB-2016,34.49,10.99,1.54
NIFTY FMCG,23-FEB-2016,33.89,10.79,1.57
NIFTY FMCG,24-FEB-2016,33.46,10.66,1.59
NIFTY FMCG,25-FEB-2016,33.45,10.65,1.59
NIFTY FMCG,26-FEB-2016,33.86,10.78,1.57
NIFTY FMCG,29-FEB-2016,33.9,10.8,1.57
NIFTY FMCG,01-MAR-2016,35.73,11.38,1.49
NIFTY FMCG,02-MAR-2016,35.62,11.35,1.5
NIFTY FMCG,03-MAR-2016,35.53,11.32,1.5
NIFTY FMCG,04-MAR-2016,35.41,11.28,1.5
NIFTY FMCG,08-MAR-2016,35.54,11.32,1.5
NIFTY FMCG,09-MAR-2016,35.6,11.34,1.5
NIFTY FMCG,10-MAR-2016,35.26,11.23,1.51
NIFTY FMCG,11-MAR-2016,35.8,11.4,1.49
NIFTY FMCG,14-MAR-2016,36.13,11.51,1.47
NIFTY FMCG,15-MAR-2016,35.39,11.27,1.5
NIFTY FMCG,16-MAR-2016,35.76,11.39,1.49
NIFTY FMCG,17-MAR-2016,35.96,11.45,1.48
NIFTY FMCG,18-MAR-2016,36.17,11.52,1.47
NIFTY FMCG,21-MAR-2016,36.86,11.74,1.45
NIFTY FMCG,22-MAR-2016,36.27,11.55,1.47
NIFTY FMCG,23-MAR-2016,36.31,11.56,1.47
NIFTY FMCG,28-MAR-2016,36,11.47,1.48
NIFTY FMCG,29-MAR-2016,35.84,11.41,1.49
NIFTY FMCG,30-MAR-2016,36.42,11.6,1.46
NIFTY FMCG,31-MAR-2016,36.55,11.64,1.46
NIFTY FMCG,01-APR-2016,36.98,11.78,1.44
NIFTY FMCG,01-APR-2016,36.98,11.78,1.44
NIFTY FMCG,04-APR-2016,36.79,11.72,1.45
NIFTY FMCG,05-APR-2016,36.32,11.57,1.47
NIFTY FMCG,06-APR-2016,36.36,11.58,1.46
NIFTY FMCG,07-APR-2016,35.85,11.42,1.49
NIFTY FMCG,08-APR-2016,35.98,11.46,1.48
NIFTY FMCG,11-APR-2016,36.35,11.58,1.47
NIFTY FMCG,12-APR-2016,36.26,11.55,1.47
NIFTY FMCG,13-APR-2016,37.07,11.81,1.44
NIFTY FMCG,18-APR-2016,37.46,11.93,1.42
NIFTY FMCG,20-APR-2016,37.45,11.93,1.42
NIFTY FMCG,21-APR-2016,37.12,11.82,1.43
NIFTY FMCG,22-APR-2016,36.76,11.71,1.45
NIFTY FMCG,25-APR-2016,36.46,11.61,1.46
NIFTY FMCG,26-APR-2016,36.79,11.72,1.45
NIFTY FMCG,27-APR-2016,37.25,11.86,1.43
NIFTY FMCG,28-APR-2016,36.38,11.59,1.46
NIFTY FMCG,29-APR-2016,36.51,11.63,1.46
NIFTY FMCG,02-MAY-2016,36.39,11.62,1.46
NIFTY FMCG,03-MAY-2016,35.92,11.47,1.48
NIFTY FMCG,04-MAY-2016,35.59,11.37,1.49
NIFTY FMCG,05-MAY-2016,35.87,11.47,1.48
NIFTY FMCG,06-MAY-2016,35.97,11.5,1.48
NIFTY FMCG,09-MAY-2016,36.46,11.64,1.46
NIFTY FMCG,10-MAY-2016,36.52,11.69,1.45
NIFTY FMCG,11-MAY-2016,36.32,11.62,1.46
NIFTY FMCG,12-MAY-2016,36.36,11.63,1.46
NIFTY FMCG,13-MAY-2016,36.21,11.59,1.46
NIFTY FMCG,16-MAY-2016,36.78,11.77,1.44
NIFTY FMCG,17-MAY-2016,36.72,11.76,1.44
NIFTY FMCG,18-MAY-2016,36.74,11.76,1.44
NIFTY FMCG,19-MAY-2016,36.1,11.55,1.47
NIFTY FMCG,20-MAY-2016,36.27,11.61,1.46
NIFTY FMCG,23-MAY-2016,37.14,11.89,1.43
NIFTY FMCG,24-MAY-2016,36.8,11.91,1.42
NIFTY FMCG,25-MAY-2016,37.59,12.16,1.4
NIFTY FMCG,26-MAY-2016,38.11,12.32,1.38
NIFTY FMCG,27-MAY-2016,35.67,12.32,1.38
NIFTY FMCG,30-MAY-2016,34.88,12.26,1.38
NIFTY FMCG,31-MAY-2016,34.4,12.1,1.4
NIFTY FMCG,01-JUN-2016,35.01,12.31,1.38
NIFTY FMCG,02-JUN-2016,35.07,12.33,1.38
NIFTY FMCG,03-JUN-2016,35.06,12.33,1.38
NIFTY FMCG,06-JUN-2016,35.02,12.31,1.38
