Index Name ,Date ,P/E ,P/B ,Div Yield% 
NIFTY AUTO,01-JAN-2024,26.3,5.33,0.9
NIFTY AUTO,02-JAN-2024,25.94,5.25,0.91
NIFTY AUTO,03-JAN-2024,25.9,5.25,0.91
NIFTY AUTO,04-JAN-2024,25.92,5.25,0.91
NIFTY AUTO,05-JAN-2024,26.03,5.27,0.91
NIFTY AUTO,08-JAN-2024,25.95,5.26,0.91
NIFTY AUTO,09-JAN-2024,26.19,5.31,0.9
NIFTY AUTO,10-JAN-2024,26.25,5.32,0.9
NIFTY AUTO,11-JAN-2024,26.52,5.37,0.89
NIFTY AUTO,12-JAN-2024,26.47,5.36,0.89
NIFTY AUTO,15-JAN-2024,26.54,5.38,0.89
NIFTY AUTO,16-JAN-2024,26.46,5.36,0.89
NIFTY AUTO,17-JAN-2024,26.09,5.29,0.91
NIFTY AUTO,18-JAN-2024,26.16,5.3,0.9
NIFTY AUTO,19-JAN-2024,26.44,5.36,0.89
NIFTY AUTO,20-JAN-2024,26.38,5.34,0.9
NIFTY AUTO,23-JAN-2024,25.97,5.26,0.91
NIFTY AUTO,24-JAN-2024,26.3,5.33,0.9
NIFTY AUTO,25-JAN-2024,26.31,5.33,0.9
NIFTY AUTO,29-JAN-2024,26.43,5.42,0.88
NIFTY AUTO,30-JAN-2024,26.36,5.41,0.89
NIFTY AUTO,31-JAN-2024,26.85,5.51,0.87
NIFTY AUTO,01-FEB-2024,26.99,5.54,0.86
NIFTY AUTO,02-FEB-2024,26.79,5.55,0.85
NIFTY AUTO,05-FEB-2024,27.14,5.62,0.85
NIFTY AUTO,06-FEB-2024,26.09,5.7,0.83
NIFTY AUTO,07-FEB-2024,25.99,5.7,0.83
NIFTY AUTO,08-FEB-2024,25.66,5.63,0.84
NIFTY AUTO,09-FEB-2024,25.57,5.61,0.85
NIFTY AUTO,12-FEB-2024,25.36,5.56,0.85
NIFTY AUTO,13-FEB-2024,25.1,5.57,0.85
NIFTY AUTO,14-FEB-2024,25.37,5.65,0.84
NIFTY AUTO,15-FEB-2024,25.58,5.73,0.83
NIFTY AUTO,16-FEB-2024,26.15,5.85,0.81
NIFTY AUTO,19-FEB-2024,26.23,5.87,0.72
NIFTY AUTO,20-FEB-2024,26.06,5.83,0.72
NIFTY AUTO,21-FEB-2024,25.9,5.79,0.86
NIFTY AUTO,22-FEB-2024,26.32,5.89,0.83
NIFTY AUTO,23-FEB-2024,26.37,5.9,0.86
NIFTY AUTO,26-FEB-2024,26.4,5.91,0.85
NIFTY AUTO,27-FEB-2024,26.58,5.95,0.85
NIFTY AUTO,28-FEB-2024,26.05,5.83,0.87
NIFTY AUTO,29-FEB-2024,26.1,5.84,0.86
NIFTY AUTO,01-MAR-2024,26.69,5.97,0.84
NIFTY AUTO,02-MAR-2024,26.78,5.99,0.84
NIFTY AUTO,04-MAR-2024,26.65,5.96,0.85
NIFTY AUTO,05-MAR-2024,27.01,6.04,0.83
NIFTY AUTO,06-MAR-2024,27.09,6.06,0.83
NIFTY AUTO,07-MAR-2024,27.02,6.05,0.83
