Index Name ,Date ,P/E ,P/B ,Div Yield% 
NIFTY MIDCAP 50,01-JAN-2018,96.93,2.75,0.43
NIFTY MIDCAP 50,02-JAN-2018,95.98,2.73,0.43
NIFTY MIDCAP 50,03-JAN-2018,96.59,2.75,0.43
NIFTY MIDCAP 50,04-JAN-2018,97.43,2.77,0.43
NIFTY MIDCAP 50,05-JAN-2018,98.74,2.81,0.42
NIFTY MIDCAP 50,08-JAN-2018,99.91,2.84,0.42
NIFTY MIDCAP 50,09-JAN-2018,99.37,2.82,0.42
NIFTY MIDCAP 50,10-JAN-2018,98.55,2.8,0.42
NIFTY MIDCAP 50,11-JAN-2018,99.18,2.82,0.42
NIFTY MIDCAP 50,12-JAN-2018,98.95,2.81,0.42
NIFTY MIDCAP 50,15-JAN-2018,98.91,2.81,0.42
NIFTY MIDCAP 50,16-JAN-2018,96.53,2.74,0.43
NIFTY MIDCAP 50,17-JAN-2018,97.4,2.77,0.43
NIFTY MIDCAP 50,18-JAN-2018,95.17,2.7,0.44
NIFTY MIDCAP 50,19-JAN-2018,88.29,2.73,0.43
NIFTY MIDCAP 50,22-JAN-2018,88.95,2.75,0.43
NIFTY MIDCAP 50,23-JAN-2018,89.08,2.78,0.43
NIFTY MIDCAP 50,24-JAN-2018,88.03,2.76,0.43
NIFTY MIDCAP 50,25-JAN-2018,86.51,2.73,0.43
NIFTY MIDCAP 50,29-JAN-2018,86.01,2.71,0.44
NIFTY MIDCAP 50,30-JAN-2018,82.56,2.7,0.44
NIFTY MIDCAP 50,31-JAN-2018,78.88,2.67,0.44
NIFTY MIDCAP 50,01-FEB-2018,80.03,2.67,0.44
NIFTY MIDCAP 50,02-FEB-2018,75.78,2.52,0.47
NIFTY MIDCAP 50,05-FEB-2018,74.53,2.68,0.45
NIFTY MIDCAP 50,06-FEB-2018,73.43,2.64,0.45
NIFTY MIDCAP 50,07-FEB-2018,73.91,2.66,0.45
NIFTY MIDCAP 50,08-FEB-2018,75.82,2.73,0.44
NIFTY MIDCAP 50,09-FEB-2018,84.69,2.73,0.44
NIFTY MIDCAP 50,12-FEB-2018,86.09,2.77,0.43
NIFTY MIDCAP 50,14-FEB-2018,85.23,2.77,0.43
NIFTY MIDCAP 50,15-FEB-2018,84.58,2.74,0.44
NIFTY MIDCAP 50,16-FEB-2018,80.79,2.7,0.44
NIFTY MIDCAP 50,19-FEB-2018,79.85,2.67,0.45
NIFTY MIDCAP 50,20-FEB-2018,79.75,2.67,0.45
NIFTY MIDCAP 50,21-FEB-2018,84.25,2.68,0.45
NIFTY MIDCAP 50,22-FEB-2018,83.84,2.66,0.45
NIFTY MIDCAP 50,23-FEB-2018,85.75,2.73,0.46
NIFTY MIDCAP 50,26-FEB-2018,88.23,2.76,0.46
NIFTY MIDCAP 50,27-FEB-2018,87.6,2.74,0.46
NIFTY MIDCAP 50,28-FEB-2018,86.94,2.74,0.46
NIFTY MIDCAP 50,01-MAR-2018,86.43,2.72,0.53
NIFTY MIDCAP 50,05-MAR-2018,85.49,2.69,0.53
NIFTY MIDCAP 50,06-MAR-2018,84.48,2.66,0.54
NIFTY MIDCAP 50,07-MAR-2018,82.93,2.61,0.55
NIFTY MIDCAP 50,08-MAR-2018,83.66,2.63,0.54
NIFTY MIDCAP 50,09-MAR-2018,83.04,2.61,0.64
NIFTY MIDCAP 50,12-MAR-2018,83.83,2.64,0.63
NIFTY MIDCAP 50,13-MAR-2018,83.93,2.67,0.62
NIFTY MIDCAP 50,14-MAR-2018,84.61,2.68,0.62
NIFTY MIDCAP 50,15-MAR-2018,84.78,2.68,0.62
NIFTY MIDCAP 50,16-MAR-2018,83.44,2.65,0.63
NIFTY MIDCAP 50,19-MAR-2018,93.06,2.6,0.64
NIFTY MIDCAP 50,20-MAR-2018,91.36,2.62,0.63
NIFTY MIDCAP 50,21-MAR-2018,91.43,2.62,0.63
NIFTY MIDCAP 50,22-MAR-2018,90.56,2.59,0.64
NIFTY MIDCAP 50,23-MAR-2018,89.09,2.55,0.65
NIFTY MIDCAP 50,26-MAR-2018,90.72,2.6,0.64
NIFTY MIDCAP 50,27-MAR-2018,92.23,2.64,0.63
NIFTY MIDCAP 50,28-MAR-2018,91.53,2.62,0.63
NIFTY MIDCAP 50,02-APR-2018,61.06,2.61,0.68
NIFTY MIDCAP 50,03-APR-2018,61.82,2.64,0.67
NIFTY MIDCAP 50,04-APR-2018,61.13,2.61,0.67
NIFTY MIDCAP 50,05-APR-2018,62.65,2.68,0.66
