Index Name ,Date ,P/E ,P/B ,Div Yield% 
NIFTY IT,02-JAN-2023,26.39,8.09,2.12
NIFTY IT,03-JAN-2023,26.6,8.15,2.1
NIFTY IT,04-JAN-2023,26.34,8.07,2.12
NIFTY IT,05-JAN-2023,26.2,8.03,2.13
NIFTY IT,06-JAN-2023,25.68,7.87,2.17
NIFTY IT,09-JAN-2023,26.4,8.09,2.11
NIFTY IT,10-JAN-2023,26.18,8.02,2.13
NIFTY IT,11-JAN-2023,26.1,8.05,2.13
NIFTY IT,12-JAN-2023,26.21,8.08,2.12
NIFTY IT,13-JAN-2023,26.05,8.14,2.1
NIFTY IT,16-JAN-2023,26.16,8.19,2.69
NIFTY IT,17-JAN-2023,26.37,8.25,2.67
NIFTY IT,18-JAN-2023,26.48,8.28,2.66
NIFTY IT,19-JAN-2023,26.44,8.29,2.68
NIFTY IT,20-JAN-2023,26.32,8.26,2.61
NIFTY IT,23-JAN-2023,26.59,8.42,2.54
NIFTY IT,24-JAN-2023,26.8,8.48,2.54
NIFTY IT,25-JAN-2023,26.56,8.4,2.59
NIFTY IT,27-JAN-2023,26.31,8.33,2.59
NIFTY IT,30-JAN-2023,26.6,8.42,2.56
NIFTY IT,31-JAN-2023,26.35,8.32,2.63
NIFTY IT,01-FEB-2023,26.59,8.4,2.6
NIFTY IT,02-FEB-2023,27.08,8.55,2.56
NIFTY IT,03-FEB-2023,27.11,8.56,2.57
NIFTY IT,06-FEB-2023,26.94,8.51,2.58
NIFTY IT,07-FEB-2023,26.85,8.48,2.58
NIFTY IT,08-FEB-2023,27.26,8.61,2.54
NIFTY IT,09-FEB-2023,27.45,8.67,2.53
NIFTY IT,10-FEB-2023,27.35,8.63,2.54
NIFTY IT,13-FEB-2023,26.83,8.47,2.58
NIFTY IT,14-FEB-2023,27.1,8.56,2.56
NIFTY IT,15-FEB-2023,27.4,8.65,2.53
NIFTY IT,16-FEB-2023,27.85,8.79,2.49
NIFTY IT,17-FEB-2023,27.51,8.69,2.52
NIFTY IT,20-FEB-2023,27.66,8.73,2.51
NIFTY IT,21-FEB-2023,27.42,8.66,2.53
NIFTY IT,22-FEB-2023,27.12,8.56,2.56
NIFTY IT,23-FEB-2023,27.11,8.56,2.56
NIFTY IT,24-FEB-2023,27.03,8.54,2.57
NIFTY IT,27-FEB-2023,26.5,8.37,2.62
NIFTY IT,28-FEB-2023,26.28,8.3,2.64
NIFTY IT,01-MAR-2023,26.66,8.42,2.6
NIFTY IT,02-MAR-2023,26.33,8.31,2.63
NIFTY IT,03-MAR-2023,26.41,8.34,2.63
NIFTY IT,06-MAR-2023,26.74,8.44,2.59
NIFTY IT,08-MAR-2023,26.63,8.41,2.6
NIFTY IT,09-MAR-2023,26.35,8.32,2.63
NIFTY IT,10-MAR-2023,26.17,8.26,2.65
NIFTY IT,13-MAR-2023,25.93,8.19,2.67
NIFTY IT,14-MAR-2023,25.5,8.05,2.72
NIFTY IT,15-MAR-2023,25.44,8.03,2.73
NIFTY IT,16-MAR-2023,25.26,7.98,2.74
NIFTY IT,17-MAR-2023,25.56,8.07,2.71
NIFTY IT,20-MAR-2023,25.2,7.96,2.75
NIFTY IT,21-MAR-2023,24.95,7.88,2.78
NIFTY IT,22-MAR-2023,25,7.89,2.77
NIFTY IT,23-MAR-2023,24.8,7.83,2.8
NIFTY IT,24-MAR-2023,24.75,7.81,2.8
NIFTY IT,27-MAR-2023,24.76,7.82,2.8
NIFTY IT,28-MAR-2023,24.54,7.75,2.83
NIFTY IT,29-MAR-2023,24.81,7.84,2.79
NIFTY IT,31-MAR-2023,25.31,7.76,2.72
NIFTY IT,03-APR-2023,25.25,7.74,2.72
NIFTY IT,05-APR-2023,25.56,7.84,2.57
NIFTY IT,06-APR-2023,25.37,7.78,2.59
NIFTY IT,10-APR-2023,25.61,7.85,2.56
NIFTY IT,11-APR-2023,25.29,7.76,2.6
NIFTY IT,12-APR-2023,25.56,7.84,2.57
NIFTY IT,13-APR-2023,25,7.93,2.63
NIFTY IT,17-APR-2023,23.62,7.56,2.76
NIFTY IT,18-APR-2023,23.64,7.6,2.74
NIFTY IT,19-APR-2023,23.23,7.47,2.79
NIFTY IT,20-APR-2023,23.18,7.46,2.8
NIFTY IT,21-APR-2023,23.34,7.51,2.78
NIFTY IT,24-APR-2023,23.44,7.56,2.76
NIFTY IT,25-APR-2023,23.42,7.55,2.76
NIFTY IT,26-APR-2023,23.48,7.58,2.75
NIFTY IT,27-APR-2023,23.7,7.66,2.72
NIFTY IT,28-APR-2023,24,7.76,2.69
NIFTY IT,02-MAY-2023,24.38,7.85,2.66
NIFTY IT,03-MAY-2023,24.13,7.77,2.68
NIFTY IT,04-MAY-2023,24.25,7.81,2.67
NIFTY IT,05-MAY-2023,24.11,7.76,2.69
NIFTY IT,08-MAY-2023,24.28,7.82,2.67
NIFTY IT,09-MAY-2023,24.46,7.87,2.65
NIFTY IT,10-MAY-2023,24.43,7.86,2.66
NIFTY IT,11-MAY-2023,24.44,7.87,2.66
NIFTY IT,12-MAY-2023,24.38,7.85,2.67
NIFTY IT,15-MAY-2023,24.49,7.88,2.66
NIFTY IT,16-MAY-2023,24.54,7.9,2.65
NIFTY IT,17-MAY-2023,24.3,7.82,2.68
NIFTY IT,18-MAY-2023,24.26,7.81,2.68
NIFTY IT,19-MAY-2023,24.61,7.92,2.64
NIFTY IT,22-MAY-2023,25.23,8.12,2.58
NIFTY IT,23-MAY-2023,25.11,8.08,2.58
NIFTY IT,24-MAY-2023,25.13,8.09,2.58
NIFTY IT,25-MAY-2023,25.16,8.1,2.4
NIFTY IT,26-MAY-2023,25.53,8.22,2.36
NIFTY IT,29-MAY-2023,25.43,8.19,2.37
NIFTY IT,30-MAY-2023,25.48,8.2,2.37
NIFTY IT,31-MAY-2023,25.5,8.21,2.07
NIFTY IT,01-JUN-2023,25.61,8.24,2.06
NIFTY IT,02-JUN-2023,25.51,8.21,2.39
NIFTY IT,05-JUN-2023,25.43,8.18,2.39
NIFTY IT,06-JUN-2023,24.95,8.03,2.44
NIFTY IT,07-JUN-2023,25.15,8.09,2.42
NIFTY IT,08-JUN-2023,24.86,8,2.45
NIFTY IT,09-JUN-2023,24.66,7.94,2.47
NIFTY IT,12-JUN-2023,25.03,8.06,2.43
NIFTY IT,13-JUN-2023,25.13,8.09,2.42
NIFTY IT,14-JUN-2023,25.09,8.08,2.43
NIFTY IT,15-JUN-2023,24.96,8.03,2.64
NIFTY IT,16-JUN-2023,24.86,8,2.65
NIFTY IT,19-JUN-2023,24.97,8.04,2.64
NIFTY IT,20-JUN-2023,25.16,8.1,2.62
NIFTY IT,21-JUN-2023,25.24,8.13,2.61
NIFTY IT,22-JUN-2023,25.06,8.07,2.63
NIFTY IT,23-JUN-2023,24.83,7.99,2.65
NIFTY IT,26-JUN-2023,24.86,8,2.65
NIFTY IT,27-JUN-2023,25.05,8.06,2.63
NIFTY IT,28-JUN-2023,25.08,8.07,2.62
NIFTY IT,30-JUN-2023,25.42,8.14,2.58
NIFTY IT,03-JUL-2023,25.3,8.1,2.59
NIFTY IT,04-JUL-2023,25.56,8.18,2.56
NIFTY IT,05-JUL-2023,25.64,8.21,2.56
