Index Name ,Date ,P/E ,P/B ,Div Yield% 
NIFTY 50,01-JAN-2026,22.76,3.56,1.28
NIFTY 50,02-JAN-2026,22.92,3.58,1.28
NIFTY 50,05-JAN-2026,22.85,3.57,1.28
NIFTY 50,06-JAN-2026,22.79,3.56,1.28
NIFTY 50,07-JAN-2026,22.76,3.55,1.28
NIFTY 50,08-JAN-2026,22.53,3.52,1.3
NIFTY 50,09-JAN-2026,22.36,3.49,1.31
NIFTY 50,12-JAN-2026,22.45,3.51,1.3
NIFTY 50,13-JAN-2026,22.4,3.5,1.3
NIFTY 50,14-JAN-2026,22.38,3.49,1.31
NIFTY 50,16-JAN-2026,22.4,3.49,1.37
NIFTY 50,19-JAN-2026,22.31,3.48,1.29
NIFTY 50,20-JAN-2026,21.91,3.43,1.31
NIFTY 50,21-JAN-2026,21.85,3.42,1.31
NIFTY 50,22-JAN-2026,21.97,3.44,1.31
NIFTY 50,23-JAN-2026,21.76,3.41,1.32
NIFTY 50,27-JAN-2026,21.91,3.42,1.33
NIFTY 50,28-JAN-2026,22.07,3.45,1.3
NIFTY 50,29-JAN-2026,22.12,3.46,1.3
NIFTY 50,30-JAN-2026,22.04,3.44,1.3
NIFTY 50,01-FEB-2026,21.57,3.38,1.3
NIFTY 50,02-FEB-2026,21.8,3.41,1.29
NIFTY 50,03-FEB-2026,22.35,3.5,1.26
NIFTY 50,04-FEB-2026,22.38,3.5,1.26
NIFTY 50,05-FEB-2026,22.21,3.49,1.27
NIFTY 50,06-FEB-2026,22.26,3.49,1.28
NIFTY 50,09-FEB-2026,22.79,3.52,1.25
NIFTY 50,10-FEB-2026,22.73,3.53,1.24
NIFTY 50,11-FEB-2026,22.74,3.53,1.24
NIFTY 50,12-FEB-2026,22.58,3.51,1.2
NIFTY 50,13-FEB-2026,22.24,3.46,1.21
NIFTY 50,16-FEB-2026,22.51,3.49,1.2
NIFTY 50,17-FEB-2026,22.52,3.5,1.2
NIFTY 50,18-FEB-2026,22.6,3.51,1.21
NIFTY 50,19-FEB-2026,22.28,3.46,1.22
NIFTY 50,20-FEB-2026,22.38,3.48,1.22
NIFTY 50,23-FEB-2026,22.5,3.5,1.21
NIFTY 50,24-FEB-2026,22.25,3.46,1.23
NIFTY 50,25-FEB-2026,22.3,3.46,1.22
NIFTY 50,26-FEB-2026,22.31,3.47,1.22
NIFTY 50,27-FEB-2026,22.03,3.42,1.24
NIFTY 50,02-MAR-2026,21.76,3.38,1.25
NIFTY 50,04-MAR-2026,21.42,3.33,1.27
NIFTY 50,05-MAR-2026,21.67,3.37,1.26
NIFTY 50,06-MAR-2026,21.39,3.32,1.28
NIFTY 50,09-MAR-2026,21.02,3.27,1.3
NIFTY 50,10-MAR-2026,21.23,3.3,1.29
NIFTY 50,11-MAR-2026,20.88,3.24,1.31
NIFTY 50,12-MAR-2026,20.68,3.21,1.32
NIFTY 50,13-MAR-2026,20.26,3.15,1.35
NIFTY 50,16-MAR-2026,20.48,3.18,1.33
NIFTY 50,17-MAR-2026,20.63,3.2,1.32
NIFTY 50,18-MAR-2026,20.81,3.23,1.31
NIFTY 50,19-MAR-2026,20.13,3.13,1.36
NIFTY 50,20-MAR-2026,20.23,3.14,1.35
NIFTY 50,23-MAR-2026,19.7,3.06,1.39
NIFTY 50,24-MAR-2026,20.05,3.11,1.36
NIFTY 50,25-MAR-2026,20.39,3.17,1.34
NIFTY 50,27-MAR-2026,19.97,3.1,1.37
NIFTY 50,30-MAR-2026,19.62,3.05,1.39
NIFTY 50,01-APR-2026,19.93,3.1,1.37
NIFTY 50,02-APR-2026,19.96,3.1,1.37
