Index Name ,Date ,P/E ,P/B ,Div Yield% 
NIFTY MIDCAP 50,01-JAN-2019,51.01,2.12,1.26
NIFTY MIDCAP 50,02-JAN-2019,50.31,2.09,1.28
NIFTY MIDCAP 50,03-JAN-2019,49.75,2.07,1.3
NIFTY MIDCAP 50,04-JAN-2019,50.18,2.09,1.29
NIFTY MIDCAP 50,07-JAN-2019,50.2,2.09,1.28
NIFTY MIDCAP 50,08-JAN-2019,50.34,2.09,1.28
NIFTY MIDCAP 50,09-JAN-2019,50.34,2.09,1.28
NIFTY MIDCAP 50,10-JAN-2019,50.53,2.1,1.28
NIFTY MIDCAP 50,11-JAN-2019,50.47,2.1,1.28
NIFTY MIDCAP 50,14-JAN-2019,50.33,2.09,1.28
NIFTY MIDCAP 50,15-JAN-2019,50.7,2.11,1.27
NIFTY MIDCAP 50,16-JAN-2019,50.65,2.11,1.27
NIFTY MIDCAP 50,17-JAN-2019,50.5,2.1,1.28
NIFTY MIDCAP 50,18-JAN-2019,50.27,2.09,1.28
NIFTY MIDCAP 50,21-JAN-2019,44.51,2.09,1.3
NIFTY MIDCAP 50,22-JAN-2019,44.37,2.08,1.3
NIFTY MIDCAP 50,23-JAN-2019,44.21,2.07,1.31
NIFTY MIDCAP 50,24-JAN-2019,44.15,2.07,1.31
NIFTY MIDCAP 50,25-JAN-2019,43.42,2.04,1.33
NIFTY MIDCAP 50,28-JAN-2019,42.86,2,1.35
NIFTY MIDCAP 50,29-JAN-2019,43.2,2.02,1.34
NIFTY MIDCAP 50,30-JAN-2019,43.33,2.02,1.34
NIFTY MIDCAP 50,31-JAN-2019,43.59,2.03,1.33
NIFTY MIDCAP 50,01-FEB-2019,43.58,2.05,1.32
NIFTY MIDCAP 50,04-FEB-2019,43.18,2.03,1.33
NIFTY MIDCAP 50,05-FEB-2019,42.73,2.01,1.35
NIFTY MIDCAP 50,06-FEB-2019,42.64,2.01,1.35
NIFTY MIDCAP 50,07-FEB-2019,42.5,2.02,1.34
NIFTY MIDCAP 50,08-FEB-2019,41.68,1.98,1.37
NIFTY MIDCAP 50,11-FEB-2019,41,1.95,1.39
NIFTY MIDCAP 50,12-FEB-2019,41.35,1.95,1.39
NIFTY MIDCAP 50,13-FEB-2019,41.08,1.94,1.4
NIFTY MIDCAP 50,14-FEB-2019,41.36,1.96,1.39
NIFTY MIDCAP 50,15-FEB-2019,40.79,1.93,1.41
NIFTY MIDCAP 50,18-FEB-2019,40.42,1.91,1.42
NIFTY MIDCAP 50,19-FEB-2019,40.33,1.92,1.41
NIFTY MIDCAP 50,20-FEB-2019,40.43,1.94,1.4
NIFTY MIDCAP 50,21-FEB-2019,40.85,1.96,1.38
NIFTY MIDCAP 50,22-FEB-2019,41.09,1.99,1.38
NIFTY MIDCAP 50,25-FEB-2019,41.3,2,1.37
NIFTY MIDCAP 50,26-FEB-2019,41.19,2,1.37
NIFTY MIDCAP 50,27-FEB-2019,41.35,2.01,1.36
NIFTY MIDCAP 50,28-FEB-2019,41.54,2.02,1.36
NIFTY MIDCAP 50,01-MAR-2019,42.41,2.06,1.33
NIFTY MIDCAP 50,05-MAR-2019,43.3,2.11,1.3
NIFTY MIDCAP 50,06-MAR-2019,43.6,2.13,1.29
NIFTY MIDCAP 50,07-MAR-2019,43.38,2.12,1.3
NIFTY MIDCAP 50,08-MAR-2019,43.14,2.11,1.3
NIFTY MIDCAP 50,11-MAR-2019,44.04,2.15,1.28
NIFTY MIDCAP 50,12-MAR-2019,44.09,2.15,1.27
NIFTY MIDCAP 50,13-MAR-2019,43.79,2.14,1.28
NIFTY MIDCAP 50,14-MAR-2019,43.84,2.14,1.28
NIFTY MIDCAP 50,15-MAR-2019,44.22,2.16,1.27
NIFTY MIDCAP 50,18-MAR-2019,44.13,2.15,1.27
NIFTY MIDCAP 50,19-MAR-2019,44.49,2.17,1.26
NIFTY MIDCAP 50,20-MAR-2019,44.23,2.16,1.27
NIFTY MIDCAP 50,22-MAR-2019,43.9,2.14,1.28
NIFTY MIDCAP 50,25-MAR-2019,43.79,2.14,1.28
NIFTY MIDCAP 50,26-MAR-2019,44.43,2.17,1.27
NIFTY MIDCAP 50,27-MAR-2019,44.59,2.18,1.26
NIFTY MIDCAP 50,28-MAR-2019,45.05,2.2,1.25
NIFTY MIDCAP 50,29-MAR-2019,35.15,2.09,1.44
NIFTY MIDCAP 50,01-APR-2019,35.28,2.09,1.44
NIFTY MIDCAP 50,02-APR-2019,35.32,2.1,1.43
NIFTY MIDCAP 50,03-APR-2019,34.86,2.07,1.45
NIFTY MIDCAP 50,04-APR-2019,34.79,2.07,1.46
NIFTY MIDCAP 50,05-APR-2019,35.15,2.09,1.44
NIFTY MIDCAP 50,08-APR-2019,34.87,2.07,1.45
NIFTY MIDCAP 50,09-APR-2019,35.08,2.08,1.45
NIFTY MIDCAP 50,10-APR-2019,34.89,2.07,1.46
NIFTY MIDCAP 50,11-APR-2019,34.82,2.07,1.46
NIFTY MIDCAP 50,12-APR-2019,35.04,2.08,1.45
NIFTY MIDCAP 50,15-APR-2019,35.19,2.09,1.45
NIFTY MIDCAP 50,16-APR-2019,35.22,2.09,1.45
NIFTY MIDCAP 50,18-APR-2019,34.84,2.07,1.46
NIFTY MIDCAP 50,22-APR-2019,34.1,2.02,1.49
NIFTY MIDCAP 50,23-APR-2019,34.12,2.03,1.49
NIFTY MIDCAP 50,24-APR-2019,34.21,2.03,1.49
NIFTY MIDCAP 50,25-APR-2019,34.02,2.02,1.5
NIFTY MIDCAP 50,26-APR-2019,34.03,2.02,1.5
NIFTY MIDCAP 50,30-APR-2019,33.65,2,1.5
NIFTY MIDCAP 50,02-MAY-2019,31.7,2,1.52
NIFTY MIDCAP 50,03-MAY-2019,31.82,2.01,1.51
NIFTY MIDCAP 50,06-MAY-2019,31.6,2,1.52
NIFTY MIDCAP 50,07-MAY-2019,31.16,1.97,1.54
NIFTY MIDCAP 50,08-MAY-2019,30.84,1.95,1.56
NIFTY MIDCAP 50,09-MAY-2019,30.86,1.95,1.56
NIFTY MIDCAP 50,10-MAY-2019,30.95,1.95,1.55
NIFTY MIDCAP 50,13-MAY-2019,30.16,1.9,1.59
NIFTY MIDCAP 50,14-MAY-2019,30.4,1.92,1.58
NIFTY MIDCAP 50,15-MAY-2019,30.16,1.9,1.59
NIFTY MIDCAP 50,16-MAY-2019,30.26,1.91,1.59
NIFTY MIDCAP 50,17-MAY-2019,30.72,1.94,1.56
NIFTY MIDCAP 50,20-MAY-2019,32.1,2.03,1.5
NIFTY MIDCAP 50,21-MAY-2019,31.37,1.99,1.52
NIFTY MIDCAP 50,22-MAY-2019,31.29,1.99,1.52
NIFTY MIDCAP 50,23-MAY-2019,29.87,2.01,1.53
NIFTY MIDCAP 50,24-MAY-2019,31.84,2.06,1.49
NIFTY MIDCAP 50,27-MAY-2019,32.37,2.1,1.46
NIFTY MIDCAP 50,28-MAY-2019,32.32,2.1,1.47
NIFTY MIDCAP 50,29-MAY-2019,31.96,2.07,1.48
NIFTY MIDCAP 50,30-MAY-2019,31.92,2.09,1.47
NIFTY MIDCAP 50,31-MAY-2019,31.83,2.08,1.47
