Index Name ,Date ,P/E ,P/B ,Div Yield% 
NIFTY FMCG,01-JAN-2019,43.42,11,1.13
NIFTY FMCG,02-JAN-2019,43.13,10.93,1.14
NIFTY FMCG,03-JAN-2019,43.12,10.93,1.14
NIFTY FMCG,04-JAN-2019,43.12,10.93,1.14
NIFTY FMCG,07-JAN-2019,43.26,10.96,1.13
NIFTY FMCG,08-JAN-2019,43.24,10.96,1.13
NIFTY FMCG,09-JAN-2019,43.68,11.07,1.12
NIFTY FMCG,10-JAN-2019,43.67,11.07,1.12
NIFTY FMCG,11-JAN-2019,43.94,11.13,1.12
NIFTY FMCG,14-JAN-2019,43.88,11.12,1.12
NIFTY FMCG,15-JAN-2019,44.3,11.23,1.11
NIFTY FMCG,16-JAN-2019,43.97,11.14,1.12
NIFTY FMCG,17-JAN-2019,43.91,11.13,1.12
NIFTY FMCG,18-JAN-2019,43.62,11.06,1.12
NIFTY FMCG,21-JAN-2019,43.55,11.04,1.13
NIFTY FMCG,22-JAN-2019,43.58,11.04,1.13
NIFTY FMCG,23-JAN-2019,42.84,10.86,1.15
NIFTY FMCG,24-JAN-2019,42.91,10.87,1.14
NIFTY FMCG,25-JAN-2019,42.69,10.84,1.15
NIFTY FMCG,28-JAN-2019,42.16,10.7,1.16
NIFTY FMCG,29-JAN-2019,42.4,10.77,1.15
NIFTY FMCG,30-JAN-2019,41.98,10.67,1.17
NIFTY FMCG,31-JAN-2019,42.46,10.79,1.15
NIFTY FMCG,01-FEB-2019,42.94,10.93,1.14
NIFTY FMCG,04-FEB-2019,42.66,10.86,1.14
NIFTY FMCG,05-FEB-2019,42.31,10.77,1.15
NIFTY FMCG,06-FEB-2019,42.69,10.87,1.14
NIFTY FMCG,07-FEB-2019,43.04,10.96,1.13
NIFTY FMCG,08-FEB-2019,42.33,10.78,1.15
NIFTY FMCG,11-FEB-2019,42.27,10.76,1.16
NIFTY FMCG,12-FEB-2019,42.23,10.69,1.16
NIFTY FMCG,13-FEB-2019,42.03,10.66,1.17
NIFTY FMCG,14-FEB-2019,42.04,10.66,1.17
NIFTY FMCG,15-FEB-2019,41.84,10.61,1.17
NIFTY FMCG,18-FEB-2019,41.35,10.49,1.19
NIFTY FMCG,19-FEB-2019,41.41,10.5,1.18
NIFTY FMCG,20-FEB-2019,41.48,10.52,1.18
NIFTY FMCG,21-FEB-2019,41.64,10.56,1.18
NIFTY FMCG,22-FEB-2019,41.75,10.73,1.17
NIFTY FMCG,25-FEB-2019,41.87,10.76,1.17
NIFTY FMCG,26-FEB-2019,41.72,10.73,1.17
