Index Name ,Date ,P/E ,P/B ,Div Yield% 
NIFTY 50,02-JAN-2017,22.08,3.1,1.35
NIFTY 50,03-JAN-2017,22.12,3.11,1.35
NIFTY 50,04-JAN-2017,21.94,3.11,1.35
NIFTY 50,05-JAN-2017,22.17,3.14,1.33
NIFTY 50,06-JAN-2017,22.09,3.13,1.34
NIFTY 50,09-JAN-2017,22.07,3.12,1.34
NIFTY 50,10-JAN-2017,22.39,3.14,1.33
NIFTY 50,11-JAN-2017,22.42,3.18,1.32
NIFTY 50,12-JAN-2017,22.5,3.19,1.31
NIFTY 50,13-JAN-2017,22.47,3.18,1.31
NIFTY 50,16-JAN-2017,22.5,3.19,1.31
NIFTY 50,17-JAN-2017,22.4,3.18,1.32
NIFTY 50,18-JAN-2017,22.39,3.19,1.31
NIFTY 50,19-JAN-2017,22.44,3.2,1.31
NIFTY 50,20-JAN-2017,22.37,3.17,1.32
NIFTY 50,23-JAN-2017,22.48,3.18,1.32
NIFTY 50,24-JAN-2017,22.64,3.21,1.3
NIFTY 50,25-JAN-2017,22.98,3.26,1.28
NIFTY 50,27-JAN-2017,23,3.28,1.28
NIFTY 50,30-JAN-2017,22.98,3.27,1.28
NIFTY 50,31-JAN-2017,22.86,3.25,1.29
NIFTY 50,01-FEB-2017,23.27,3.3,1.27
NIFTY 50,02-FEB-2017,23.38,3.31,1.26
NIFTY 50,03-FEB-2017,23.29,3.31,1.26
NIFTY 50,06-FEB-2017,23.43,3.34,1.25
NIFTY 50,07-FEB-2017,23.31,3.32,1.26
NIFTY 50,08-FEB-2017,23.28,3.32,1.26
NIFTY 50,09-FEB-2017,23.31,3.33,1.26
NIFTY 50,10-FEB-2017,23.34,3.33,1.26
NIFTY 50,13-FEB-2017,23.15,3.34,1.25
NIFTY 50,14-FEB-2017,23.05,3.33,1.26
NIFTY 50,15-FEB-2017,22.84,3.31,1.27
NIFTY 50,16-FEB-2017,23.08,3.33,1.26
NIFTY 50,17-FEB-2017,23.1,3.34,1.25
NIFTY 50,20-FEB-2017,23.19,3.37,1.24
NIFTY 50,21-FEB-2017,23.27,3.38,1.24
NIFTY 50,22-FEB-2017,23.32,3.38,1.24
NIFTY 50,23-FEB-2017,23.36,3.39,1.24
NIFTY 50,27-FEB-2017,23.21,3.37,1.25
NIFTY 50,28-FEB-2017,23.13,3.37,1.25
NIFTY 50,01-MAR-2017,23.3,3.39,1.24
NIFTY 50,02-MAR-2017,23.11,3.37,1.25
NIFTY 50,03-MAR-2017,23.1,3.37,1.25
NIFTY 50,06-MAR-2017,23.27,3.4,1.24
NIFTY 50,07-MAR-2017,23.23,3.39,1.24
NIFTY 50,08-MAR-2017,23.17,3.38,1.24
NIFTY 50,09-MAR-2017,23.18,3.38,1.24
NIFTY 50,10-MAR-2017,23.2,3.39,1.24
NIFTY 50,14-MAR-2017,23.59,3.44,1.22
NIFTY 50,15-MAR-2017,23.59,3.44,1.22
NIFTY 50,16-MAR-2017,23.77,3.47,1.21
NIFTY 50,17-MAR-2017,23.78,3.47,1.21
NIFTY 50,20-MAR-2017,23.7,3.46,1.22
NIFTY 50,21-MAR-2017,23.68,3.46,1.22
NIFTY 50,22-MAR-2017,23.45,3.42,1.23
NIFTY 50,23-MAR-2017,23.59,3.44,1.22
NIFTY 50,24-MAR-2017,23.65,3.45,1.22
NIFTY 50,27-MAR-2017,23.49,3.43,1.23
NIFTY 50,28-MAR-2017,23.63,3.45,1.22
NIFTY 50,29-MAR-2017,23.74,3.47,1.21
NIFTY 50,30-MAR-2017,23.82,3.48,1.21
NIFTY 50,31-MAR-2017,23.26,3.5,1.25
NIFTY 50,03-APR-2017,23.42,3.53,1.25
NIFTY 50,05-APR-2017,23.49,3.54,1.24
NIFTY 50,06-APR-2017,23.48,3.53,1.24
NIFTY 50,07-APR-2017,23.32,3.51,1.25
NIFTY 50,10-APR-2017,23.28,3.5,1.25
NIFTY 50,11-APR-2017,23.42,3.52,1.25
NIFTY 50,12-APR-2017,23.33,3.51,1.25
NIFTY 50,13-APR-2017,23.2,3.49,1.26
NIFTY 50,17-APR-2017,23.17,3.49,1.26
NIFTY 50,18-APR-2017,23.08,3.47,1.26
NIFTY 50,18-APR-2017,23.08,3.47,1.26
NIFTY 50,19-APR-2017,23.08,3.47,1.26
NIFTY 50,20-APR-2017,23.16,3.49,1.26
NIFTY 50,21-APR-2017,23.12,3.48,1.26
NIFTY 50,24-APR-2017,23.41,3.52,1.25
NIFTY 50,25-APR-2017,23.64,3.56,1.23
NIFTY 50,26-APR-2017,23.75,3.57,1.23
NIFTY 50,27-APR-2017,23.73,3.57,1.23
NIFTY 50,28-APR-2017,23.63,3.55,1.23
NIFTY 50,02-MAY-2017,23.66,3.56,1.23
NIFTY 50,03-MAY-2017,23.65,3.56,1.23
NIFTY 50,04-MAY-2017,23.77,3.58,1.23
NIFTY 50,05-MAY-2017,23.59,3.55,1.24
NIFTY 50,08-MAY-2017,23.66,3.56,1.23
NIFTY 50,09-MAY-2017,23.67,3.56,1.23
NIFTY 50,10-MAY-2017,23.89,3.59,1.22
NIFTY 50,11-MAY-2017,23.93,3.6,1.22
NIFTY 50,12-MAY-2017,23.88,3.59,1.22
NIFTY 50,15-MAY-2017,23.99,3.61,1.22
NIFTY 50,16-MAY-2017,24.16,3.63,1.21
NIFTY 50,17-MAY-2017,25.23,3.64,1.2
NIFTY 50,18-MAY-2017,24.91,3.6,1.22
NIFTY 50,19-MAY-2017,24.91,3.6,1.22
NIFTY 50,22-MAY-2017,24.94,3.61,1.22
NIFTY 50,23-MAY-2017,24.8,3.59,1.22
NIFTY 50,24-MAY-2017,24.73,3.58,1.23
NIFTY 50,25-MAY-2017,24.88,3.63,1.21
NIFTY 50,26-MAY-2017,24.32,3.62,1.19
NIFTY 50,29-MAY-2017,24.31,3.62,1.19
NIFTY 50,30-MAY-2017,24.36,3.63,1.19
NIFTY 50,31-MAY-2017,24.35,3.62,1.19
NIFTY 50,01-JUN-2017,24.34,3.62,1.19
