Index Name ,Date ,P/E ,P/B ,Div Yield% 
NIFTY METAL,01-JAN-2025,20.65,2.46,2.39
NIFTY METAL,02-JAN-2025,20.85,2.48,2.36
NIFTY METAL,03-JAN-2025,20.87,2.48,2.36
NIFTY METAL,06-JAN-2025,20.21,2.41,2.44
NIFTY METAL,07-JAN-2025,20.46,2.43,2.41
NIFTY METAL,08-JAN-2025,20.32,2.42,2.43
NIFTY METAL,09-JAN-2025,20.07,2.39,2.46
NIFTY METAL,10-JAN-2025,19.75,2.35,2.5
NIFTY METAL,13-JAN-2025,19.01,2.26,2.59
NIFTY METAL,14-JAN-2025,19.76,2.35,2.49
NIFTY METAL,15-JAN-2025,19.79,2.36,2.49
NIFTY METAL,16-JAN-2025,20.13,2.4,2.45
NIFTY METAL,17-JAN-2025,20.37,2.42,2.42
NIFTY METAL,20-JAN-2025,20.59,2.45,2.39
NIFTY METAL,21-JAN-2025,20.39,2.43,2.42
NIFTY METAL,22-JAN-2025,20.22,2.41,2.44
NIFTY METAL,23-JAN-2025,20.33,2.42,2.42
NIFTY METAL,24-JAN-2025,20.15,2.4,2.44
NIFTY METAL,27-JAN-2025,19.55,2.33,2.52
NIFTY METAL,28-JAN-2025,19.93,2.32,2.53
NIFTY METAL,29-JAN-2025,20.41,2.36,2.48
NIFTY METAL,30-JAN-2025,20.35,2.36,2.49
NIFTY METAL,31-JAN-2025,20.61,2.39,2.46
NIFTY METAL,01-FEB-2025,20.9,2.36,2.49
NIFTY METAL,03-FEB-2025,19.92,2.32,2.53
NIFTY METAL,04-FEB-2025,20.28,2.36,2.48
NIFTY METAL,05-FEB-2025,20.58,2.4,2.45
NIFTY METAL,06-FEB-2025,20.43,2.38,2.47
NIFTY METAL,07-FEB-2025,20.84,2.44,2.41
NIFTY METAL,10-FEB-2025,20.18,2.38,2.47
NIFTY METAL,11-FEB-2025,19.83,2.34,2.52
NIFTY METAL,12-FEB-2025,19.6,2.35,2.5
NIFTY METAL,13-FEB-2025,19.83,2.37,2.48
NIFTY METAL,14-FEB-2025,19.46,2.33,2.59
NIFTY METAL,17-FEB-2025,19.61,2.35,2.57
NIFTY METAL,18-FEB-2025,19.04,2.35,2.57
NIFTY METAL,19-FEB-2025,19.28,2.38,2.54
NIFTY METAL,20-FEB-2025,19.66,2.42,2.46
NIFTY METAL,21-FEB-2025,19.86,2.45,2.44
NIFTY METAL,24-FEB-2025,19.43,2.39,2.46
NIFTY METAL,25-FEB-2025,19.13,2.36,2.5
NIFTY METAL,27-FEB-2025,19.22,2.37,2.38
NIFTY METAL,28-FEB-2025,18.96,2.34,2.41
NIFTY METAL,03-MAR-2025,19.18,2.36,2.38
NIFTY METAL,04-MAR-2025,19.25,2.37,2.37
NIFTY METAL,05-MAR-2025,20.03,2.47,2.28
NIFTY METAL,06-MAR-2025,20.5,2.53,2.23
NIFTY METAL,07-MAR-2025,20.59,2.54,2.22
NIFTY METAL,10-MAR-2025,20.41,2.52,2.24
NIFTY METAL,11-MAR-2025,20.52,2.53,2.23
NIFTY METAL,12-MAR-2025,20.42,2.52,2.24
NIFTY METAL,13-MAR-2025,20.25,2.5,2.26
NIFTY METAL,17-MAR-2025,20.4,2.51,2.24
NIFTY METAL,18-MAR-2025,20.84,2.57,2.19
NIFTY METAL,19-MAR-2025,21.1,2.6,2.16
