Index Name ,Date ,P/E ,P/B ,Div Yield% 
NIFTY MIDCAP 50,03-JAN-2022,28.89,3.3,1.04
NIFTY MIDCAP 50,04-JAN-2022,29.01,3.31,1.04
NIFTY MIDCAP 50,05-JAN-2022,29.05,3.31,1.03
NIFTY MIDCAP 50,06-JAN-2022,29.13,3.32,1.03
NIFTY MIDCAP 50,07-JAN-2022,29.31,3.34,1.03
NIFTY MIDCAP 50,10-JAN-2022,29.57,3.37,1.02
NIFTY MIDCAP 50,11-JAN-2022,29.61,3.38,1.01
NIFTY MIDCAP 50,12-JAN-2022,29.96,3.42,1
NIFTY MIDCAP 50,13-JAN-2022,30.15,3.44,1
NIFTY MIDCAP 50,14-JAN-2022,30.13,3.44,1
NIFTY MIDCAP 50,17-JAN-2022,30.12,3.44,1
NIFTY MIDCAP 50,18-JAN-2022,29.44,3.36,1.02
NIFTY MIDCAP 50,19-JAN-2022,29.37,3.36,1.02
NIFTY MIDCAP 50,20-JAN-2022,29.27,3.35,1.02
NIFTY MIDCAP 50,21-JAN-2022,28.54,3.26,1.05
NIFTY MIDCAP 50,24-JAN-2022,27.39,3.13,1.09
NIFTY MIDCAP 50,25-JAN-2022,28.49,3.18,1.08
NIFTY MIDCAP 50,27-JAN-2022,28.36,3.15,1.09
NIFTY MIDCAP 50,28-JAN-2022,28.55,3.19,1.08
NIFTY MIDCAP 50,31-JAN-2022,28.52,3.25,1.05
NIFTY MIDCAP 50,01-FEB-2022,28.77,3.28,1.04
NIFTY MIDCAP 50,02-FEB-2022,29.12,3.31,1.04
NIFTY MIDCAP 50,03-FEB-2022,28.78,3.28,1.06
NIFTY MIDCAP 50,04-FEB-2022,28.12,3.24,1.05
NIFTY MIDCAP 50,07-FEB-2022,27.78,3.2,1.08
NIFTY MIDCAP 50,08-FEB-2022,26.99,3.19,1.07
NIFTY MIDCAP 50,09-FEB-2022,27.43,3.23,1.06
NIFTY MIDCAP 50,10-FEB-2022,27.57,3.25,1.09
NIFTY MIDCAP 50,11-FEB-2022,26.67,3.17,1.1
NIFTY MIDCAP 50,14-FEB-2022,25.45,3.05,1.14
NIFTY MIDCAP 50,15-FEB-2022,25.94,3.14,1.18
NIFTY MIDCAP 50,16-FEB-2022,25.97,3.13,1.17
NIFTY MIDCAP 50,17-FEB-2022,25.88,3.12,1.2
NIFTY MIDCAP 50,18-FEB-2022,25.65,3.09,1.21
NIFTY MIDCAP 50,21-FEB-2022,25.45,3.07,1.25
NIFTY MIDCAP 50,22-FEB-2022,25.24,3.04,1.26
NIFTY MIDCAP 50,23-FEB-2022,25.32,3.05,1.26
NIFTY MIDCAP 50,24-FEB-2022,23.76,2.86,1.35
NIFTY MIDCAP 50,25-FEB-2022,24.81,2.99,1.38
NIFTY MIDCAP 50,28-FEB-2022,25.05,3.02,1.37
NIFTY MIDCAP 50,02-MAR-2022,25,3.01,1.37
NIFTY MIDCAP 50,03-MAR-2022,24.8,2.99,1.38
NIFTY MIDCAP 50,04-MAR-2022,24.23,2.92,1.41
NIFTY MIDCAP 50,07-MAR-2022,23.69,2.86,1.43
NIFTY MIDCAP 50,08-MAR-2022,24.07,2.9,1.41
NIFTY MIDCAP 50,09-MAR-2022,24.61,2.97,1.38
NIFTY MIDCAP 50,10-MAR-2022,24.78,2.99,1.37
NIFTY MIDCAP 50,11-MAR-2022,24.95,3.01,1.39
NIFTY MIDCAP 50,14-MAR-2022,25.04,3.02,1.38
NIFTY MIDCAP 50,15-MAR-2022,24.83,2.99,1.39
NIFTY MIDCAP 50,16-MAR-2022,25.33,3.05,1.37
NIFTY MIDCAP 50,17-MAR-2022,25.69,3.1,1.35
NIFTY MIDCAP 50,21-MAR-2022,25.51,3.08,1.19
NIFTY MIDCAP 50,22-MAR-2022,25.62,3.09,1.18
NIFTY MIDCAP 50,23-MAR-2022,25.75,3.1,1.15
NIFTY MIDCAP 50,24-MAR-2022,25.94,3.13,1.16
NIFTY MIDCAP 50,25-MAR-2022,25.84,3.12,1.18
NIFTY MIDCAP 50,28-MAR-2022,25.71,3.1,1.18
NIFTY MIDCAP 50,29-MAR-2022,25.81,3.11,1.18
NIFTY MIDCAP 50,30-MAR-2022,26.08,3.14,1.16
NIFTY MIDCAP 50,31-MAR-2022,22.24,3.06,1.37
NIFTY MIDCAP 50,01-APR-2022,22.58,3.1,1.35
NIFTY MIDCAP 50,04-APR-2022,22.9,3.15,1.33
NIFTY MIDCAP 50,05-APR-2022,23.15,3.18,1.3
NIFTY MIDCAP 50,06-APR-2022,23.27,3.2,1.29
NIFTY MIDCAP 50,07-APR-2022,23.13,3.18,1.3
NIFTY MIDCAP 50,08-APR-2022,23.34,3.21,1.29
NIFTY MIDCAP 50,11-APR-2022,23.42,3.22,1.28
NIFTY MIDCAP 50,12-APR-2022,23.01,3.16,1.31
NIFTY MIDCAP 50,13-APR-2022,22.98,3.16,1.31
NIFTY MIDCAP 50,18-APR-2022,22.7,3.12,1.33
NIFTY MIDCAP 50,19-APR-2022,22.43,3.08,1.34
NIFTY MIDCAP 50,20-APR-2022,22.54,3.1,1.33
NIFTY MIDCAP 50,21-APR-2022,22.79,3.13,1.32
NIFTY MIDCAP 50,22-APR-2022,22.56,3.1,1.33
NIFTY MIDCAP 50,25-APR-2022,22.04,3.03,1.36
NIFTY MIDCAP 50,26-APR-2022,22.45,3.09,1.33
NIFTY MIDCAP 50,27-APR-2022,22.24,3.06,1.35
NIFTY MIDCAP 50,28-APR-2022,22.37,3.08,1.34
NIFTY MIDCAP 50,29-APR-2022,22.1,3.05,1.36
NIFTY MIDCAP 50,02-MAY-2022,21.82,3.03,1.36
NIFTY MIDCAP 50,04-MAY-2022,20.88,2.93,1.4
NIFTY MIDCAP 50,05-MAY-2022,20.87,2.95,1.4
NIFTY MIDCAP 50,06-MAY-2022,20.47,2.89,1.42
NIFTY MIDCAP 50,09-MAY-2022,19.97,2.84,1.45
NIFTY MIDCAP 50,10-MAY-2022,19.29,2.79,1.48
NIFTY MIDCAP 50,11-MAY-2022,19.2,2.77,1.48
NIFTY MIDCAP 50,12-MAY-2022,18.83,2.7,1.52
