Index Name ,Date ,P/E ,P/B ,Div Yield% 
NIFTY SMALLCAP 50,02-JAN-2017,64.6,1.31,0.97
NIFTY SMALLCAP 50,03-JAN-2017,65.49,1.33,0.95
NIFTY SMALLCAP 50,04-JAN-2017,65.32,1.34,0.95
NIFTY SMALLCAP 50,05-JAN-2017,65.94,1.35,0.94
NIFTY SMALLCAP 50,06-JAN-2017,65.69,1.34,0.94
NIFTY SMALLCAP 50,09-JAN-2017,66.05,1.35,0.94
NIFTY SMALLCAP 50,10-JAN-2017,64.4,1.37,0.93
NIFTY SMALLCAP 50,11-JAN-2017,64.55,1.38,0.92
NIFTY SMALLCAP 50,12-JAN-2017,64.49,1.38,0.92
NIFTY SMALLCAP 50,13-JAN-2017,64.5,1.38,0.92
NIFTY SMALLCAP 50,16-JAN-2017,65.09,1.39,0.91
NIFTY SMALLCAP 50,17-JAN-2017,64.82,1.39,0.91
NIFTY SMALLCAP 50,18-JAN-2017,66.2,1.41,0.9
NIFTY SMALLCAP 50,19-JAN-2017,66.22,1.41,0.9
NIFTY SMALLCAP 50,20-JAN-2017,65.04,1.38,0.92
NIFTY SMALLCAP 50,23-JAN-2017,69.07,1.38,0.92
NIFTY SMALLCAP 50,24-JAN-2017,70.78,1.39,0.91
NIFTY SMALLCAP 50,25-JAN-2017,71.56,1.41,0.9
NIFTY SMALLCAP 50,27-JAN-2017,72.38,1.42,0.89
NIFTY SMALLCAP 50,30-JAN-2017,72.37,1.42,0.89
NIFTY SMALLCAP 50,31-JAN-2017,71.22,1.4,0.9
NIFTY SMALLCAP 50,01-FEB-2017,71.27,1.44,0.88
NIFTY SMALLCAP 50,02-FEB-2017,74.01,1.45,0.88
NIFTY SMALLCAP 50,03-FEB-2017,61.46,1.48,0.86
NIFTY SMALLCAP 50,06-FEB-2017,61.02,1.49,0.85
NIFTY SMALLCAP 50,07-FEB-2017,57.1,1.48,0.86
NIFTY SMALLCAP 50,08-FEB-2017,57.58,1.49,0.85
NIFTY SMALLCAP 50,09-FEB-2017,58.15,1.5,0.85
NIFTY SMALLCAP 50,10-FEB-2017,56.21,1.5,0.85
