Index Name ,Date ,P/E ,P/B ,Div Yield% 
NIFTY 50,01-JAN-2016,21.53,3.19,1.45
NIFTY 50,04-JAN-2016,21.07,3.13,1.48
NIFTY 50,04-JAN-2016,21.07,3.13,1.48
NIFTY 50,05-JAN-2016,21.05,3.12,1.49
NIFTY 50,06-JAN-2016,20.93,3.1,1.49
NIFTY 50,07-JAN-2016,20.47,3.04,1.53
NIFTY 50,08-JAN-2016,20.56,3.05,1.52
NIFTY 50,11-JAN-2016,20.46,3.03,1.53
NIFTY 50,12-JAN-2016,20.31,3.01,1.54
NIFTY 50,13-JAN-2016,20.45,3.03,1.53
NIFTY 50,14-JAN-2016,20.38,3.02,1.53
NIFTY 50,15-JAN-2016,20.12,2.98,1.55
NIFTY 50,18-JAN-2016,19.86,2.95,1.57
NIFTY 50,19-JAN-2016,20.08,2.98,1.56
NIFTY 50,20-JAN-2016,19.74,2.93,1.58
NIFTY 50,21-JAN-2016,19.65,2.92,1.59
NIFTY 50,22-JAN-2016,20.01,2.98,1.56
NIFTY 50,25-JAN-2016,20.04,2.98,1.56
NIFTY 50,27-JAN-2016,20.05,2.98,1.55
NIFTY 50,28-JAN-2016,19.85,2.98,1.56
NIFTY 50,29-JAN-2016,20.22,3.03,1.53
NIFTY 50,01-FEB-2016,20.22,3.03,1.53
NIFTY 50,02-FEB-2016,19.9,2.99,1.55
NIFTY 50,03-FEB-2016,19.65,2.95,1.57
NIFTY 50,04-FEB-2016,19.76,2.97,1.56
NIFTY 50,05-FEB-2016,19.99,3,1.54
NIFTY 50,08-FEB-2016,19.69,2.96,1.57
NIFTY 50,09-FEB-2016,19.46,2.93,1.58
NIFTY 50,10-FEB-2016,19.27,2.89,1.6
NIFTY 50,11-FEB-2016,18.65,2.8,1.66
NIFTY 50,12-FEB-2016,18.67,2.8,1.66
NIFTY 50,15-FEB-2016,19.32,2.87,1.61
NIFTY 50,16-FEB-2016,19.01,2.83,1.64
NIFTY 50,17-FEB-2016,19.18,2.85,1.63
NIFTY 50,18-FEB-2016,19.44,2.89,1.61
NIFTY 50,19-FEB-2016,19.5,2.89,1.6
NIFTY 50,22-FEB-2016,19.56,2.9,1.6
NIFTY 50,23-FEB-2016,19.23,2.85,1.63
NIFTY 50,24-FEB-2016,18.98,2.82,1.65
NIFTY 50,25-FEB-2016,18.85,2.8,1.66
NIFTY 50,26-FEB-2016,19.01,2.82,1.65
NIFTY 50,29-FEB-2016,18.9,2.81,1.66
NIFTY 50,01-MAR-2016,19.53,2.9,1.6
NIFTY 50,02-MAR-2016,19.93,2.96,1.57
NIFTY 50,03-MAR-2016,20.22,3,1.55
NIFTY 50,04-MAR-2016,20.24,3.01,1.55
NIFTY 50,08-MAR-2016,20.2,3,1.55
NIFTY 50,09-MAR-2016,20.33,3.02,1.54
NIFTY 50,10-MAR-2016,20.2,3,1.55
NIFTY 50,11-MAR-2016,20.27,3.01,1.54
NIFTY 50,14-MAR-2016,20.35,3.02,1.54
NIFTY 50,15-MAR-2016,20.14,2.99,1.55
NIFTY 50,16-MAR-2016,20.24,3,1.55
NIFTY 50,17-MAR-2016,20.28,3.01,1.54
NIFTY 50,18-MAR-2016,20.52,3.05,1.52
NIFTY 50,21-MAR-2016,20.79,3.09,1.5
NIFTY 50,22-MAR-2016,20.82,3.09,1.5
NIFTY 50,23-MAR-2016,20.83,3.09,1.5
NIFTY 50,28-MAR-2016,20.55,3.05,1.52
NIFTY 50,29-MAR-2016,20.5,3.04,1.52
NIFTY 50,30-MAR-2016,20.88,3.1,1.49
NIFTY 50,31-MAR-2016,20.89,3.1,1.49
NIFTY 50,01-APR-2016,21.19,3.26,1.45
NIFTY 50,01-APR-2016,21.19,3.26,1.45
NIFTY 50,04-APR-2016,21.31,3.28,1.44
NIFTY 50,05-APR-2016,20.88,3.21,1.47
NIFTY 50,06-APR-2016,20.91,3.22,1.47
NIFTY 50,07-APR-2016,20.73,3.19,1.48
NIFTY 50,08-APR-2016,20.75,3.19,1.48
NIFTY 50,11-APR-2016,21.07,3.24,1.45
NIFTY 50,12-APR-2016,21.17,3.26,1.45
NIFTY 50,13-APR-2016,21.56,3.32,1.42
NIFTY 50,18-APR-2016,21.68,3.34,1.41
NIFTY 50,20-APR-2016,21.59,3.34,1.41
NIFTY 50,21-APR-2016,21.59,3.34,1.41
NIFTY 50,22-APR-2016,21.55,3.29,1.36
NIFTY 50,25-APR-2016,21.4,3.27,1.37
NIFTY 50,26-APR-2016,21.6,3.32,1.35
NIFTY 50,27-APR-2016,21.66,3.33,1.35
NIFTY 50,28-APR-2016,21.3,3.27,1.37
NIFTY 50,29-APR-2016,21.24,3.27,1.37
NIFTY 50,02-MAY-2016,21.25,3.25,1.38
NIFTY 50,03-MAY-2016,21.08,3.23,1.39
NIFTY 50,04-MAY-2016,20.88,3.21,1.39
NIFTY 50,05-MAY-2016,20.96,3.22,1.39
NIFTY 50,06-MAY-2016,20.91,3.22,1.39
NIFTY 50,09-MAY-2016,21.24,3.28,1.37
NIFTY 50,10-MAY-2016,21.3,3.29,1.36
NIFTY 50,11-MAY-2016,21.19,3.27,1.37
NIFTY 50,12-MAY-2016,21.33,3.29,1.36
NIFTY 50,13-MAY-2016,21.1,3.26,1.38
NIFTY 50,16-MAY-2016,21.54,3.28,1.37
NIFTY 50,17-MAY-2016,21.62,3.29,1.36
NIFTY 50,18-MAY-2016,21.57,3.28,1.37
NIFTY 50,19-MAY-2016,21.33,3.24,1.38
NIFTY 50,20-MAY-2016,21.19,3.22,1.39
NIFTY 50,23-MAY-2016,21.13,3.22,1.39
NIFTY 50,24-MAY-2016,21.16,3.22,1.39
NIFTY 50,25-MAY-2016,22.07,3.3,1.36
NIFTY 50,26-MAY-2016,22.39,3.36,1.33
NIFTY 50,27-MAY-2016,22.66,3.4,1.32
NIFTY 50,30-MAY-2016,22.69,3.41,1.31
NIFTY 50,31-MAY-2016,22.6,3.4,1.32
NIFTY 50,01-JUN-2016,22.65,3.41,1.31
NIFTY 50,02-JUN-2016,22.76,3.43,1.31
NIFTY 50,03-JUN-2016,22.77,3.43,1.31
NIFTY 50,06-JUN-2016,22.71,3.42,1.31
NIFTY 50,07-JUN-2016,22.69,3.44,1.3
NIFTY 50,08-JUN-2016,22.71,3.45,1.3
NIFTY 50,09-JUN-2016,22.52,3.42,1.31
NIFTY 50,10-JUN-2016,22.43,3.38,1.28
NIFTY 50,13-JUN-2016,22.26,3.36,1.29
NIFTY 50,14-JUN-2016,22.26,3.36,1.29
NIFTY 50,15-JUN-2016,22.53,3.4,1.27
NIFTY 50,16-JUN-2016,22.35,3.37,1.28
NIFTY 50,17-JUN-2016,22.43,3.36,1.28
NIFTY 50,20-JUN-2016,22.62,3.39,1.27
NIFTY 50,21-JUN-2016,22.56,3.38,1.27
NIFTY 50,22-JUN-2016,22.52,3.37,1.27
NIFTY 50,23-JUN-2016,22.7,3.4,1.26
NIFTY 50,24-JUN-2016,22.2,3.29,1.28
NIFTY 50,27-JUN-2016,22.22,3.29,1.28
NIFTY 50,28-JUN-2016,22.31,3.3,1.28
NIFTY 50,29-JUN-2016,22.52,3.33,1.26
NIFTY 50,30-JUN-2016,22.75,3.37,1.25
NIFTY 50,01-JUL-2016,22.86,3.38,1.25
NIFTY 50,04-JUL-2016,22.98,3.4,1.24
NIFTY 50,05-JUL-2016,22.88,3.39,1.24
NIFTY 50,07-JUL-2016,22.89,3.39,1.24
NIFTY 50,08-JUL-2016,22.85,3.38,1.25
NIFTY 50,11-JUL-2016,23.25,3.44,1.23
NIFTY 50,12-JUL-2016,23.37,3.46,1.22
NIFTY 50,13-JUL-2016,23.37,3.46,1.22
