Index Name ,Date ,P/E ,P/B ,Div Yield% 
NIFTY AUTO,01-JAN-2020,24.24,3.64,1.34
NIFTY AUTO,02-JAN-2020,24.41,3.66,1.33
NIFTY AUTO,03-JAN-2020,24.12,3.62,1.35
NIFTY AUTO,06-JAN-2020,23.56,3.53,1.38
NIFTY AUTO,07-JAN-2020,23.63,3.54,1.38
NIFTY AUTO,08-JAN-2020,23.45,3.52,1.39
NIFTY AUTO,09-JAN-2020,24.08,3.61,1.35
NIFTY AUTO,10-JAN-2020,24.29,3.64,1.34
NIFTY AUTO,13-JAN-2020,24.32,3.65,1.34
NIFTY AUTO,14-JAN-2020,24.47,3.67,1.33
NIFTY AUTO,15-JAN-2020,24.76,3.71,1.31
NIFTY AUTO,16-JAN-2020,24.79,3.72,1.31
NIFTY AUTO,17-JAN-2020,24.88,3.73,1.31
NIFTY AUTO,20-JAN-2020,24.66,3.7,1.32
NIFTY AUTO,21-JAN-2020,24.35,3.65,1.34
NIFTY AUTO,22-JAN-2020,24.12,3.62,1.35
NIFTY AUTO,23-JAN-2020,24.33,3.64,1.34
NIFTY AUTO,24-JAN-2020,24.43,3.66,1.34
NIFTY AUTO,27-JAN-2020,24.35,3.68,1.34
NIFTY AUTO,28-JAN-2020,24.05,3.57,1.36
NIFTY AUTO,29-JAN-2020,24.19,3.59,1.35
NIFTY AUTO,30-JAN-2020,24.07,3.57,1.35
NIFTY AUTO,31-JAN-2020,23.79,3.53,1.37
NIFTY AUTO,01-FEB-2020,23.19,3.44,1.4
NIFTY AUTO,03-FEB-2020,24.67,3.49,1.38
NIFTY AUTO,04-FEB-2020,24.99,3.54,1.37
NIFTY AUTO,05-FEB-2020,25.09,3.55,1.36
NIFTY AUTO,06-FEB-2020,25.12,3.56,1.36
NIFTY AUTO,07-FEB-2020,24.77,3.52,1.37
NIFTY AUTO,10-FEB-2020,24.24,3.43,1.41
NIFTY AUTO,11-FEB-2020,25.49,3.45,1.4
NIFTY AUTO,12-FEB-2020,25.66,3.47,1.39
NIFTY AUTO,13-FEB-2020,25.6,3.46,1.4
NIFTY AUTO,14-FEB-2020,25.61,3.42,1.41
NIFTY AUTO,17-FEB-2020,25.44,3.39,1.42
NIFTY AUTO,18-FEB-2020,25.18,3.36,1.44
NIFTY AUTO,19-FEB-2020,25.17,3.36,1.44
NIFTY AUTO,20-FEB-2020,25.2,3.36,1.44
NIFTY AUTO,24-FEB-2020,24.32,3.25,1.49
NIFTY AUTO,25-FEB-2020,24.12,3.22,1.5
NIFTY AUTO,26-FEB-2020,23.6,3.15,1.53
NIFTY AUTO,27-FEB-2020,23.5,3.14,1.54
NIFTY AUTO,28-FEB-2020,22.6,3.02,1.6
NIFTY AUTO,02-MAR-2020,22.45,3,1.61
NIFTY AUTO,03-MAR-2020,22.87,3.05,1.58
NIFTY AUTO,04-MAR-2020,22.72,3.03,1.59
NIFTY AUTO,05-MAR-2020,22.77,3.04,1.59
NIFTY AUTO,06-MAR-2020,22.57,3.01,1.6
NIFTY AUTO,09-MAR-2020,21.71,2.9,1.67
NIFTY AUTO,11-MAR-2020,21.51,2.87,1.68
NIFTY AUTO,12-MAR-2020,19.75,2.64,1.83
NIFTY AUTO,13-MAR-2020,20.24,2.7,1.79
NIFTY AUTO,16-MAR-2020,19.13,2.55,1.89
NIFTY AUTO,17-MAR-2020,19,2.54,1.91
NIFTY AUTO,17-MAR-2020,19,2.54,1.91
NIFTY AUTO,18-MAR-2020,18.06,2.41,2
NIFTY AUTO,19-MAR-2020,16.96,2.26,2.13
NIFTY AUTO,20-MAR-2020,17.58,2.35,2.06
NIFTY AUTO,23-MAR-2020,15.15,2.02,2.39
NIFTY AUTO,25-MAR-2020,16.16,2.16,2.24
NIFTY AUTO,26-MAR-2020,16.57,2.21,2.18
NIFTY AUTO,27-MAR-2020,16.17,2.16,2.24
NIFTY AUTO,30-MAR-2020,15.29,2.04,2.37
NIFTY AUTO,31-MAR-2020,15.49,2.07,2.34
NIFTY AUTO,01-APR-2020,15.25,2.03,2.37
NIFTY AUTO,03-APR-2020,14.79,1.97,2.45
NIFTY AUTO,07-APR-2020,16.21,2.16,2.23
NIFTY AUTO,08-APR-2020,16.51,2.2,2.19
NIFTY AUTO,09-APR-2020,18.23,2.43,1.99
NIFTY AUTO,13-APR-2020,17.78,2.37,2.04
NIFTY AUTO,15-APR-2020,17.46,2.33,2.07
NIFTY AUTO,16-APR-2020,17.66,2.36,2.05
NIFTY AUTO,17-APR-2020,18.56,2.48,1.95
NIFTY AUTO,20-APR-2020,18.31,2.44,1.98
NIFTY AUTO,21-APR-2020,17.33,2.31,2.09
NIFTY AUTO,22-APR-2020,17.77,2.37,2.04
NIFTY AUTO,23-APR-2020,17.89,2.39,2.02
NIFTY AUTO,24-APR-2020,17.61,2.35,2.06
NIFTY AUTO,27-APR-2020,17.79,2.37,2.04
NIFTY AUTO,28-APR-2020,17.83,2.38,2.03
NIFTY AUTO,29-APR-2020,18.15,2.42,1.99
NIFTY AUTO,30-APR-2020,19.32,2.58,1.87
NIFTY AUTO,04-MAY-2020,17.93,2.39,2.02
NIFTY AUTO,05-MAY-2020,17.85,2.38,2.03
NIFTY AUTO,06-MAY-2020,18.18,2.43,1.99
NIFTY AUTO,07-MAY-2020,18.07,2.41,2
NIFTY AUTO,08-MAY-2020,17.84,2.38,2.03
NIFTY AUTO,11-MAY-2020,18.6,2.48,1.95
NIFTY AUTO,12-MAY-2020,18.69,2.49,1.94
NIFTY AUTO,13-MAY-2020,19.14,2.55,1.89
NIFTY AUTO,14-MAY-2020,19.3,2.54,1.91
NIFTY AUTO,15-MAY-2020,19.11,2.51,1.92
NIFTY AUTO,19-MAY-2020,18.25,2.4,2.02
NIFTY AUTO,20-MAY-2020,18.62,2.45,1.97
NIFTY AUTO,21-MAY-2020,19.1,2.51,1.92
NIFTY AUTO,22-MAY-2020,19.16,2.52,1.92
NIFTY AUTO,26-MAY-2020,19.58,2.56,1.89
NIFTY AUTO,27-MAY-2020,19.72,2.58,1.88
NIFTY AUTO,28-MAY-2020,20.45,2.67,1.81
NIFTY AUTO,29-MAY-2020,20.84,2.72,1.78
NIFTY AUTO,01-JUN-2020,21.5,2.8,1.72
NIFTY AUTO,02-JUN-2020,21.67,2.83,1.71
NIFTY AUTO,03-JUN-2020,21.76,2.84,1.7
NIFTY AUTO,04-JUN-2020,21.7,2.84,1.7
NIFTY AUTO,05-JUN-2020,22.09,2.9,1.67
NIFTY AUTO,08-JUN-2020,22.03,2.89,1.67
NIFTY AUTO,09-JUN-2020,21.96,2.87,1.68
NIFTY AUTO,10-JUN-2020,21.71,2.84,1.7
NIFTY AUTO,11-JUN-2020,21.28,2.78,1.73
NIFTY AUTO,12-JUN-2020,22.01,2.87,1.69
NIFTY AUTO,15-JUN-2020,21.62,2.81,1.72
NIFTY AUTO,16-JUN-2020,26.75,2.82,1.71
NIFTY AUTO,17-JUN-2020,34.59,2.84,1.7
NIFTY AUTO,18-JUN-2020,34.76,2.86,1.69
