Index Name ,Date ,P/E ,P/B ,Div Yield% 
NIFTY METAL,03-JAN-2022,6.79,2.31,3.37
NIFTY METAL,04-JAN-2022,6.77,2.3,3.38
NIFTY METAL,05-JAN-2022,6.86,2.34,3.34
NIFTY METAL,06-JAN-2022,6.83,2.32,3.35
NIFTY METAL,07-JAN-2022,6.86,2.34,3.34
NIFTY METAL,10-JAN-2022,6.9,2.35,3.32
NIFTY METAL,11-JAN-2022,6.77,2.31,3.38
NIFTY METAL,12-JAN-2022,6.86,2.34,3.34
NIFTY METAL,13-JAN-2022,7.1,2.42,3.22
NIFTY METAL,14-JAN-2022,7.09,2.41,3.23
NIFTY METAL,17-JAN-2022,7.11,2.42,3.22
NIFTY METAL,18-JAN-2022,6.95,2.36,3.3
NIFTY METAL,19-JAN-2022,7,2.38,3.27
NIFTY METAL,20-JAN-2022,7.04,2.4,3.25
NIFTY METAL,21-JAN-2022,6.9,2.35,3.32
NIFTY METAL,24-JAN-2022,6.54,2.23,3.5
NIFTY METAL,25-JAN-2022,6.54,2.25,3.46
NIFTY METAL,27-JAN-2022,6.49,2.24,3.48
NIFTY METAL,28-JAN-2022,6.52,2.25,3.47
NIFTY METAL,31-JAN-2022,6.53,2.25,3.47
NIFTY METAL,01-FEB-2022,6.78,2.35,3.32
NIFTY METAL,02-FEB-2022,6.85,2.37,3.28
NIFTY METAL,03-FEB-2022,6.83,2.37,3.29
NIFTY METAL,04-FEB-2022,6.91,2.4,3.22
NIFTY METAL,07-FEB-2022,6.91,2.4,3.22
NIFTY METAL,08-FEB-2022,6.6,2.41,3.2
NIFTY METAL,09-FEB-2022,6.7,2.46,3.14
NIFTY METAL,10-FEB-2022,6.81,2.49,3.1
NIFTY METAL,11-FEB-2022,6.77,2.48,3.12
NIFTY METAL,14-FEB-2022,6.34,2.35,3.28
NIFTY METAL,15-FEB-2022,6.48,2.4,3.21
NIFTY METAL,16-FEB-2022,6.4,2.39,3.23
NIFTY METAL,17-FEB-2022,6.38,2.38,3.45
NIFTY METAL,18-FEB-2022,6.36,2.37,3.46
NIFTY METAL,21-FEB-2022,6.23,2.33,3.77
NIFTY METAL,22-FEB-2022,6.16,2.3,3.81
NIFTY METAL,23-FEB-2022,6.18,2.3,3.8
NIFTY METAL,24-FEB-2022,5.85,2.18,4.01
NIFTY METAL,25-FEB-2022,6.19,2.31,3.79
NIFTY METAL,28-FEB-2022,6.5,2.42,3.61
NIFTY METAL,02-MAR-2022,6.76,2.52,3.47
NIFTY METAL,03-MAR-2022,6.84,2.55,3.43
NIFTY METAL,04-MAR-2022,6.62,2.47,3.55
NIFTY METAL,07-MAR-2022,6.76,2.52,3.47
NIFTY METAL,08-MAR-2022,6.66,2.48,3.52
NIFTY METAL,09-MAR-2022,6.64,2.48,3.9
NIFTY METAL,10-MAR-2022,6.79,2.53,3.81
NIFTY METAL,11-MAR-2022,6.82,2.54,3.79
NIFTY METAL,14-MAR-2022,6.79,2.53,3.81
NIFTY METAL,15-MAR-2022,6.51,2.43,3.74
NIFTY METAL,16-MAR-2022,6.68,2.49,3.66
NIFTY METAL,17-MAR-2022,6.81,2.54,3.59
NIFTY METAL,21-MAR-2022,6.91,2.58,3.53
NIFTY METAL,22-MAR-2022,6.97,2.6,3.28
NIFTY METAL,23-MAR-2022,7.05,2.63,3.24
NIFTY METAL,24-MAR-2022,7.16,2.67,3.2
NIFTY METAL,25-MAR-2022,7.16,2.67,3.19
NIFTY METAL,28-MAR-2022,7.23,2.7,3.24
NIFTY METAL,29-MAR-2022,7.24,2.7,3.23
NIFTY METAL,30-MAR-2022,7.08,2.64,3.3
NIFTY METAL,31-MAR-2022,7.03,2.53,2.63
NIFTY METAL,01-APR-2022,7.09,2.55,2.61
NIFTY METAL,04-APR-2022,7.23,2.6,2.56
NIFTY METAL,05-APR-2022,7.27,2.61,2.54
NIFTY METAL,06-APR-2022,7.37,2.65,2.51
NIFTY METAL,07-APR-2022,7.25,2.61,2.55
NIFTY METAL,08-APR-2022,7.4,2.66,2.5
NIFTY METAL,11-APR-2022,7.42,2.67,2.49
NIFTY METAL,12-APR-2022,7.22,2.59,2.56
NIFTY METAL,13-APR-2022,7.26,2.61,2.55
NIFTY METAL,18-APR-2022,7.28,2.62,2.54
NIFTY METAL,19-APR-2022,7.2,2.59,2.57
NIFTY METAL,20-APR-2022,7.18,2.58,2.58
NIFTY METAL,21-APR-2022,7.19,2.59,2.57
NIFTY METAL,22-APR-2022,7.05,2.54,2.62
NIFTY METAL,25-APR-2022,6.85,2.46,2.7
NIFTY METAL,26-APR-2022,6.93,2.49,2.66
NIFTY METAL,27-APR-2022,6.92,2.49,2.67
NIFTY METAL,28-APR-2022,6.96,2.5,2.65
NIFTY METAL,29-APR-2022,6.92,2.49,2.67
NIFTY METAL,02-MAY-2022,6.96,2.5,2.65
NIFTY METAL,04-MAY-2022,6.75,2.42,2.74
NIFTY METAL,05-MAY-2022,6.79,2.44,2.72
NIFTY METAL,06-MAY-2022,6.6,2.37,3.62
NIFTY METAL,09-MAY-2022,6.46,2.32,3.69
NIFTY METAL,10-MAY-2022,5.96,2.2,3.9
NIFTY METAL,11-MAY-2022,5.96,2.2,3.9
NIFTY METAL,12-MAY-2022,5.74,2.12,4.05
NIFTY METAL,13-MAY-2022,5.62,2.07,4.13
NIFTY METAL,16-MAY-2022,5.67,2.09,4.1
NIFTY METAL,17-MAY-2022,6.05,2.24,3.83
NIFTY METAL,18-MAY-2022,6.03,2.23,3.85
NIFTY METAL,19-MAY-2022,5.79,2.14,4.01
NIFTY METAL,20-MAY-2022,6.03,2.23,3.85
