Index Name ,Date ,P/E ,P/B ,Div Yield% 
NIFTY METAL,01-JAN-2019,12.97,1.34,4.06
NIFTY METAL,02-JAN-2019,12.53,1.29,4.2
NIFTY METAL,03-JAN-2019,12.25,1.26,4.3
NIFTY METAL,04-JAN-2019,12.42,1.28,4.24
NIFTY METAL,07-JAN-2019,12.4,1.28,4.25
NIFTY METAL,08-JAN-2019,12.46,1.29,4.23
NIFTY METAL,09-JAN-2019,12.31,1.27,4.28
NIFTY METAL,10-JAN-2019,12.3,1.27,4.28
NIFTY METAL,11-JAN-2019,12.3,1.27,4.28
NIFTY METAL,14-JAN-2019,12.16,1.25,4.33
NIFTY METAL,15-JAN-2019,12.36,1.27,4.26
NIFTY METAL,16-JAN-2019,12.28,1.27,4.29
NIFTY METAL,17-JAN-2019,12.26,1.26,4.3
NIFTY METAL,18-JAN-2019,12.24,1.26,4.3
NIFTY METAL,21-JAN-2019,12.19,1.26,4.32
NIFTY METAL,22-JAN-2019,11.92,1.23,4.42
NIFTY METAL,23-JAN-2019,11.99,1.24,4.39
NIFTY METAL,24-JAN-2019,11.97,1.24,4.4
NIFTY METAL,25-JAN-2019,11.83,1.22,4.45
NIFTY METAL,28-JAN-2019,11.7,1.21,4.5
NIFTY METAL,29-JAN-2019,11.7,1.21,4.5
NIFTY METAL,30-JAN-2019,11.93,1.23,4.42
NIFTY METAL,31-JAN-2019,12.07,1.25,4.36
NIFTY METAL,01-FEB-2019,11.67,1.2,4.52
NIFTY METAL,04-FEB-2019,11.59,1.19,4.55
NIFTY METAL,05-FEB-2019,11.48,1.18,4.6
NIFTY METAL,06-FEB-2019,11.75,1.21,4.49
NIFTY METAL,07-FEB-2019,11.69,1.21,4.49
NIFTY METAL,08-FEB-2019,11.29,1.17,4.64
NIFTY METAL,11-FEB-2019,11.23,1.16,4.67
NIFTY METAL,12-FEB-2019,11.41,1.18,4.6
NIFTY METAL,13-FEB-2019,10.83,1.17,4.64
NIFTY METAL,14-FEB-2019,10.8,1.17,4.66
